season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,g,gs_2,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,fo_pct,pen,pen_time,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,rc,yc,clears,att,clear_pct,otg,ncaa_id
2021,Siena Saints,24,Jack Kiernan,"Kiernan, Jack",Jack,Kiernan,Sr,ATT,8,8,8,8,23,11,34,76,0.303,47,0.618,NA,NA,NA,20,18,4,NA,0,NA,4,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990397
2021,Siena Saints,1,Brendan Lantieri,"Lantieri, Brendan",Brendan,Lantieri,Sr,ATT,8,NA,8,NA,8,3,11,29,0.276,22,0.759,NA,NA,NA,3,6,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990396
2021,Siena Saints,40,Braedon LaBar,"LaBar, Braedon",Braedon,LaBar,Sr,D,8,8,8,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,9,7,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990395
2021,Siena Saints,20,Dan Maloney,"Maloney, Dan",Dan,Maloney,Sr,D,8,8,8,8,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7,NA,5,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990394
2021,Siena Saints,7,Nick Casner,"Casner, Nick",Nick,Casner,Sr,ATT,8,NA,8,NA,1,2,3,15,0.067,6,0.4,NA,NA,NA,4,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990390
2021,Siena Saints,19,Brett Habich,"Habich, Brett",Brett,Habich,Sr,M,8,NA,8,NA,1,1,2,9,0.111,7,0.778,NA,NA,NA,9,4,NA,1,3,0.333,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870964
2021,Siena Saints,27,Colton Hart,"Hart, Colton",Colton,Hart,Sr,D,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,24,3,10,NA,3,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870965
2021,Siena Saints,26,Dylan Pantalone,"Pantalone, Dylan",Dylan,Pantalone,Sr,M,8,8,8,8,8,8,16,37,0.216,17,0.459,NA,NA,NA,8,19,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870970
2021,Siena Saints,4,Jake Marcus,"Marcus, Jake",Jake,Marcus,Sr,DM,8,8,8,8,NA,1,1,2,NA,1,0.5,NA,NA,NA,17,1,9,NA,11,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990368
2021,Siena Saints,6,Brandon Meir,"Meir, Brandon",Brandon,Meir,Jr,ATT,7,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,2,NA,61,156,0.391,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113429
2021,Siena Saints,41,Jack Cavioli,"Cavioli, Jack",Jack,Cavioli,Fr,M,6,NA,6,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,4,1,1,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473463
2021,Siena Saints,17,Cole Allen,"Allen, Cole",Cole,Allen,Jr,M,6,NA,6,NA,1,NA,1,8,0.125,3,0.375,NA,NA,NA,1,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113446
2021,Siena Saints,12,Maurice Tessier,"Tessier, Maurice",Maurice,Tessier,Sr,M,5,NA,5,NA,2,NA,2,8,0.25,5,0.625,NA,NA,NA,1,NA,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870974
2021,Siena Saints,5,Jack Erb,"Erb, Jack",Jack,Erb,Fr,M,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473315
2021,Siena Saints,48,Brian Mack,"Mack, Brian",Brian,Mack,Fr,D,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473467
2021,Siena Saints,11,Izu Onyekachi,"Onyekachi, Izu",Izu,Onyekachi,Jr,D,3,1,3,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113450
2021,Siena Saints,45,Sam DiChristina,"DiChristina, Sam",Sam,DiChristina,So,D,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304633
2021,Siena Saints,34,Jack Cheney,"Cheney, Jack",Jack,Cheney,So,ATT,3,NA,3,NA,1,NA,1,2,0.5,1,0.5,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304611
2021,Siena Saints,18,Harrison Breyo,"Breyo, Harrison",Harrison,Breyo,Sr,D,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990386
2021,Siena Saints,29,Luke Julien,"Julien, Luke",Luke,Julien,Jr,ATT,3,NA,3,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113432
2021,Siena Saints,2,Nick Pepe,"Pepe, Nick",Nick,Pepe,Sr,M,2,1,2,1,NA,NA,0,3,NA,2,0.667,NA,NA,NA,3,1,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990367
2021,Siena Saints,25,Hunter Pemrick,"Pemrick, Hunter",Hunter,Pemrick,So,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304559
2021,St. Bonaventure Bonnies,40,Brett Beetow,"Beetow, Brett",Brett,Beetow,Jr,M,10,NA,10,NA,7,6,13,45,0.156,26,0.578,2,NA,NA,3,8,1,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318771
2021,St. Bonaventure Bonnies,19,Brady Wijbrandts,"Wijbrandts, Brady",Brady,Wijbrandts,So,ATT,10,2,10,2,NA,2,2,2,NA,1,0.5,NA,NA,NA,18,6,13,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318767
2021,St. Bonaventure Bonnies,6,Nick Porfilio,"Porfilio, Nick",Nick,Porfilio,Fr,D,10,10,10,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,2,9,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487378
2021,St. Bonaventure Bonnies,0,Austin Holley,"Holley, Austin",Austin,Holley,Fr,FO,10,10,10,10,NA,NA,0,3,NA,1,0.333,NA,NA,NA,30,5,1,79,208,0.38,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487362
2021,St. Bonaventure Bonnies,72,Mark Belles,"Belles, Mark",Mark,Belles,So,ATT,10,10,10,10,9,7,16,31,0.29,18,0.581,1,1,NA,17,16,3,NA,0,NA,3,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318774
2021,St. Bonaventure Bonnies,21,Jake Rosa,"Rosa, Jake",Jake,Rosa,So,M,10,10,10,10,17,22,39,44,0.386,27,0.614,NA,NA,NA,8,18,2,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318732
2021,St. Bonaventure Bonnies,51,Sean Westley,"Westley, Sean",Sean,Westley,Jr,ATT,10,10,10,10,23,8,31,60,0.383,45,0.75,NA,3,NA,18,15,NA,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114224
2021,St. Bonaventure Bonnies,45,Brett Dobson,"Dobson, Brett",Brett,Dobson,Jr,GK,10,10,10,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,6,5,NA,0,NA,1,60,10,10,599:43,91,9.104,136,0.599,NA,NA,NA,NA,NA,NA,2114223
2021,St. Bonaventure Bonnies,43,Zack Belter,"Belter, Zack",Zack,Belter,Jr,D,10,10,10,10,2,NA,2,5,0.4,3,0.6,NA,NA,NA,23,6,14,NA,0,NA,10,480,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114222
2021,St. Bonaventure Bonnies,9,Austin Blumbergs,"Blumbergs, Austin",Austin,Blumbergs,Jr,ATT,10,NA,10,NA,15,3,18,48,0.312,27,0.562,1,2,NA,12,6,1,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114209
2021,St. Bonaventure Bonnies,36,Nick Conklin,"Conklin, Nick",Nick,Conklin,Jr,D,10,4,10,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,3,5,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114199
2021,St. Bonaventure Bonnies,28,Zach Owens,"Owens, Zach",Zach,Owens,Jr,ATT,10,NA,10,NA,8,3,11,33,0.242,19,0.576,NA,1,NA,2,9,NA,NA,0,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114198
2021,St. Bonaventure Bonnies,42,Ryan Burns,"Burns, Ryan",Ryan,Burns,Jr,M,9,NA,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,0,NA,4,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114221
2021,St. Bonaventure Bonnies,2,John Fox,"Fox, John",John,Fox,Jr,ATT,9,3,9,3,NA,NA,0,3,NA,2,0.667,NA,NA,NA,10,6,1,NA,0,NA,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114162
2021,St. Bonaventure Bonnies,12,David Steria,"Steria, David",David,Steria,Jr,D,9,4,9,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10,1,7,NA,0,NA,3,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114190
2021,St. Bonaventure Bonnies,30,Cam Germain,"Germain, Cam",Cam,Germain,Fr,D,9,6,9,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,2,3,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487382
2021,St. Bonaventure Bonnies,8,Adam Shank,"Shank, Adam",Adam,Shank,So,M,9,6,9,6,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318769
2021,St. Bonaventure Bonnies,47,Nick Slattery,"Slattery, Nick",Nick,Slattery,So,M,8,NA,8,NA,3,1,4,8,0.375,5,0.625,NA,NA,NA,1,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487383
2021,St. Bonaventure Bonnies,24,Jackson Rose,"Rose, Jackson",Jackson,Rose,Jr,ATT,8,NA,8,NA,4,NA,4,8,0.5,7,0.875,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130312
2021,St. Bonaventure Bonnies,23,Connor Steria,"Steria, Connor",Connor,Steria,Fr,M,8,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487380
2021,St. Bonaventure Bonnies,91,Ben Garcia,"Garcia, Ben",Ben,Garcia,So,M,8,NA,8,NA,1,NA,1,1,1,1,1,NA,NA,NA,10,1,1,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318775
2021,St. Bonaventure Bonnies,37,Jake Emmick,"Emmick, Jake",Jake,Emmick,So,ATT,7,NA,7,NA,1,3,4,12,0.083,6,0.5,NA,NA,NA,2,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318770
2021,St. Bonaventure Bonnies,13,Daire Newbrough,"Newbrough, Daire",Daire,Newbrough,Jr,M,6,5,6,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,9,3,3,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114191
2021,St. Bonaventure Bonnies,17,Matthew DeGirolamo,"DeGirolamo, Matthew",Matthew,DeGirolamo,Jr,ATT,6,NA,6,NA,1,NA,1,9,0.111,7,0.778,NA,NA,NA,1,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114193
2021,St. Bonaventure Bonnies,73,Jack Almond,"Almond, Jack",Jack,Almond,Jr,FO,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0.1,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114225
2021,St. Bonaventure Bonnies,5,Andrew Hersey,"Hersey, Andrew",Andrew,Hersey,Jr,DM,4,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,0,NA,2,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114206
2021,St. Bonaventure Bonnies,22,Cj DiRienzo,"DiRienzo, Cj",Cj,DiRienzo,Jr,M,3,NA,3,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,2,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114215
2021,St. Bonaventure Bonnies,31,Cian Collins,"Collins, Cian",Cian,Collins,Jr,M,3,NA,3,NA,1,NA,1,1,1,1,1,1,NA,NA,1,4,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114219
2021,St. Bonaventure Bonnies,66,Matt Cromie,"Cromie, Matt",Matt,Cromie,Sr,ATT,3,NA,3,NA,1,NA,1,4,0.25,2,0.5,NA,1,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983526
2021,St. Bonaventure Bonnies,7,Ben Mazur,"Mazur, Ben",Ben,Mazur,Jr,GK,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114189
2021,St. Bonaventure Bonnies,16,Max Carbaugh,"Carbaugh, Max",Max,Carbaugh,Jr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114213
2021,St. Bonaventure Bonnies,18,Brodie Anderson,"Anderson, Brodie",Brodie,Anderson,Jr,D,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114194
2021,St. Bonaventure Bonnies,26,Tage Hoeg,"Hoeg, Tage",Tage,Hoeg,Fr,M,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487381
2021,St. John's (NY) Red Storm,19,Connor Kalmus,"Kalmus, Connor",Connor,Kalmus,So,ATT,11,NA,11,NA,6,4,10,12,0.5,8,0.667,NA,1,NA,11,9,1,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305694
2021,St. John's (NY) Red Storm,9,Patrick Ednie,"Ednie, Patrick",Patrick,Ednie,Jr,M,11,NA,11,NA,1,7,8,12,0.083,8,0.667,NA,NA,NA,8,6,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115867
2021,St. John's (NY) Red Storm,44,Jonathan Huber,"Huber, Jonathan",Jonathan,Huber,Jr,ATT,11,11,11,11,23,7,30,57,0.404,34,0.596,NA,2,NA,11,11,4,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992860
2021,St. John's (NY) Red Storm,34,Mackenzie Iacocca,"Iacocca, Mackenzie",Mackenzie,Iacocca,Jr,M,11,6,11,6,6,3,9,16,0.375,10,0.625,NA,3,NA,6,9,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992835
2021,St. John's (NY) Red Storm,41,Tom Martello,"Martello, Tom",Tom,Martello,Sr,M,11,11,11,11,3,7,10,22,0.136,16,0.727,NA,1,NA,2,11,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893939
2021,St. John's (NY) Red Storm,16,Pat Smyth,"Smyth, Pat",Pat,Smyth,Sr,D,11,11,11,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26,11,14,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869579
2021,St. John's (NY) Red Storm,50,Ryan Schaeffer,"Schaeffer, Ryan",Ryan,Schaeffer,Sr,M,11,11,11,11,13,6,19,51,0.255,27,0.529,NA,2,NA,6,16,NA,NA,0,NA,5,270,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869578
2021,St. John's (NY) Red Storm,11,Mike Madsen,"Madsen, Mike",Mike,Madsen,Sr,ATT,11,11,11,11,17,9,26,74,0.23,36,0.486,1,2,NA,23,19,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1869575
2021,St. John's (NY) Red Storm,33,Joe Madsen,"Madsen, Joe",Joe,Madsen,Sr,ATT,11,11,11,11,19,8,27,66,0.288,44,0.667,NA,1,NA,23,18,2,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869574
2021,St. John's (NY) Red Storm,30,Tim Kiel,"Kiel, Tim",Tim,Kiel,Sr,D,11,11,11,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,5,11,6,41,0.146,5,300,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869573
2021,St. John's (NY) Red Storm,23,Jackson Klein,"Klein, Jackson",Jackson,Klein,Fr,DM,10,NA,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,NA,2,2,20,0.1,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487535
2021,St. John's (NY) Red Storm,39,Brody Agres,"Agres, Brody",Brody,Agres,Jr,GK,10,7,10,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10,4,1,NA,0,NA,NA,NA,9,7,320:06,99,18.557,92,0.482,NA,NA,NA,NA,NA,NA,2115850
2021,St. John's (NY) Red Storm,40,Tom Urena III,"Urena III, Tom",Tom,Urena III,Jr,D,10,NA,10,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,9,3,4,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116552
2021,St. John's (NY) Red Storm,42,Jake Oemcke,"Oemcke, Jake",Jake,Oemcke,Fr,M,10,NA,10,NA,NA,NA,0,5,NA,2,0.4,NA,NA,NA,34,5,2,64,178,0.36,4,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487538
2021,St. John's (NY) Red Storm,27,Francis Cannizzo,"Cannizzo, Francis",Francis,Cannizzo,So,D,9,6,9,6,NA,NA,0,1,NA,1,1,NA,NA,NA,7,5,4,NA,0,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115852
2021,St. John's (NY) Red Storm,20,Matt Duncan,"Duncan, Matt",Matt,Duncan,Jr,M,9,NA,9,NA,1,1,2,5,0.2,3,0.6,NA,NA,NA,14,4,5,NA,0,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115846
2021,St. John's (NY) Red Storm,5,Jack Lutfi,"Lutfi, Jack",Jack,Lutfi,Fr,ATT,9,NA,9,NA,2,2,4,11,0.182,4,0.364,NA,NA,NA,4,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487536
2021,St. John's (NY) Red Storm,26,Kyle Wasilewski,"Wasilewski, Kyle",Kyle,Wasilewski,So,M,9,NA,9,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,13,3,5,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305685
2021,St. John's (NY) Red Storm,8,Gavin Catalano,"Catalano, Gavin",Gavin,Catalano,Sr,GK,7,3,7,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,13,6,NA,NA,0,NA,1,60,7,3,259:51,76,17.549,66,0.465,NA,NA,NA,NA,NA,NA,1992858
2021,St. John's (NY) Red Storm,45,Billy Mahecha,"Mahecha, Billy",Billy,Mahecha,So,ATT,7,NA,7,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305780
2021,St. John's (NY) Red Storm,38,Benjamin Bishop,"Bishop, Benjamin",Benjamin,Bishop,So,D,7,5,7,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,3,7,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305723
2021,St. John's (NY) Red Storm,25,Trevor Batastini,"Batastini, Trevor",Trevor,Batastini,Fr,M,7,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,1,NA,7,29,0.241,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487531
2021,St. John's (NY) Red Storm,48,Michael Efron,"Efron, Michael",Michael,Efron,Fr,D,6,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,2,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487533
2021,St. John's (NY) Red Storm,6,Christian Rega,"Rega, Christian",Christian,Rega,Sr,ATT,6,NA,6,NA,1,1,2,4,0.25,4,1,NA,NA,NA,1,3,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992865
2021,St. John's (NY) Red Storm,12,Dylan Willis,"Willis, Dylan",Dylan,Willis,Jr,M,5,5,5,5,5,3,8,25,0.2,18,0.72,NA,NA,NA,11,7,3,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115824
2021,St. John's (NY) Red Storm,14,JT Shoop,"Shoop, JT",JT,Shoop,Jr,M,5,NA,5,NA,1,NA,1,2,0.5,2,1,NA,NA,NA,NA,2,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115841
2021,St. John's (NY) Red Storm,22,Joseph Fitzpatrick,"Fitzpatrick, Joseph",Joseph,Fitzpatrick,Sr,FO,5,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,9,33,0.273,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992859
2021,St. John's (NY) Red Storm,21,John Leffler,"Leffler, John",John,Leffler,Jr,M,4,NA,4,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,2,NA,1,NA,0,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115843
2021,St. John's (NY) Red Storm,36,Caleb Zuhoski,"Zuhoski, Caleb",Caleb,Zuhoski,Fr,ATT,4,NA,4,NA,NA,NA,0,2,NA,1,0.5,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487539
2021,St. John's (NY) Red Storm,48,Michael Pisanelli,"Pisanelli, Michael",Michael,Pisanelli,So,M,4,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305770
2021,St. John's (NY) Red Storm,32,Ronald Durante,"Durante, Ronald",Ronald,Durante,Fr,GK,3,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,NA,41:16,11,15.994,6,0.353,NA,NA,NA,NA,NA,NA,2487532
2021,St. John's (NY) Red Storm,37,William Morris,"Morris, William",William,Morris,Fr,M,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2308231
2021,St. John's (NY) Red Storm,36,Dante Colaiacovo,"Colaiacovo, Dante",Dante,Colaiacovo,So,M,2,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2311727
2021,St. John's (NY) Red Storm,35,Ro Bryan,"Bryan, Ro",Ro,Bryan,So,ATT,2,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115848
2021,St. John's (NY) Red Storm,28,Wyatt Johnson,"Johnson, Wyatt",Wyatt,Johnson,Fr,M,2,NA,2,NA,NA,NA,0,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2487534
2021,St. John's (NY) Red Storm,43,Cameron Bieler,"Bieler, Cameron",Cameron,Bieler,So,GK,1,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,1,41:37,11,15.859,2,0.154,NA,NA,NA,NA,NA,NA,2305779
2021,St. John's (NY) Red Storm,46,Ricardo Carreras,"Carreras, Ricardo",Ricardo,Carreras,So,M,1,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,7,NA,1,11,28,0.393,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305768
