date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2021-03-20,Stanford,Colorado,Away,,10,9,1,18.0,10.0,7.0,17.0,34,26,13,14,8.0,5.0,1.0,13,12.0,9.0,3.0,12.0,29,19,18,16,7.0,7.0,2.0,8,674
2021-03-22,Stanford,Oregon,Away,,17,13,,4.0,17.0,10.0,27.0,38,25,13,20,12.0,2.0,2.0,22,10.0,13.0,6.0,19.0,24,18,13,18,10.0,,,10,674
2021-03-26,Stanford,California,Home,,21,4,,9.0,21.0,17.0,38.0,26,23,19,8,7.0,3.0,1.0,17,19.0,4.0,1.0,5.0,13,8,13,13,2.0,2.0,,9,674
2021-03-31,Stanford,Fresno St.,Away,,23,8,,18.0,23.0,12.0,35.0,46,38,22,13,7.0,4.0,2.0,25,18.0,8.0,3.0,11.0,26,19,23,17,4.0,6.0,2.0,7,674
2021-04-16,Stanford,Arizona St.,Away,,22,21,1,30.0,22.0,9.0,31.0,38,31,24,21,7.0,13.0,6.0,29,66.0,21.0,11.0,32.0,41,31,28,17,9.0,8.0,3.0,16,674
2021-04-18,Stanford,Southern California,Away,,16,15,,24.0,16.0,11.0,27.0,34,28,23,15,11.0,4.0,2.0,19,25.0,15.0,5.0,20.0,27,18,19,20,11.0,7.0,4.0,14,674
2021-04-24,Stanford,California,Away,,9,7,,17.0,9.0,4.0,13.0,25,18,15,19,6.0,5.0,1.0,11,22.0,7.0,3.0,10.0,27,14,22,16,12.0,2.0,1.0,7,674
2021-05-06,Stanford,Arizona St.,Home,,18,11,,13.0,18.0,9.0,27.0,49,36,34,16,6.0,7.0,3.0,20,31.0,11.0,9.0,20.0,27,17,28,18,6.0,4.0,1.0,10,674
2021-05-08,Stanford,Colorado,Home,,17,10,,26.0,17.0,12.0,29.0,31,24,18,16,6.0,4.0,1.0,17,26.0,10.0,2.0,12.0,30,23,23,15,10.0,8.0,5.0,12,674
2021-05-14,Stanford,Denver,Home,,13,15,,8.0,13.0,6.0,19.0,30,18,18,17,11.0,7.0,4.0,18,21.0,15.0,9.0,24.0,29,23,18,13,10.0,3.0,1.0,12,674
2021-02-20,Stetson,Campbell,Away,,5,15,,26.0,5.0,,5.0,13,9,21,22,11.0,6.0,5.0,4,17.0,15.0,7.0,22.0,34,27,26,24,12.0,4.0,3.0,18,678
2021-03-06,Stetson,Florida,Home,,7,19,,21.0,7.0,3.0,10.0,15,11,14,23,4.0,3.0,2.0,15,16.0,19.0,11.0,30.0,32,24,22,13,11.0,4.0,4.0,12,678
2021-03-15,Stetson,Kennesaw St.,Away,,12,19,,43.0,12.0,5.0,17.0,23,18,17,21,11.0,8.0,4.0,14,30.0,19.0,7.0,26.0,36,27,18,20,11.0,11.0,7.0,19,678
2021-04-03,Stetson,Jacksonville,Away,,7,21,,14.0,7.0,4.0,11.0,9,9,9,23,1.0,1.0,1.0,10,6.0,21.0,10.0,31.0,49,34,26,10,12.0,5.0,3.0,19,678
2021-04-16,Stetson,Wofford,Away,,18,7,,10.0,18.0,5.0,23.0,29,26,19,17,7.0,4.0,3.0,13,13.0,7.0,2.0,9.0,26,20,22,17,9.0,6.0,1.0,11,678
2021-04-18,Stetson,Furman,Away,,5,19,,25.0,5.0,2.0,7.0,14,9,16,21,7.0,6.0,2.0,10,22.0,19.0,8.0,27.0,37,27,21,15,15.0,9.0,3.0,14,678
2021-04-23,Stetson,Liberty,Home,,9,18,,27.0,9.0,6.0,15.0,23,19,17,16,6.0,5.0,2.0,12,21.0,18.0,2.0,20.0,38,31,26,16,9.0,14.0,6.0,16,678
2021-04-25,Stetson,Coastal Carolina,Home,,8,13,,20.0,8.0,2.0,10.0,21,19,24,17,7.0,2.0,2.0,9,15.0,13.0,10.0,23.0,28,24,25,19,4.0,6.0,2.0,14,678
2021-05-06,Stetson,Jacksonville,Home,,6,21,,29.0,6.0,1.0,7.0,15,13,8,9,1.0,7.0,2.0,8,33.0,21.0,8.0,29.0,30,25,10,9,6.0,4.0,4.0,19,678
2021-02-14,Stony Brook,North Carolina,Away,,7,14,,28.0,7.0,6.0,13.0,29,17,16,18,6.0,8.0,1.0,11,24.0,14.0,10.0,24.0,23,21,19,16,10.0,6.0,2.0,12,683
2021-02-21,Stony Brook,Boston U.,Home,,20,10,,22.0,20.0,9.0,29.0,34,26,13,9,5.0,11.0,7.0,21,40.0,10.0,3.0,13.0,15,14,8,11,5.0,6.0,4.0,11,683
2021-02-23,Stony Brook,Southern California,Home,,15,3,,9.0,15.0,4.0,19.0,35,27,19,13,6.0,6.0,5.0,11,12.0,3.0,2.0,5.0,15,10,13,21,6.0,4.0,,9,683
2021-02-27,Stony Brook,Syracuse,Away,,6,16,,24.0,6.0,6.0,12.0,19,17,18,14,6.0,4.0,,8,32.0,16.0,9.0,25.0,27,21,14,14,8.0,5.0,2.0,16,683
2021-03-05,Stony Brook,UMBC,Away,,15,8,,18.0,15.0,5.0,20.0,33,29,14,11,8.0,5.0,3.0,16,6.0,8.0,2.0,10.0,19,18,13,14,5.0,5.0,4.0,9,683
2021-03-07,Stony Brook,Towson,Away,,10,8,,33.0,10.0,5.0,15.0,26,16,15,14,6.0,2.0,1.0,10,19.0,8.0,4.0,12.0,22,16,13,13,5.0,11.0,3.0,10,683
2021-03-14,Stony Brook,UMass Lowell,Home,,20,4,,13.0,20.0,10.0,30.0,39,28,20,11,7.0,8.0,4.0,16,20.0,4.0,1.0,5.0,18,13,15,14,5.0,4.0,1.0,9,683
2021-03-20,Stony Brook,UAlbany,Home,,18,11,,22.0,18.0,9.0,27.0,30,23,14,12,6.0,13.0,7.0,16,30.0,11.0,4.0,15.0,23,18,16,17,6.0,5.0,2.0,15,683
2021-03-25,Stony Brook,Hofstra,Home,,12,8,,25.0,12.0,4.0,16.0,28,22,13,11,7.0,4.0,1.0,8,26.0,8.0,4.0,12.0,30,20,9,14,2.0,7.0,3.0,14,683
2021-03-28,Stony Brook,Hartford,Away,,19,1,,12.0,19.0,10.0,29.0,38,32,22,17,12.0,13.0,5.0,16,21.0,1.0,,1.0,11,6,22,28,8.0,5.0,,5,683
2021-04-03,Stony Brook,Vermont,Away,,19,8,,11.0,19.0,6.0,25.0,40,31,8,8,7.0,10.0,8.0,17,22.0,8.0,6.0,14.0,20,18,10,11,7.0,2.0,,10,683
2021-04-24,Stony Brook,UAlbany,Away,,17,10,,31.0,17.0,4.0,21.0,40,30,23,17,10.0,9.0,4.0,16,49.0,10.0,4.0,14.0,22,13,19,22,7.0,8.0,5.0,13,683
2021-04-28,Stony Brook,New Hampshire,Away,,22,4,,,22.0,10.0,32.0,39,27,9,8,5.0,5.0,4.0,18,,4.0,1.0,5.0,13,12,8,9,4.0,4.0,1.0,8,683
2021-05-01,Stony Brook,UMBC,Home,,18,7,,18.0,18.0,9.0,27.0,40,32,23,4,9.0,5.0,1.0,12,12.0,7.0,3.0,10.0,14,12,10,19,2.0,4.0,3.0,13,683
2021-05-06,Stony Brook,UMBC,Home,,25,13,,32.0,25.0,10.0,35.0,45,37,14,6,8.0,6.0,4.0,22,15.0,13.0,3.0,16.0,22,16,11,17,3.0,9.0,4.0,17,683
2021-05-08,Stony Brook,UAlbany,Home,,16,9,,22.0,16.0,7.0,23.0,30,23,15,7,7.0,7.0,4.0,12,30.0,9.0,4.0,13.0,26,19,12,13,7.0,9.0,2.0,15,683
2021-05-14,Stony Brook,Towson,Home,,14,8,,24.0,14.0,8.0,22.0,33,26,16,13,11.0,3.0,3.0,12,32.0,8.0,6.0,14.0,18,15,9,16,4.0,3.0,1.0,12,683
2021-05-16,Stony Brook,Rutgers,Home,,20,8,,30.0,20.0,15.0,35.0,29,28,16,8,12.0,5.0,1.0,15,22.0,8.0,4.0,12.0,21,16,8,15,2.0,9.0,4.0,15,683
2021-05-22,Stony Brook,North Carolina,Away,,11,14,,22.0,11.0,3.0,14.0,25,19,8,11,3.0,6.0,2.0,15,25.0,14.0,10.0,24.0,30,21,17,10,8.0,7.0,3.0,12,683
2021-02-20,Syracuse,Loyola Maryland,Away,,18,6,,27.0,18.0,11.0,29.0,33,26,18,10,10.0,3.0,2.0,13,17.0,6.0,4.0,10.0,14,12,8,15,8.0,3.0,2.0,13,688
2021-02-27,Syracuse,Stony Brook,Home,,16,6,,32.0,16.0,9.0,25.0,27,21,14,14,8.0,5.0,2.0,16,24.0,6.0,6.0,12.0,19,17,18,14,6.0,4.0,,8,688
2021-03-06,Syracuse,Duke,Away,,15,5,,32.0,15.0,5.0,20.0,33,26,15,14,10.0,5.0,2.0,11,35.0,5.0,2.0,7.0,24,22,12,13,11.0,6.0,1.0,11,688
2021-03-11,Syracuse,Notre Dame,Home,,18,14,,51.0,18.0,10.0,28.0,30,25,21,20,15.0,2.0,2.0,21,24.0,14.0,5.0,19.0,27,22,18,20,8.0,9.0,5.0,13,688
2021-03-14,Syracuse,Notre Dame,Home,,15,12,,38.0,15.0,12.0,27.0,38,29,20,14,8.0,9.0,2.0,22,49.0,12.0,3.0,15.0,23,23,16,9,9.0,8.0,5.0,7,688
2021-03-27,Syracuse,Virginia Tech,Home,,17,10,,41.0,17.0,12.0,29.0,41,28,16,14,6.0,8.0,3.0,19,28.0,10.0,2.0,12.0,27,18,16,13,7.0,12.0,5.0,10,688
2021-04-03,Syracuse,North Carolina,Away,,6,17,,32.0,6.0,1.0,7.0,21,17,13,13,2.0,3.0,,12,21.0,17.0,12.0,29.0,24,23,14,15,9.0,5.0,4.0,12,688
2021-04-06,Syracuse,Georgetown,Away,,15,10,,16.0,15.0,11.0,26.0,28,25,18,13,12.0,2.0,1.0,13,6.0,10.0,2.0,12.0,24,18,19,18,8.0,8.0,4.0,13,688
2021-04-10,Syracuse,Virginia,Home,,15,12,,37.0,15.0,6.0,21.0,41,33,22,9,9.0,1.0,,19,25.0,12.0,5.0,17.0,20,16,16,18,3.0,6.0,4.0,10,688
2021-04-13,Syracuse,UAlbany,Away,,16,6,,25.0,16.0,12.0,28.0,28,22,18,15,11.0,3.0,2.0,10,35.0,6.0,2.0,8.0,20,13,12,20,8.0,3.0,2.0,13,688
2021-04-16,Syracuse,Louisville,Away,,19,5,,35.0,19.0,12.0,31.0,32,26,22,20,13.0,2.0,2.0,13,12.0,5.0,3.0,8.0,18,9,15,27,10.0,2.0,1.0,11,688
2021-04-18,Syracuse,Louisville,Away,,19,7,,32.0,19.0,13.0,32.0,36,27,16,11,9.0,6.0,4.0,16,22.0,7.0,3.0,10.0,25,13,10,17,6.0,6.0,3.0,11,688
2021-04-22,Syracuse,Boston College,Home,,13,14,,24.0,13.0,5.0,18.0,25,17,16,14,14.0,2.0,2.0,10,11.0,14.0,11.0,25.0,19,18,19,25,7.0,3.0,1.0,18,688
2021-04-24,Syracuse,Boston College,Home,,16,7,,28.0,16.0,6.0,22.0,23,21,15,11,7.0,2.0,2.0,10,16.0,7.0,4.0,11.0,27,16,10,18,2.0,5.0,2.0,15,688
2021-04-28,Syracuse,Virginia Tech,Home,,9,4,,25.0,9.0,7.0,16.0,25,20,20,14,14.0,5.0,,7,24.0,4.0,3.0,7.0,19,10,12,23,6.0,3.0,,7,688
2021-04-30,Syracuse,Boston College,Home,,19,17,,33.0,19.0,10.0,29.0,32,26,13,6,6.0,2.0,1.0,16,28.0,17.0,7.0,24.0,30,24,9,10,3.0,9.0,3.0,22,688
2021-05-02,Syracuse,North Carolina,Away,,4,9,,23.0,4.0,3.0,7.0,22,9,14,16,4.0,6.0,1.0,7,21.0,9.0,5.0,14.0,28,20,14,12,13.0,6.0,3.0,8,688
2021-05-16,Syracuse,Loyola Maryland,Home,,20,8,,36.0,20.0,9.0,29.0,31,22,16,14,4.0,7.0,6.0,17,45.0,8.0,6.0,14.0,29,15,17,9,7.0,12.0,1.0,13,688
2021-05-22,Syracuse,Florida,Home,,17,11,,28.0,17.0,9.0,26.0,35,28,17,14,7.0,6.0,5.0,15,41.0,11.0,6.0,17.0,24,18,14,16,4.0,7.0,2.0,15,688
2021-05-28,Syracuse,Northwestern,Home,,21,13,,33.0,21.0,16.0,37.0,41,29,20,15,4.0,10.0,5.0,19,49.0,13.0,5.0,18.0,30,23,15,14,10.0,7.0,5.0,14,688
2021-05-30,Syracuse,Boston College,Home,,10,16,,26.0,10.0,5.0,15.0,29,19,17,13,7.0,2.0,1.0,13,13.0,16.0,8.0,24.0,27,20,12,13,9.0,7.0,4.0,14,688
2021-02-20,Temple,Delaware,Away,,17,10,,25.0,17.0,11.0,28.0,32,26,12,15,8.0,6.0,2.0,21,26.0,10.0,1.0,11.0,16,11,6,16,7.0,9.0,5.0,8,690
2021-02-26,Temple,Villanova,Home,,17,2,,,17.0,7.0,24.0,34,29,14,9,7.0,5.0,3.0,18,,2.0,2.0,4.0,11,9,14,12,4.0,5.0,,2,690
2021-03-03,Temple,Drexel,Home,,11,19,,,11.0,6.0,17.0,23,20,26,23,15.0,6.0,3.0,17,,19.0,3.0,22.0,31,26,29,20,14.0,12.0,7.0,15,690
2021-03-10,Temple,Towson,Home,,12,8,,,12.0,4.0,16.0,26,23,22,14,9.0,5.0,2.0,12,,8.0,1.0,9.0,24,18,21,13,10.0,4.0,1.0,10,690
2021-03-13,Temple,Saint Joseph's,Home,,11,10,2,,11.0,7.0,18.0,37,26,27,12,14.0,7.0,1.0,13,,10.0,4.0,14.0,27,21,17,20,6.0,6.0,5.0,12,690
2021-03-19,Temple,Florida,Home,,9,15,,,9.0,2.0,11.0,29,20,17,16,9.0,9.0,4.0,20,,15.0,5.0,20.0,23,20,22,14,11.0,7.0,5.0,7,690
2021-03-21,Temple,Florida,Home,,7,14,,,7.0,3.0,10.0,25,18,21,15,9.0,6.0,1.0,13,,14.0,7.0,21.0,28,24,23,11,12.0,4.0,,10,690
2021-03-26,Temple,Old Dominion,Away,,18,8,,15.0,18.0,6.0,24.0,39,32,21,14,15.0,1.0,1.0,15,17.0,8.0,2.0,10.0,19,15,12,23,8.0,4.0,1.0,12,690
2021-03-28,Temple,Old Dominion,Away,,9,8,,19.0,9.0,7.0,16.0,29,26,23,19,15.0,2.0,1.0,15,26.0,8.0,6.0,14.0,19,14,18,22,11.0,2.0,1.0,4,690
2021-04-09,Temple,Cincinnati,Away,,16,14,,8.0,16.0,8.0,24.0,29,22,34,17,9.0,7.0,3.0,18,20.0,14.0,5.0,19.0,26,18,29,15,9.0,2.0,2.0,14,690
2021-04-11,Temple,Cincinnati,Away,,10,8,,12.0,10.0,7.0,17.0,26,19,25,14,13.0,5.0,2.0,8,22.0,8.0,3.0,11.0,19,14,20,19,12.0,2.0,1.0,12,690
2021-04-16,Temple,East Carolina,Home,,13,7,,,13.0,11.0,24.0,31,23,21,15,12.0,5.0,1.0,16,,7.0,2.0,9.0,28,19,24,15,7.0,6.0,2.0,6,690
2021-04-18,Temple,East Carolina,Home,,11,6,,,11.0,8.0,19.0,25,14,18,15,7.0,6.0,1.0,14,,6.0,3.0,9.0,22,14,19,10,10.0,4.0,1.0,5,690
2021-04-23,Temple,Vanderbilt,Away,,13,12,,14.0,13.0,5.0,18.0,33,24,25,15,13.0,9.0,3.0,14,32.0,12.0,9.0,21.0,27,17,24,20,9.0,4.0,1.0,13,690
2021-04-25,Temple,Vanderbilt,Away,,6,10,,19.0,6.0,4.0,10.0,20,17,21,19,8.0,3.0,1.0,11,22.0,10.0,7.0,17.0,29,25,29,12,15.0,3.0,1.0,7,690
2021-05-06,Temple,Vanderbilt,Home,,16,11,,8.0,16.0,6.0,22.0,27,24,15,16,14.0,5.0,4.0,18,26.0,11.0,3.0,14.0,30,22,22,17,12.0,6.0,3.0,11,690
2021-05-08,Temple,Florida,Away,,4,19,,18.0,4.0,,4.0,14,9,11,19,6.0,4.0,2.0,14,32.0,19.0,9.0,28.0,35,26,21,8,13.0,5.0,4.0,11,690
2021-05-14,Temple,Massachusetts,Home,,14,13,,9.0,14.0,8.0,22.0,29,24,15,9,9.0,4.0,3.0,12,20.0,13.0,5.0,18.0,34,20,12,13,3.0,9.0,2.0,17,690
2021-05-16,Temple,Boston College,Away,,11,21,,17.0,11.0,4.0,15.0,27,17,13,15,6.0,1.0,1.0,12,16.0,21.0,10.0,31.0,37,31,14,13,10.0,3.0,2.0,20,690
2021-02-13,Towson,Mount St. Mary's,Away,,10,7,,13.0,10.0,3.0,13.0,31,23,14,18,8.0,4.0,3.0,10,16.0,7.0,2.0,9.0,19,16,9,15,9.0,5.0,1.0,9,711
2021-02-19,Towson,UMBC,Home,,12,5,,23.0,12.0,2.0,14.0,28,23,15,13,10.0,5.0,3.0,6,14.0,5.0,2.0,7.0,23,14,14,20,4.0,8.0,1.0,13,711
2021-02-24,Towson,Loyola Maryland,Home,,13,7,,21.0,13.0,5.0,18.0,30,21,21,17,7.0,7.0,2.0,15,31.0,7.0,5.0,12.0,22,17,17,17,10.0,5.0,2.0,8,711
2021-02-28,Towson,George Mason,Home,,18,4,,8.0,18.0,9.0,27.0,33,22,11,9,10.0,5.0,3.0,13,17.0,4.0,1.0,5.0,16,9,14,19,4.0,2.0,,10,711
2021-03-07,Towson,Stony Brook,Home,,8,10,,19.0,8.0,4.0,12.0,22,16,13,13,5.0,11.0,3.0,10,33.0,10.0,5.0,15.0,26,16,15,14,6.0,2.0,1.0,10,711
2021-03-10,Towson,Temple,Away,,8,12,,,8.0,1.0,9.0,24,18,21,13,10.0,4.0,1.0,10,,12.0,4.0,16.0,26,23,22,14,9.0,5.0,2.0,12,711
2021-03-13,Towson,Georgetown,Away,,17,14,,16.0,17.0,5.0,22.0,38,26,21,16,13.0,11.0,6.0,16,26.0,14.0,4.0,18.0,34,25,18,19,12.0,3.0,2.0,17,711
2021-03-20,Towson,Saint Joseph's,Away,,14,12,,36.0,14.0,6.0,20.0,30,25,10,12,6.0,10.0,3.0,17,43.0,12.0,7.0,19.0,32,23,8,11,3.0,12.0,4.0,11,711
2021-04-04,Towson,George Mason,Home,,18,5,,15.0,18.0,7.0,25.0,48,34,25,10,11.0,11.0,4.0,15,33.0,5.0,1.0,6.0,15,12,8,15,3.0,3.0,,9,711
2021-04-10,Towson,William & Mary,Home,,20,10,,24.0,20.0,6.0,26.0,46,30,18,14,10.0,17.0,9.0,24,50.0,10.0,3.0,13.0,24,16,21,15,4.0,4.0,1.0,8,711
2021-04-13,Towson,Drexel,Home,,8,20,,28.0,8.0,7.0,15.0,31,19,13,12,4.0,10.0,,15,39.0,20.0,5.0,25.0,34,31,15,9,3.0,7.0,4.0,15,711
2021-04-18,Towson,James Madison,Away,,12,14,,20.0,12.0,6.0,18.0,29,23,17,14,9.0,13.0,5.0,10,35.0,14.0,5.0,19.0,29,22,15,16,11.0,4.0,2.0,18,711
2021-04-23,Towson,Drexel,Away,,7,17,,23.0,7.0,4.0,11.0,22,14,17,24,9.0,4.0,1.0,13,35.0,17.0,6.0,23.0,27,22,20,18,14.0,7.0,3.0,13,711
2021-04-25,Towson,Hofstra,Home,,9,10,,21.0,9.0,7.0,16.0,24,17,14,18,8.0,5.0,2.0,13,22.0,10.0,4.0,14.0,29,19,17,14,9.0,3.0,1.0,8,711
2021-05-01,Towson,Hofstra,Away,,14,15,,22.0,14.0,5.0,19.0,26,23,10,11,4.0,9.0,5.0,15,26.0,15.0,5.0,20.0,36,24,14,8,7.0,6.0,2.0,16,711
2021-05-05,Towson,Elon,Home,,16,6,,15.0,16.0,6.0,22.0,29,27,16,15,7.0,11.0,3.0,14,43.0,6.0,1.0,7.0,16,14,16,17,7.0,5.0,3.0,9,711
2021-05-07,Towson,Drexel,Home,,14,15,1,23.0,14.0,6.0,20.0,24,21,9,12,5.0,6.0,5.0,12,34.0,15.0,3.0,18.0,32,28,8,11,4.0,8.0,5.0,19,711
2021-05-14,Towson,Stony Brook,Away,,8,14,,32.0,8.0,6.0,14.0,18,15,9,16,4.0,3.0,1.0,12,24.0,14.0,8.0,22.0,33,26,16,13,11.0,3.0,3.0,12,711
2021-02-23,UAlbany,Boston College,Away,,12,22,,15.0,12.0,7.0,19.0,26,18,9,12,6.0,5.0,4.0,16,10.0,22.0,7.0,29.0,38,27,13,10,8.0,11.0,8.0,18,14
2021-02-25,UAlbany,St. Bonaventure,Home,,16,2,,20.0,16.0,7.0,23.0,39,29,20,13,12.0,8.0,3.0,16,21.0,2.0,1.0,3.0,14,11,18,21,2.0,2.0,,3,14
2021-02-28,UAlbany,Colgate,Home,,15,12,,43.0,15.0,9.0,24.0,34,23,20,13,13.0,4.0,1.0,9,26.0,12.0,5.0,17.0,27,19,15,25,2.0,4.0,2.0,20,14
2021-03-04,UAlbany,UConn,Away,,11,14,,14.0,11.0,4.0,15.0,28,18,13,15,11.0,6.0,4.0,12,16.0,14.0,5.0,19.0,28,23,19,18,8.0,4.0,1.0,15,14
2021-03-06,UAlbany,New Hampshire,Home,,13,12,1,43.0,13.0,9.0,22.0,31,19,19,17,9.0,5.0,2.0,16,31.0,12.0,5.0,17.0,29,15,19,15,7.0,4.0,2.0,11,14
2021-03-09,UAlbany,Hofstra,Home,,18,7,,31.0,18.0,10.0,28.0,35,26,12,10,7.0,6.0,4.0,14,28.0,7.0,2.0,9.0,26,22,14,11,3.0,3.0,1.0,12,14
2021-03-13,UAlbany,Binghamton,Home,,19,13,,45.0,19.0,9.0,28.0,38,27,21,18,8.0,3.0,1.0,21,28.0,13.0,4.0,17.0,27,21,18,14,9.0,8.0,5.0,13,14
2021-03-20,UAlbany,Stony Brook,Away,,11,18,,30.0,11.0,4.0,15.0,23,18,16,17,6.0,5.0,2.0,15,22.0,18.0,9.0,27.0,30,23,14,12,6.0,13.0,7.0,16,14
2021-03-25,UAlbany,Drexel,Away,,10,15,,23.0,10.0,6.0,16.0,34,20,15,16,9.0,3.0,1.0,14,29.0,15.0,7.0,22.0,34,25,22,15,11.0,1.0,,13,14
2021-03-27,UAlbany,Vermont,Home,,20,5,,28.0,20.0,9.0,29.0,35,28,19,12,6.0,8.0,4.0,16,37.0,5.0,,5.0,16,11,10,15,4.0,6.0,4.0,11,14
2021-04-03,UAlbany,Hartford,Away,,23,6,,15.0,23.0,11.0,34.0,35,25,16,10,9.0,4.0,1.0,18,13.0,6.0,2.0,8.0,21,16,9,12,4.0,8.0,1.0,12,14
2021-04-09,UAlbany,UMBC,Home,,19,7,,20.0,19.0,7.0,26.0,37,29,20,10,6.0,4.0,3.0,13,13.0,7.0,4.0,11.0,25,14,11,9,2.0,5.0,1.0,13,14
2021-04-13,UAlbany,Syracuse,Home,,6,16,,35.0,6.0,2.0,8.0,20,13,12,20,8.0,3.0,2.0,13,25.0,16.0,12.0,28.0,28,22,18,15,11.0,3.0,2.0,10,14
2021-04-18,UAlbany,UMass Lowell,Away,,15,8,,13.0,15.0,10.0,25.0,29,23,19,12,11.0,10.0,4.0,11,14.0,8.0,4.0,12.0,25,18,15,18,6.0,8.0,2.0,14,14
2021-04-24,UAlbany,Stony Brook,Home,,10,17,,49.0,10.0,4.0,14.0,22,13,19,22,7.0,8.0,5.0,13,31.0,17.0,4.0,21.0,40,30,23,17,10.0,9.0,4.0,16,14
2021-05-01,UAlbany,Binghamton,Away,,18,6,,18.0,18.0,8.0,26.0,38,29,23,12,10.0,4.0,3.0,13,18.0,6.0,2.0,8.0,18,12,19,19,8.0,4.0,2.0,13,14
2021-05-06,UAlbany,Vermont,Home,,17,8,,36.0,17.0,12.0,29.0,34,25,22,19,14.0,3.0,,14,32.0,8.0,2.0,10.0,29,19,25,20,6.0,7.0,1.0,13,14
2021-05-08,UAlbany,Stony Brook,Away,,9,16,,30.0,9.0,4.0,13.0,26,19,12,13,7.0,9.0,2.0,15,22.0,16.0,7.0,23.0,30,23,15,7,7.0,7.0,4.0,12,14
2021-02-14,UC Davis,Fresno St.,Home,,20,12,,18.0,20.0,8.0,28.0,37,29,18,13,6.0,10.0,7.0,18,22.0,12.0,4.0,16.0,36,24,20,14,7.0,5.0,2.0,16,108
2021-02-21,UC Davis,Oregon,Home,,20,9,,2.0,20.0,9.0,29.0,34,29,14,11,6.0,9.0,6.0,17,15.0,9.0,,9.0,21,15,10,15,5.0,,,14,108
2021-02-26,UC Davis,California,Away,,14,8,,16.0,14.0,4.0,18.0,30,23,16,15,8.0,5.0,3.0,12,17.0,8.0,3.0,11.0,27,21,15,15,10.0,5.0,2.0,11,108
2021-02-28,UC Davis,Stanford,Away,,9,16,,10.0,9.0,4.0,13.0,26,15,25,15,3.0,3.0,,11,12.0,16.0,5.0,21.0,40,30,27,11,5.0,1.0,1.0,16,108
2021-03-05,UC Davis,San Diego St.,Away,,18,7,,17.0,18.0,5.0,23.0,40,29,21,11,8.0,8.0,8.0,13,35.0,7.0,2.0,9.0,23,16,19,16,8.0,4.0,3.0,13,108
2021-03-07,UC Davis,Southern California,Away,,10,20,,17.0,10.0,4.0,14.0,28,25,17,11,6.0,12.0,4.0,12,26.0,20.0,6.0,26.0,41,28,18,13,8.0,5.0,2.0,19,108
2021-03-13,UC Davis,Fresno St.,Away,,20,9,,10.0,20.0,4.0,24.0,40,34,17,11,6.0,8.0,5.0,17,22.0,9.0,4.0,13.0,24,20,12,17,8.0,5.0,2.0,13,108
2021-03-21,UC Davis,Arizona St.,Away,,14,19,,20.0,14.0,6.0,20.0,34,26,27,24,7.0,10.0,4.0,16,54.0,19.0,9.0,28.0,39,32,24,19,9.0,6.0,4.0,19,108
2021-03-29,UC Davis,Coastal Carolina,Home,,17,6,,15.0,17.0,4.0,21.0,25,17,10,15,5.0,5.0,5.0,17,23.0,6.0,3.0,9.0,19,13,12,10,10.0,3.0,1.0,8,108
2021-04-02,UC Davis,California,Home,,12,10,,7.0,12.0,4.0,16.0,31,21,18,15,8.0,6.0,4.0,14,11.0,10.0,2.0,12.0,32,19,13,14,3.0,2.0,1.0,10,108
2021-04-09,UC Davis,Colorado,Home,,13,16,,8.0,13.0,5.0,18.0,24,19,13,17,5.0,3.0,1.0,15,7.0,16.0,5.0,21.0,36,27,20,13,7.0,2.0,,16,108
2021-04-11,UC Davis,San Diego St.,Home,,19,10,,10.0,19.0,10.0,29.0,42,33,18,10,7.0,11.0,6.0,17,15.0,10.0,2.0,12.0,30,22,13,15,3.0,8.0,4.0,14,108
2021-04-17,UC Davis,Oregon,Away,,19,9,,17.0,19.0,11.0,30.0,30,26,17,14,8.0,7.0,5.0,16,22.0,9.0,2.0,11.0,41,24,21,13,10.0,10.0,4.0,15,108
2021-04-22,UC Davis,California,Home,,14,4,,2.0,14.0,2.0,16.0,37,24,14,13,7.0,9.0,4.0,14,12.0,4.0,1.0,5.0,20,12,18,17,8.0,2.0,,6,108
2021-04-24,UC Davis,Fresno St.,Away,,27,14,,20.0,27.0,7.0,34.0,54,45,29,9,5.0,15.0,7.0,26,36.0,14.0,5.0,19.0,36,24,14,18,4.0,5.0,2.0,16,108
2021-05-01,UC Davis,Fresno St.,Home,,23,13,,20.0,23.0,3.0,26.0,47,36,27,10,10.0,8.0,6.0,17,26.0,13.0,4.0,17.0,37,26,16,17,6.0,8.0,3.0,21,108
2021-02-20,UConn,Hofstra,Away,,11,17,,14.0,11.0,3.0,14.0,30,20,25,14,6.0,8.0,2.0,10,20.0,17.0,5.0,22.0,39,25,21,19,6.0,3.0,1.0,20,164
2021-02-26,UConn,UMass Lowell,Away,,18,5,,,18.0,7.0,25.0,35,25,19,17,15.0,7.0,4.0,17,,5.0,3.0,8.0,20,14,20,16,17.0,3.0,,8,164
