season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,draw_controls
2018,Robert Morris,579,24.0,Shannon Lynch,Shannon Lynch,Shannon,Lynch,Jr,,17.0,9.0,24.0,25.0,49.0,67.0,51.0,5.0,5485931,4.0,19.0,5.0
2018,Robert Morris,579,27.0,Clio Kerr,Clio Kerr,Clio,Kerr,So,,18.0,17.0,17.0,5.0,22.0,59.0,43.0,7.0,5485933,25.0,25.0,53.0
2018,Robert Morris,579,30.0,Melanie Gandy,Melanie Gandy,Melanie,Gandy,So,,18.0,15.0,24.0,17.0,41.0,53.0,42.0,7.0,5485934,10.0,27.0,6.0
2018,Robert Morris,579,18.0,Thalia Zolis,Thalia Zolis,Thalia,Zolis,So,,18.0,12.0,1.0,1.0,2.0,10.0,7.0,6.0,5485935,22.0,23.0,17.0
2018,Robert Morris,579,33.0,Katelyn Miller,Katelyn Miller,Katelyn,Miller,So,,18.0,18.0,,,0.0,,,4.0,5485936,,28.0,
2018,Robert Morris,579,36.0,Mackenzie Gandy,Mackenzie Gandy,Mackenzie,Gandy,So,,6.0,1.0,7.0,7.0,14.0,21.0,13.0,2.0,5485937,3.0,5.0,
2018,Robert Morris,579,11.0,Madison Griffin,Madison Griffin,Madison,Griffin,Fr,,18.0,16.0,11.0,1.0,12.0,37.0,26.0,17.0,5642270,14.0,45.0,20.0
2018,Robert Morris,579,35.0,Caroline Downham,Caroline Downham,Caroline,Downham,Fr,,4.0,0.0,,,0.0,,,,5642271,1.0,,
2018,Robert Morris,579,1.0,Mia Tornetta,Mia Tornetta,Mia,Tornetta,Fr,,10.0,0.0,,,0.0,,,,5642266,,6.0,
2018,Robert Morris,579,34.0,Rachel Ward,Rachel Ward,Rachel,Ward,Fr,,9.0,0.0,3.0,,3.0,6.0,3.0,,5642290,1.0,1.0,
2018,Robert Morris,579,9.0,Kelley Flynn,Kelley Flynn,Kelley,Flynn,Fr,,17.0,4.0,11.0,7.0,18.0,26.0,18.0,4.0,5642267,6.0,12.0,
2018,Robert Morris,579,25.0,Katie Martin,Katie Martin,Katie,Martin,Fr,,18.0,18.0,,,0.0,,,6.0,5642268,19.0,15.0,
2018,Robert Morris,579,28.0,Hannah Miller,Hannah Miller,Hannah,Miller,Fr,,16.0,0.0,7.0,3.0,10.0,18.0,15.0,1.0,5642289,5.0,13.0,
2018,Rutgers,587,6.0,Julie Lytle,Julie Lytle,Julie,Lytle,Fr,,6.0,0.0,1.0,,1.0,2.0,2.0,,5655826,,3.0,2.0
2018,Rutgers,587,7.0,Samantha Budd,Samantha Budd,Samantha,Budd,So,,17.0,17.0,30.0,7.0,37.0,86.0,62.0,12.0,5491879,18.0,19.0,54.0
2018,Rutgers,587,27.0,Brianna Cirino,Brianna Cirino,Brianna,Cirino,So,,17.0,17.0,,,0.0,,,8.0,5491880,28.0,18.0,10.0
2018,Rutgers,587,12.0,Jordan Drab,Jordan Drab,Jordan,Drab,So,,4.0,0.0,2.0,,2.0,2.0,2.0,,5491881,,,
2018,Rutgers,587,19.0,Amanda Romano,Amanda Romano,Amanda,Romano,Jr,,11.0,,,3.0,3.0,2.0,2.0,2.0,5491883,4.0,1.0,2.0
2018,Rutgers,587,23.0,Samantha Scarpello,Samantha Scarpello,Samantha,Scarpello,So,,2.0,0.0,,,0.0,,,1.0,5491884,1.0,,
2018,Rutgers,587,26.0,Jenna Martinelli,Jenna Martinelli,Jenna,Martinelli,So,,17.0,17.0,,,0.0,1.0,,9.0,5480160,16.0,25.0,2.0
2018,Rutgers,587,1.0,Dakota Mason,Dakota Mason,Dakota,Mason,Sr,,2.0,0.0,,,0.0,,,2.0,5486988,,2.0,
2018,Rutgers,587,10.0,Emily Santana,Emily Santana,Emily,Santana,Jr,,14.0,1.0,4.0,,4.0,11.0,7.0,,5484568,16.0,,13.0
2018,Rutgers,587,4.0,Dana Gisonno,Dana Gisonno,Dana,Gisonno,Jr,,16.0,4.0,14.0,5.0,19.0,42.0,28.0,,5484569,7.0,5.0,
2018,Rutgers,587,3.0,Tess Howland,Tess Howland,Tess,Howland,Jr,,8.0,,2.0,1.0,3.0,4.0,4.0,,5484570,2.0,,
2018,Rutgers,587,14.0,Regina Sharp,Regina Sharp,Regina,Sharp,Jr,,17.0,17.0,1.0,1.0,2.0,2.0,2.0,26.0,5484571,31.0,40.0,12.0
2018,Rutgers,587,29.0,Devon Kearns,Devon Kearns,Devon,Kearns,Jr,,17.0,16.0,,,0.0,,,5.0,5484572,,30.0,
2018,Rutgers,587,25.0,Dakota Pastore,Dakota Pastore,Dakota,Pastore,Jr,,1.0,0.0,,,0.0,,,,5484573,1.0,,
2018,Rutgers,587,8.0,Abbey Brooks,Abbey Brooks,Abbey,Brooks,Jr,,16.0,16.0,17.0,16.0,33.0,51.0,33.0,2.0,5484574,14.0,4.0,1.0
2018,Rutgers,587,28.0,Bianca Dente,Bianca Dente,Bianca,Dente,Sr,,8.0,1.0,,,0.0,,,3.0,5484575,,10.0,
2018,Rutgers,587,11.0,Taralyn Naslonski,Taralyn Naslonski,Taralyn,Naslonski,Fr,,17.0,1.0,24.0,7.0,31.0,65.0,49.0,3.0,5655779,2.0,9.0,2.0
2018,Rutgers,587,13.0,Nicole Kopyta,Nicole Kopyta,Nicole,Kopyta,Sr,,17.0,,13.0,2.0,15.0,43.0,22.0,1.0,5503034,,5.0,
2018,Rutgers,587,20.0,Kerri Puckhaber,Kerri Puckhaber,Kerri,Puckhaber,Sr,,16.0,16.0,24.0,13.0,37.0,48.0,39.0,3.0,5507604,25.0,11.0,
2018,Rutgers,587,24.0,Alana Navaroli,Alana Navaroli,Alana,Navaroli,Sr,,17.0,17.0,,,0.0,,,,5507605,19.0,,50.0
2018,Rutgers,587,15.0,Amanda Casten,Amanda Casten,Amanda,Casten,Sr,,17.0,17.0,1.0,,1.0,2.0,1.0,29.0,5507606,36.0,31.0,1.0
2018,Rutgers,587,16.0,Christine DiLullo,Christine DiLullo,Christine,DiLullo,Sr,,17.0,17.0,,,0.0,,,6.0,5507607,13.0,32.0,
2018,Rutgers,587,18.0,Joanna Reilly,Joanna Reilly,Joanna,Reilly,Sr,,15.0,7.0,12.0,2.0,14.0,44.0,29.0,2.0,5507608,10.0,6.0,
2018,Rutgers,587,21.0,Paige Paratore,Paige Paratore,Paige,Paratore,Sr,,17.0,17.0,30.0,4.0,34.0,81.0,53.0,23.0,5507609,45.0,30.0,44.0
2018,Rutgers,587,17.0,Sydney Quinn,Sydney Quinn,Sydney,Quinn,Sr,,7.0,0.0,1.0,,1.0,5.0,4.0,1.0,5507610,6.0,4.0,1.0
2018,Rutgers,587,30.0,Allison Ferrara,Allison Ferrara,Allison,Ferrara,Jr,,17.0,6.0,15.0,,15.0,27.0,21.0,1.0,5655819,9.0,5.0,1.0
2018,Sacred Heart,590,22.0,Natalie Cook,Natalie Cook,Natalie,Cook,Fr,,3.0,,,,0.0,,,,5643703,1.0,,1.0
2018,Sacred Heart,590,5.0,Carrie Speicher,Carrie Speicher,Carrie,Speicher,Jr,,12.0,4.0,5.0,2.0,7.0,26.0,21.0,,5481126,2.0,1.0,
2018,Sacred Heart,590,3.0,Hanna Wise,Hanna Wise,Hanna,Wise,Jr,,16.0,16.0,33.0,3.0,36.0,84.0,64.0,3.0,5481127,9.0,7.0,9.0
2018,Sacred Heart,590,12.0,Blair Yesko,Blair Yesko,Blair,Yesko,Jr,,7.0,1.0,,3.0,3.0,4.0,4.0,1.0,5481128,1.0,,
2018,Sacred Heart,590,27.0,Olivia Mittleman,Olivia Mittleman,Olivia,Mittleman,Jr,,13.0,7.0,,,0.0,,,4.0,5481131,9.0,7.0,
2018,Sacred Heart,590,2.0,Kerri Metzler,Kerri Metzler,Kerri,Metzler,So,,8.0,,2.0,1.0,3.0,4.0,2.0,1.0,5478995,,1.0,
2018,Sacred Heart,590,6.0,Cassie Cesario,Cassie Cesario,Cassie,Cesario,So,,16.0,16.0,15.0,12.0,27.0,31.0,28.0,18.0,5478996,30.0,44.0,16.0
2018,Sacred Heart,590,19.0,Elizabeth Small,Elizabeth Small,Elizabeth,Small,So,,15.0,15.0,,,0.0,,,28.0,5478998,30.0,26.0,35.0
2018,Sacred Heart,590,29.0,Nicole Holder,Nicole Holder,Nicole,Holder,So,,16.0,16.0,6.0,1.0,7.0,24.0,16.0,10.0,5478999,23.0,19.0,11.0
2018,Sacred Heart,590,30.0,Sydney Ericson,Sydney Ericson,Sydney,Ericson,So,,16.0,14.0,10.0,12.0,22.0,30.0,22.0,5.0,5479000,18.0,14.0,
2018,Sacred Heart,590,20.0,Paige Hammick,Paige Hammick,Paige,Hammick,Sr,,16.0,16.0,,,0.0,,,12.0,5485622,1.0,39.0,
2018,Sacred Heart,590,24.0,Averi Farhat,Averi Farhat,Averi,Farhat,Sr,,16.0,16.0,21.0,16.0,37.0,67.0,42.0,7.0,5485623,21.0,15.0,3.0
2018,Sacred Heart,590,4.0,Erin Coutts,Erin Coutts,Erin,Coutts,Sr,,15.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5485624,5.0,7.0,2.0
2018,Sacred Heart,590,18.0,Shannon Mooney,Shannon Mooney,Shannon,Mooney,Sr,,2.0,1.0,,,0.0,,,,5484519,,,1.0
2018,Sacred Heart,590,11.0,Dominique Anselmin,Dominique Anselmin,Dominique,Anselmin,Sr,,16.0,16.0,1.0,1.0,2.0,2.0,2.0,17.0,5484521,35.0,17.0,55.0
2018,Sacred Heart,590,31.0,Taylor Sweeney,Taylor Sweeney,Taylor,Sweeney,Fr,,16.0,14.0,2.0,4.0,6.0,8.0,5.0,8.0,5643705,5.0,14.0,8.0
2018,Sacred Heart,590,9.0,Anna Mesham,Anna Mesham,Anna,Mesham,Fr,,3.0,1.0,,,0.0,,,1.0,5643683,,,4.0
2018,Sacred Heart,590,10.0,Kelsey Perretta,Kelsey Perretta,Kelsey,Perretta,Fr,,16.0,16.0,,,0.0,,,11.0,5643684,8.0,21.0,12.0
2018,Sacred Heart,590,1.0,Olivia Millard,Olivia Millard,Olivia,Millard,So,,11.0,0.0,1.0,,1.0,3.0,2.0,,5676238,4.0,1.0,
2018,Sacred Heart,590,33.0,Amy Cadle,Amy Cadle,Amy,Cadle,So,,2.0,0.0,,,0.0,,,,5643687,,4.0,
2018,Sacred Heart,590,7.0,Alyssa Pearce,Alyssa Pearce,Alyssa,Pearce,Sr,,15.0,12.0,32.0,5.0,37.0,58.0,51.0,2.0,5643681,9.0,9.0,
2018,Sacred Heart,590,14.0,Casey Hannon,Casey Hannon,Casey,Hannon,Fr,,12.0,10.0,,,0.0,,,9.0,5643685,1.0,17.0,
2018,Saint Francis,600,19.0,Alex Anton,Alex Anton,Alex,Anton,Jr,,2.0,2.0,,,0.0,,,2.0,5483465,3.0,1.0,
2018,Saint Francis,600,11.0,Morgan Day,Morgan Day,Morgan,Day,Jr,,17.0,14.0,27.0,4.0,31.0,53.0,43.0,6.0,5483466,19.0,24.0,4.0
2018,Saint Francis,600,26.0,Ellis Hagan,Ellis Hagan,Ellis,Hagan,Jr,,16.0,16.0,,,0.0,,,25.0,5483468,21.0,37.0,15.0
2018,Saint Francis,600,23.0,Laura Johnson,Laura Johnson,Laura,Johnson,Jr,,14.0,3.0,,,0.0,,,2.0,5483469,7.0,5.0,
2018,Saint Francis,600,30.0,Ashley Stoessel,Ashley Stoessel,Ashley,Stoessel,Jr,,16.0,15.0,,,0.0,,,6.0,5483470,2.0,34.0,
2018,Saint Francis,600,3.0,Livia Baker,Livia Baker,Livia,Baker,So,,17.0,16.0,12.0,5.0,17.0,42.0,27.0,2.0,5484778,28.0,14.0,5.0
2018,Saint Francis,600,5.0,Lauren Ryan,Lauren Ryan,Lauren,Ryan,So,,11.0,8.0,10.0,,10.0,27.0,22.0,4.0,5484779,19.0,16.0,22.0
2018,Saint Francis,600,24.0,Katie Kincaid,Katie Kincaid,Katie,Kincaid,So,,14.0,3.0,,,0.0,,,2.0,5484782,12.0,8.0,
2018,Saint Francis,600,28.0,Victoria Hernandez,Victoria Hernandez,Victoria,Hernandez,So,,6.0,0.0,3.0,,3.0,3.0,3.0,,5484783,,,
2018,Saint Francis,600,29.0,Peyton LeConte,Peyton LeConte,Peyton,LeConte,So,,15.0,15.0,,,0.0,2.0,1.0,28.0,5484784,27.0,47.0,19.0
2018,Saint Francis,600,27.0,Marlo Vandiver,Marlo Vandiver,Marlo,Vandiver,Jr,,11.0,2.0,,,0.0,,,5.0,5484785,6.0,2.0,
2018,Saint Francis,600,6.0,Emma Graham,Emma Graham,Emma,Graham,Fr,,14.0,10.0,,,0.0,,,6.0,5669984,16.0,10.0,1.0
2018,Saint Francis,600,4.0,Amanda Heidt,Amanda Heidt,Amanda,Heidt,Fr,,17.0,4.0,9.0,,9.0,32.0,20.0,3.0,5669985,5.0,8.0,
2018,Saint Francis,600,9.0,Katie Page,Katie Page,Katie,Page,Fr,,17.0,10.0,1.0,1.0,2.0,5.0,3.0,9.0,5669987,17.0,16.0,
2018,Saint Francis,600,21.0,Emileigh Scott,Emileigh Scott,Emileigh,Scott,Fr,,17.0,17.0,32.0,5.0,37.0,71.0,49.0,8.0,5669988,20.0,28.0,133.0
2018,Saint Francis,600,2.0,Kelly Aquino,Kelly Aquino,Kelly,Aquino,Sr,,16.0,7.0,,,0.0,,,4.0,5505356,12.0,9.0,
2018,Saint Francis,600,10.0,Jessica Fischetti,Jessica Fischetti,Jessica,Fischetti,Sr,,17.0,17.0,23.0,5.0,28.0,69.0,44.0,9.0,5505357,21.0,29.0,1.0
2018,Saint Francis,600,33.0,Grace Cooney,Grace Cooney,Grace,Cooney,Fr,,7.0,2.0,,,0.0,,,1.0,5669965,,5.0,
2018,Saint Francis,600,15.0,Jessica Mazzur,Jessica Mazzur,Jessica,Mazzur,Sr,,17.0,16.0,46.0,21.0,67.0,104.0,85.0,20.0,5506421,23.0,48.0,25.0
2018,Saint Francis,600,18.0,Sarah Mahon,Sarah Mahon,Sarah,Mahon,Sr,,10.0,10.0,21.0,11.0,32.0,56.0,45.0,9.0,5506422,29.0,15.0,23.0
2018,Saint Francis,600,12.0,Shea Moran,Shea Moran,Shea,Moran,Fr,,15.0,1.0,3.0,3.0,6.0,9.0,7.0,2.0,5669986,1.0,4.0,
2018,Saint Francis,600,8.0,Sam Scott,Sam Scott,Sam,Scott,Fr,,2.0,0.0,1.0,,1.0,2.0,1.0,,5670009,,,
2018,Saint Francis,600,14.0,Paige Brady,Paige Brady,Paige,Brady,Fr,,17.0,16.0,5.0,6.0,11.0,21.0,15.0,4.0,5669964,18.0,18.0,
2018,Saint Francis,600,25.0,Maddie Ray,Maddie Ray,Maddie,Ray,Fr,,7.0,0.0,1.0,1.0,2.0,2.0,2.0,,5669990,1.0,3.0,
2018,Saint Joseph's,606,4.0,Penny Green,Penny Green,Penny,Green,So,,17.0,5.0,10.0,4.0,14.0,30.0,19.0,1.0,5495386,20.0,6.0,6.0
2018,Saint Joseph's,606,16.0,Bridget Cerciello,Bridget Cerciello,Bridget,Cerciello,So,,19.0,13.0,20.0,9.0,29.0,47.0,36.0,11.0,5495389,23.0,18.0,39.0
2018,Saint Joseph's,606,32.0,Caroline Heath,Caroline Heath,Caroline,Heath,So,,8.0,0.0,,,0.0,,,2.0,5495390,10.0,5.0,
2018,Saint Joseph's,606,29.0,Sara Hughes,Sara Hughes,Sara,Hughes,So,,6.0,0.0,2.0,,2.0,5.0,4.0,,5495391,,1.0,
2018,Saint Joseph's,606,3.0,Laura Lasprogata,Laura Lasprogata,Laura,Lasprogata,So,,18.0,0.0,8.0,7.0,15.0,21.0,12.0,2.0,5495392,11.0,10.0,5.0
2018,Saint Joseph's,606,9.0,Juliana Strazulo,Juliana Strazulo,Juliana,Strazulo,Sr,,18.0,13.0,,,0.0,,,29.0,5495400,37.0,40.0,4.0
2018,Saint Joseph's,606,20.0,Julia Pash,Julia Pash,Julia,Pash,So,,19.0,14.0,9.0,6.0,15.0,26.0,20.0,20.0,5495411,32.0,28.0,64.0
2018,Saint Joseph's,606,42.0,Liz O'Sullivan,Liz O'Sullivan,Liz,O'Sullivan,Sr,,19.0,19.0,,,0.0,,,7.0,5487234,,25.0,1.0
2018,Saint Joseph's,606,21.0,Ally Beck,Ally Beck,Ally,Beck,Jr,,19.0,19.0,6.0,3.0,9.0,14.0,10.0,26.0,5484535,60.0,29.0,30.0
2018,Saint Joseph's,606,14.0,Sinead Brierley,Sinead Brierley,Sinead,Brierley,Jr,,18.0,11.0,22.0,9.0,31.0,56.0,39.0,11.0,5484536,14.0,16.0,3.0
2018,Saint Joseph's,606,26.0,Michaela Cassidy,Michaela Cassidy,Michaela,Cassidy,Jr,,5.0,0.0,1.0,,1.0,1.0,1.0,,5484537,1.0,1.0,
2018,Saint Joseph's,606,8.0,Francesca Donato,Francesca Donato,Francesca,Donato,Jr,,19.0,13.0,36.0,16.0,52.0,80.0,62.0,4.0,5484538,8.0,14.0,2.0
2018,Saint Joseph's,606,10.0,Rebecca Lane,Rebecca Lane,Rebecca,Lane,Jr,,19.0,19.0,36.0,25.0,61.0,80.0,60.0,12.0,5484539,19.0,17.0,6.0
2018,Saint Joseph's,606,27.0,Hayley Sabol,Hayley Sabol,Hayley,Sabol,Jr,,19.0,17.0,27.0,9.0,36.0,56.0,44.0,11.0,5484540,22.0,15.0,17.0
2018,Saint Joseph's,606,23.0,Dana Garbinski,Dana Garbinski,Dana,Garbinski,Sr,,16.0,14.0,,,0.0,1.0,1.0,5.0,5511015,40.0,18.0,2.0
2018,Saint Joseph's,606,19.0,Aly Gormley,Aly Gormley,Aly,Gormley,Sr,,16.0,4.0,11.0,1.0,12.0,32.0,28.0,,5511016,7.0,5.0,
2018,Saint Joseph's,606,28.0,Kristen Kelbon,Kristen Kelbon,Kristen,Kelbon,Sr,,19.0,19.0,,,0.0,2.0,,23.0,5511017,51.0,37.0,2.0
2018,Saint Joseph's,606,7.0,Kate Payne,Kate Payne,Kate,Payne,Sr,,19.0,9.0,8.0,5.0,13.0,24.0,22.0,11.0,5511019,26.0,22.0,32.0
2018,Saint Joseph's,606,30.0,Catie Vivian,Catie Vivian,Catie,Vivian,Sr,,19.0,19.0,,,0.0,,,16.0,5511020,25.0,24.0,
2018,Saint Joseph's,606,1.0,Emma Murphy,Emma Murphy,Emma,Murphy,Fr,,1.0,0.0,,1.0,1.0,,,,5641370,,,
2018,Saint Joseph's,606,6.0,Kenzie Staska,Kenzie Staska,Kenzie,Staska,Fr,,4.0,0.0,,,0.0,1.0,1.0,,5641372,,,
2018,Saint Joseph's,606,39.0,Amelia Deibler,Amelia Deibler,Amelia,Deibler,Sr,,5.0,0.0,,,0.0,,,,5641381,,1.0,
2018,Saint Joseph's,606,12.0,Stephanie Kelly,Stephanie Kelly,Stephanie,Kelly,Fr,,19.0,18.0,31.0,20.0,51.0,56.0,49.0,4.0,5641374,10.0,10.0,
2018,Saint Joseph's,606,5.0,Alyssa Manley,Alyssa Manley,Alyssa,Manley,Fr,,5.0,0.0,3.0,,3.0,6.0,3.0,2.0,5641371,3.0,,
2018,Saint Joseph's,606,13.0,Skylar Dorenkamp,Skylar Dorenkamp,Skylar,Dorenkamp,Fr,,5.0,0.0,,1.0,1.0,,,,5641375,1.0,,1.0
2018,Saint Joseph's,606,17.0,Anna Seifert,Anna Seifert,Anna,Seifert,Fr,,3.0,0.0,,,0.0,,,1.0,5641376,1.0,,
2018,Saint Joseph's,606,22.0,Taylor Newman-Farr,Taylor Newman-Farr,Taylor,Newman-Farr,Fr,,14.0,0.0,8.0,,8.0,16.0,13.0,4.0,5641377,10.0,8.0,8.0
2018,Saint Joseph's,606,24.0,Paige Diminick,Paige Diminick,Paige,Diminick,Fr,,6.0,0.0,1.0,,1.0,6.0,5.0,1.0,5641378,,2.0,
2018,Saint Joseph's,606,45.0,Corinne Buttner,Corinne Buttner,Corinne,Buttner,Fr,,8.0,0.0,,,0.0,,,1.0,5641380,,1.0,
2018,Saint Joseph's,606,31.0,Sam McGee,Sam McGee,Sam,McGee,Fr,,19.0,2.0,23.0,11.0,34.0,58.0,44.0,9.0,5641346,10.0,12.0,7.0
2018,San Diego St.,626,23.0,Elizabeth Adams,Elizabeth Adams,Elizabeth,Adams,Jr,,19.0,19.0,,,0.0,1.0,1.0,10.0,5489328,18.0,18.0,
2018,San Diego St.,626,11.0,Jenny Buckland,Jenny Buckland,Jenny,Buckland,Jr,,18.0,1.0,,,0.0,,,2.0,5489329,19.0,8.0,
2018,San Diego St.,626,17.0,Harlowe Steele,Harlowe Steele,Harlowe,Steele,Jr,,19.0,19.0,38.0,4.0,42.0,65.0,53.0,16.0,5489330,60.0,29.0,58.0
2018,San Diego St.,626,36.0,Katy Sharretts,Katy Sharretts,Katy,Sharretts,Jr,,18.0,18.0,,,0.0,,,8.0,5489331,3.0,31.0,
2018,San Diego St.,626,1.0,Natalie Peel,Natalie Peel,Natalie,Peel,Jr,,19.0,19.0,16.0,5.0,21.0,42.0,31.0,5.0,5489332,20.0,17.0,7.0
2018,San Diego St.,626,7.0,Shannon Gallagher,Shannon Gallagher,Shannon,Gallagher,Jr,,19.0,19.0,,,0.0,,,10.0,5489333,31.0,21.0,1.0
2018,San Diego St.,626,6.0,Grace McGinty,Grace McGinty,Grace,McGinty,Jr,,19.0,16.0,25.0,2.0,27.0,67.0,52.0,7.0,5489334,18.0,13.0,46.0
2018,San Diego St.,626,3.0,Paige Hudak,Paige Hudak,Paige,Hudak,Jr,,11.0,0.0,5.0,8.0,13.0,8.0,6.0,,5489335,6.0,2.0,
2018,San Diego St.,626,20.0,Kirstie Greenlaw,Kirstie Greenlaw,Kirstie,Greenlaw,Jr,,19.0,4.0,27.0,3.0,30.0,63.0,47.0,4.0,5489336,12.0,8.0,1.0
2018,San Diego St.,626,14.0,Jill Haight,Jill Haight,Jill,Haight,Jr,,19.0,19.0,37.0,9.0,46.0,74.0,56.0,17.0,5489337,47.0,23.0,74.0
2018,San Diego St.,626,25.0,Sarah McDonagh,Sarah McDonagh,Sarah,McDonagh,So,,18.0,0.0,,,0.0,,,6.0,5490700,14.0,10.0,
2018,San Diego St.,626,10.0,Marissa MacRae,Marissa MacRae,Marissa,MacRae,So,,19.0,19.0,2.0,,2.0,5.0,4.0,8.0,5489554,34.0,17.0,1.0
2018,San Diego St.,626,4.0,Ryli Quinn,Ryli Quinn,Ryli,Quinn,So,,17.0,3.0,10.0,4.0,14.0,17.0,15.0,2.0,5489560,20.0,7.0,1.0
2018,San Diego St.,626,9.0,Morgan Taylor,Morgan Taylor,Morgan,Taylor,So,,19.0,0.0,23.0,3.0,26.0,53.0,41.0,14.0,5489561,25.0,20.0,19.0
2018,San Diego St.,626,15.0,Taylor Sullivan,Taylor Sullivan,Taylor,Sullivan,So,,19.0,19.0,20.0,3.0,23.0,71.0,38.0,22.0,5489563,29.0,21.0,8.0
2018,San Diego St.,626,16.0,Kay Kay Greskovich,Kay Kay Greskovich,Kay Kay,Greskovich,So,,3.0,0.0,,3.0,3.0,2.0,2.0,,5489564,2.0,,1.0
2018,San Diego St.,626,24.0,Gabbie Garrison,Gabbie Garrison,Gabbie,Garrison,So,,13.0,0.0,,,0.0,,,2.0,5489566,6.0,5.0,
2018,San Diego St.,626,27.0,Julia Masias,Julia Masias,Julia,Masias,So,,6.0,0.0,,,0.0,,,,5489567,1.0,1.0,
2018,San Diego St.,626,28.0,Amanda Stapp,Amanda Stapp,Amanda,Stapp,So,,6.0,1.0,,,0.0,,,,5489568,,4.0,
2018,San Diego St.,626,5.0,Mackenzie Lech,Mackenzie Lech,Mackenzie,Lech,Sr,,19.0,18.0,,,0.0,1.0,1.0,14.0,5511047,33.0,25.0,
2018,San Diego St.,626,33.0,Elizabeth Rourke,Elizabeth Rourke,Elizabeth,Rourke,Sr,,19.0,16.0,18.0,18.0,36.0,43.0,36.0,12.0,5511049,17.0,34.0,2.0
2018,San Diego St.,626,12.0,Matilda Adams,Matilda Adams,Matilda,Adams,Fr,,6.0,0.0,2.0,,2.0,4.0,2.0,3.0,5663286,1.0,4.0,3.0
2018,San Diego St.,626,19.0,Lindsay Gierke,Lindsay Gierke,Lindsay,Gierke,Fr,,11.0,0.0,,,0.0,,,1.0,5663289,2.0,3.0,
2018,San Diego St.,626,21.0,Jensen Coop,Jensen Coop,Jensen,Coop,Fr,,8.0,0.0,2.0,1.0,3.0,5.0,2.0,,5663290,7.0,3.0,5.0
2018,San Diego St.,626,2.0,Julia Sheehan,Julia Sheehan,Julia,Sheehan,Fr,,18.0,18.0,5.0,9.0,14.0,21.0,12.0,2.0,5663285,1.0,13.0,1.0
2018,San Diego St.,626,30.0,Bailey Brown,Bailey Brown,Bailey,Brown,Fr,,19.0,0.0,12.0,,12.0,30.0,22.0,4.0,5663292,15.0,14.0,52.0
2018,San Diego St.,626,39.0,Lexi Tan,Lexi Tan,Lexi,Tan,Fr,,12.0,0.0,9.0,,9.0,18.0,15.0,3.0,5663302,6.0,5.0,1.0
2018,San Diego St.,626,32.0,Madison Nunziata,Madison Nunziata,Madison,Nunziata,Fr,,3.0,0.0,1.0,,1.0,1.0,1.0,,5663296,,,2.0
2018,San Diego St.,626,34.0,Hailey Kovinsky,Hailey Kovinsky,Hailey,Kovinsky,Fr,,4.0,0.0,,,0.0,,,1.0,5663301,1.0,2.0,1.0
2018,San Diego St.,626,8.0,Isabelle Flud,Isabelle Flud,Isabelle,Flud,Fr,,11.0,0.0,4.0,1.0,5.0,7.0,7.0,1.0,5663266,2.0,3.0,5.0
2018,Siena,639,41.0,Annie Brennan,Annie Brennan,Annie,Brennan,So,,14.0,12.0,24.0,3.0,27.0,68.0,53.0,3.0,5485985,15.0,11.0,3.0
2018,Siena,639,2.0,Alexis Deaken,Alexis Deaken,Alexis,Deaken,So,,17.0,17.0,54.0,12.0,66.0,114.0,93.0,14.0,5485987,61.0,38.0,47.0
2018,Siena,639,21.0,Beth Lumia,Beth Lumia,Beth,Lumia,So,,8.0,0.0,2.0,,2.0,5.0,4.0,,5485990,1.0,1.0,
2018,Siena,639,23.0,Megan Power,Megan Power,Megan,Power,So,,11.0,6.0,,,0.0,,,1.0,5485991,6.0,1.0,17.0
2018,Siena,639,5.0,Katie Zilka,Katie Zilka,Katie,Zilka,Jr,,17.0,17.0,,1.0,1.0,1.0,1.0,6.0,5485993,13.0,13.0,3.0
2018,Siena,639,19.0,Diana Bradbury,Diana Bradbury,Diana,Bradbury,Jr,,17.0,17.0,,,0.0,,,7.0,5490502,38.0,19.0,1.0
2018,Siena,639,24.0,Bridget Sands,Bridget Sands,Bridget,Sands,Jr,,6.0,0.0,,,0.0,,,,5490503,2.0,,
2018,Siena,639,1.0,Annie Fiorillo,Annie Fiorillo,Annie,Fiorillo,Jr,,3.0,0.0,,,0.0,1.0,1.0,,5490506,,,
2018,Siena,639,28.0,Samantha Horton,Samantha Horton,Samantha,Horton,Jr,,17.0,17.0,,,0.0,1.0,1.0,10.0,5490507,,42.0,
2018,Siena,639,15.0,Kiera Young,Kiera Young,Kiera,Young,Jr,,11.0,0.0,5.0,,5.0,9.0,5.0,,5490517,2.0,2.0,
2018,Siena,639,8.0,Julia Sardella,Julia Sardella,Julia,Sardella,So,,16.0,14.0,12.0,8.0,20.0,59.0,34.0,5.0,5487099,15.0,10.0,7.0
2018,Siena,639,26.0,Lauren Anglim,Lauren Anglim,Lauren,Anglim,Sr,,16.0,7.0,3.0,,3.0,14.0,10.0,1.0,5513297,6.0,6.0,1.0
2018,Siena,639,9.0,Maggie Cifarelli,Maggie Cifarelli,Maggie,Cifarelli,Sr,,17.0,15.0,12.0,12.0,24.0,24.0,21.0,8.0,5513298,17.0,23.0,2.0
