date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,turnovers,ct,freepos_shots,freepos_goals,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_turnovers,defensive_ct,defensive_freepos_shots,defensive_freepos_goals,defensive_draw_controls,team_id
2023-03-07,Boston U.,Coastal Carolina,Away,,9,13,,14.0,9.0,3.0,12.0,27.0,20.0,18.0,23.0,6.0,4.0,1.0,18.0,26.0,13.0,6.0,19.0,32,25,19.0,11,11.0,4.0,2.0,8.0,68
2023-03-11,Boston U.,Army West Point,Away,,15,17,,10.0,15.0,7.0,22.0,28.0,24.0,13.0,16.0,5.0,8.0,4.0,20.0,15.0,17.0,7.0,24.0,28,25,16.0,12,9.0,6.0,4.0,16.0,68
2023-03-18,Boston U.,Colgate,Away,,11,8,,8.0,11.0,10.0,21.0,36.0,21.0,16.0,15.0,8.0,2.0,,12.0,6.0,8.0,2.0,10.0,25,19,15.0,15,6.0,3.0,,10.0,68
2023-03-25,Boston U.,Loyola Maryland,Home,,1,15,,17.0,1.0,1.0,2.0,20.0,9.0,7.0,13.0,3.0,4.0,,3.0,15.0,15.0,4.0,19.0,38,28,12.0,8,5.0,8.0,5.0,17.0,68
2023-03-29,Boston U.,Holy Cross,Home,,13,17,,25.0,13.0,,13.0,36.0,27.0,13.0,11.0,7.0,6.0,2.0,25.0,13.0,17.0,8.0,25.0,20,19,7.0,11,6.0,7.0,6.0,9.0,68
2023-04-01,Boston U.,Lafayette,Away,,10,12,,3.0,10.0,4.0,14.0,28.0,23.0,19.0,13.0,4.0,4.0,1.0,14.0,7.0,12.0,8.0,20.0,35,23,26.0,11,5.0,2.0,,12.0,68
2023-04-05,Boston U.,UMass Lowell,Home,,9,11,,10.0,9.0,5.0,14.0,25.0,21.0,13.0,18.0,7.0,3.0,1.0,19.0,15.0,11.0,5.0,16.0,21,18,23.0,16,12.0,1.0,,5.0,68
2023-04-08,Boston U.,Navy,Home,,12,11,,13.0,12.0,5.0,17.0,18.0,16.0,11.0,17.0,7.0,3.0,2.0,14.0,17.0,11.0,1.0,12.0,29,21,16.0,8,11.0,6.0,2.0,13.0,68
2023-04-11,Boston U.,Boston College,Home,,8,19,,12.0,8.0,3.0,11.0,21.0,13.0,8.0,8.0,4.0,2.0,1.0,11.0,4.0,19.0,11.0,30.0,35,28,5.0,6,3.0,4.0,3.0,17.0,68
2023-04-15,Boston U.,Lehigh,Away,,9,13,,20.0,9.0,2.0,11.0,24.0,19.0,11.0,14.0,6.0,2.0,2.0,15.0,25.0,13.0,8.0,21.0,27,19,15.0,11,7.0,2.0,1.0,11.0,68
2023-04-22,Boston U.,Bucknell,Home,,13,9,,20.0,13.0,7.0,20.0,28.0,23.0,8.0,12.0,4.0,6.0,2.0,12.0,17.0,9.0,3.0,12.0,33,25,19.0,9,8.0,9.0,4.0,14.0,68
2023-04-27,Boston U.,American,Away,,19,15,,13.0,19.0,9.0,28.0,30.0,26.0,11.0,14.0,7.0,2.0,1.0,22.0,3.0,15.0,7.0,22.0,28,20,6.0,16,9.0,6.0,3.0,16.0,68
2023-04-30,Boston U.,Navy,Away,,13,20,,33.0,13.0,6.0,19.0,22.0,16.0,10.0,11.0,5.0,6.0,3.0,11.0,17.0,20.0,8.0,28.0,35,33,17.0,10,8.0,4.0,3.0,26.0,68
2023-02-21,Brown,Hofstra,Away,,10,7,,30.0,10.0,2.0,12.0,24.0,15.0,17.0,20.0,8.0,4.0,1.0,11.0,13.0,7.0,3.0,10.0,28,18,7.0,21,8.0,3.0,1.0,10.0,80
2023-02-25,Brown,UAlbany,Home,,7,8,,8.0,7.0,3.0,10.0,21.0,17.0,13.0,13.0,6.0,6.0,3.0,8.0,10.0,8.0,4.0,12.0,24,17,10.0,17,5.0,3.0,1.0,11.0,80
2023-03-04,Brown,Harvard,Home,,11,6,,6.0,11.0,8.0,19.0,26.0,18.0,10.0,13.0,7.0,5.0,2.0,13.0,8.0,6.0,2.0,8.0,19,12,12.0,16,2.0,5.0,3.0,8.0,80
2023-03-08,Brown,Boston College,Away,,5,17,,26.0,5.0,2.0,7.0,15.0,13.0,10.0,19.0,5.0,1.0,,8.0,6.0,17.0,9.0,26.0,32,25,14.0,17,12.0,7.0,3.0,17.0,80
2023-03-11,Brown,Sacred Heart,Away,,14,10,,10.0,14.0,8.0,22.0,20.0,16.0,13.0,23.0,9.0,6.0,3.0,18.0,9.0,10.0,2.0,12.0,27,17,19.0,14,10.0,4.0,1.0,10.0,80
2023-03-14,Brown,Massachusetts,Home,,9,14,,11.0,9.0,6.0,15.0,22.0,13.0,7.0,13.0,6.0,6.0,2.0,17.0,9.0,14.0,7.0,21.0,29,22,7.0,6,3.0,2.0,,10.0,80
2023-03-21,Brown,Bryant,Away,,21,13,,,21.0,9.0,30.0,43.0,32.0,16.0,13.0,4.0,9.0,5.0,29.0,,13.0,6.0,19.0,34,24,13.0,8,6.0,12.0,3.0,8.0,80
2023-03-24,Brown,Columbia,Home,,19,8,,11.0,19.0,12.0,31.0,36.0,27.0,20.0,6.0,10.0,4.0,2.0,18.0,6.0,8.0,3.0,11.0,17,11,9.0,14,1.0,9.0,4.0,11.0,80
2023-03-27,Brown,Notre Dame,Away,,7,21,,27.0,7.0,3.0,10.0,18.0,12.0,10.0,19.0,8.0,4.0,2.0,10.0,21.0,21.0,9.0,30.0,38,30,13.0,14,10.0,11.0,9.0,19.0,80
2023-04-01,Brown,Yale,Home,,6,18,,20.0,6.0,4.0,10.0,21.0,14.0,14.0,16.0,8.0,3.0,1.0,12.0,15.0,18.0,10.0,28.0,30,24,13.0,14,7.0,10.0,3.0,15.0,80
2023-04-08,Brown,Dartmouth,Away,,9,16,,27.0,9.0,3.0,12.0,36.0,24.0,15.0,12.0,6.0,5.0,2.0,12.0,17.0,16.0,5.0,21.0,34,25,18.0,12,4.0,11.0,6.0,18.0,80
2023-04-16,Brown,Princeton,Away,,16,20,,32.0,16.0,8.0,24.0,36.0,27.0,15.0,11.0,7.0,7.0,4.0,21.0,26.0,20.0,11.0,31.0,38,31,13.0,9,6.0,9.0,7.0,19.0,80
2023-04-22,Brown,Penn,Home,,5,18,,13.0,5.0,5.0,10.0,15.0,11.0,17.0,14.0,4.0,2.0,,8.0,5.0,18.0,8.0,26.0,39,29,12.0,10,7.0,10.0,6.0,19.0,80
2023-04-29,Brown,Cornell,Away,,14,9,,,14.0,7.0,21.0,23.0,17.0,13.0,19.0,5.0,5.0,5.0,14.0,,9.0,2.0,11.0,32,19,17.0,12,8.0,3.0,1.0,13.0,80
2023-02-15,Bryant,Holy Cross,Home,,14,20,,7.0,14.0,7.0,21.0,36.0,23.0,11.0,11.0,5.0,5.0,2.0,19.0,11.0,20.0,9.0,29.0,31,27,9.0,12,3.0,4.0,1.0,19.0,81
2023-02-18,Bryant,Merrimack,Home,,17,4,,,17.0,10.0,27.0,42.0,30.0,26.0,17.0,13.0,1.0,,12.0,,4.0,,4.0,15,11,12.0,23,12.0,3.0,2.0,10.0,81
2023-02-25,Bryant,Lafayette,Home,,17,14,,,17.0,12.0,29.0,34.0,25.0,25.0,14.0,7.0,5.0,2.0,13.0,,14.0,6.0,20.0,38,30,16.0,18,2.0,7.0,,22.0,81
2023-03-01,Bryant,Dartmouth,Away,,13,15,,21.0,13.0,8.0,21.0,27.0,19.0,11.0,15.0,3.0,5.0,2.0,16.0,33.0,15.0,5.0,20.0,31,25,13.0,8,5.0,6.0,3.0,16.0,81
2023-03-04,Bryant,Quinnipiac,Away,,13,12,1,30.0,13.0,5.0,18.0,26.0,19.0,18.0,22.0,12.0,2.0,1.0,15.0,21.0,12.0,7.0,19.0,35,26,21.0,17,12.0,5.0,1.0,14.0,81
2023-03-11,Bryant,LIU,Away,,20,14,,19.0,20.0,8.0,28.0,41.0,31.0,11.0,9.0,4.0,6.0,5.0,18.0,17.0,14.0,5.0,19.0,37,23,17.0,12,3.0,6.0,2.0,19.0,81
2023-03-18,Bryant,Vermont,Away,,7,17,,17.0,7.0,3.0,10.0,21.0,14.0,13.0,21.0,6.0,2.0,,14.0,20.0,17.0,7.0,24.0,35,25,19.0,13,17.0,3.0,2.0,14.0,81
2023-03-21,Bryant,Brown,Home,,13,21,,,13.0,6.0,19.0,34.0,24.0,13.0,8.0,6.0,12.0,3.0,8.0,,21.0,9.0,30.0,43,32,16.0,13,4.0,9.0,5.0,29.0,81
2023-03-25,Bryant,UMass Lowell,Home,,18,5,,15.0,18.0,12.0,30.0,36.0,24.0,15.0,10.0,3.0,8.0,3.0,12.0,9.0,5.0,1.0,6.0,19,12,10.0,14,4.0,9.0,1.0,12.0,81
2023-04-01,Bryant,UMBC,Away,,13,12,,15.0,13.0,8.0,21.0,31.0,22.0,14.0,19.0,2.0,2.0,1.0,12.0,8.0,12.0,5.0,17.0,34,22,20.0,10,11.0,12.0,3.0,17.0,81
2023-04-08,Bryant,Binghamton,Home,,7,19,,,7.0,7.0,14.0,26.0,17.0,13.0,19.0,5.0,4.0,,16.0,,19.0,10.0,29.0,36,28,21.0,12,6.0,8.0,4.0,14.0,81
2023-04-15,Bryant,New Hampshire,Away,,12,16,,12.0,12.0,2.0,14.0,27.0,23.0,13.0,12.0,,9.0,4.0,15.0,17.0,16.0,7.0,23.0,29,25,10.0,12,6.0,6.0,3.0,17.0,81
2023-04-19,Bryant,Stonehill,Away,,17,13,,19.0,17.0,5.0,22.0,36.0,32.0,24.0,11.0,6.0,7.0,3.0,18.0,25.0,13.0,4.0,17.0,31,22,26.0,16,2.0,5.0,2.0,16.0,81
2023-04-29,Bryant,UAlbany,Home,,10,11,,,10.0,4.0,14.0,28.0,21.0,11.0,9.0,8.0,10.0,4.0,8.0,,11.0,10.0,21.0,35,23,7.0,15,1.0,7.0,1.0,17.0,81
2023-02-11,Bucknell,Penn St.,Away,,6,16,,15.0,6.0,5.0,11.0,10.0,10.0,4.0,22.0,3.0,2.0,,8.0,5.0,16.0,8.0,24.0,43,32,17.0,9,15.0,6.0,2.0,18.0,83
2023-02-15,Bucknell,UMBC,Home,,10,12,,18.0,10.0,4.0,14.0,25.0,20.0,20.0,18.0,10.0,6.0,3.0,14.0,32.0,12.0,4.0,16.0,23,18,15.0,20,12.0,7.0,5.0,12.0,83
2023-02-18,Bucknell,Marist,Away,,17,12,,22.0,17.0,8.0,25.0,41.0,32.0,16.0,13.0,10.0,6.0,5.0,20.0,21.0,12.0,3.0,15.0,26,23,21.0,19,4.0,6.0,2.0,13.0,83
2023-02-25,Bucknell,Robert Morris,Away,,15,8,,13.0,15.0,6.0,21.0,38.0,22.0,15.0,12.0,6.0,7.0,2.0,15.0,24.0,8.0,6.0,14.0,25,14,10.0,13,9.0,3.0,1.0,12.0,83
2023-03-04,Bucknell,St. Bonaventure,Home,,22,6,,14.0,22.0,13.0,35.0,45.0,33.0,16.0,13.0,11.0,9.0,6.0,20.0,18.0,6.0,,6.0,14,11,10.0,16,4.0,5.0,2.0,10.0,83
2023-03-11,Bucknell,Mount St. Mary's,Away,,11,8,,12.0,11.0,6.0,17.0,27.0,21.0,28.0,18.0,20.0,4.0,2.0,11.0,16.0,8.0,,8.0,16,12,27.0,26,13.0,3.0,3.0,11.0,83
2023-03-18,Bucknell,Navy,Home,,13,21,,31.0,13.0,5.0,18.0,24.0,19.0,16.0,15.0,10.0,10.0,6.0,11.0,31.0,21.0,8.0,29.0,38,29,15.0,16,9.0,7.0,6.0,27.0,83
2023-03-22,Bucknell,Villanova,Home,,10,12,,23.0,10.0,9.0,19.0,23.0,18.0,23.0,23.0,17.0,4.0,,10.0,27.0,12.0,7.0,19.0,27,20,20.0,24,12.0,4.0,1.0,16.0,83
2023-03-25,Bucknell,Lafayette,Away,,17,15,,8.0,17.0,5.0,22.0,38.0,32.0,21.0,12.0,10.0,14.0,8.0,20.0,12.0,15.0,5.0,20.0,26,23,15.0,15,4.0,7.0,6.0,16.0,83
2023-03-29,Bucknell,Colgate,Away,,13,16,,3.0,13.0,1.0,14.0,25.0,22.0,12.0,16.0,9.0,5.0,3.0,13.0,8.0,16.0,7.0,23.0,35,29,11.0,15,6.0,3.0,1.0,20.0,83
2023-04-01,Bucknell,Lehigh,Home,,13,17,,26.0,13.0,4.0,17.0,28.0,21.0,16.0,14.0,12.0,7.0,6.0,12.0,13.0,17.0,7.0,24.0,30,24,14.0,20,6.0,2.0,1.0,22.0,83
2023-04-08,Bucknell,Army West Point,Away,,7,15,,12.0,7.0,5.0,12.0,24.0,17.0,20.0,13.0,11.0,6.0,2.0,9.0,9.0,15.0,7.0,22.0,24,19,17.0,18,6.0,5.0,2.0,17.0,83
2023-04-15,Bucknell,American,Home,,20,11,,34.0,20.0,8.0,28.0,37.0,27.0,11.0,9.0,7.0,14.0,7.0,16.0,26.0,11.0,2.0,13.0,25,20,12.0,12,4.0,5.0,2.0,16.0,83
2023-04-19,Bucknell,Loyola Maryland,Home,,5,21,,10.0,5.0,1.0,6.0,22.0,17.0,20.0,14.0,7.0,2.0,,8.0,7.0,21.0,11.0,32.0,27,24,11.0,19,8.0,3.0,3.0,20.0,83
2023-04-22,Bucknell,Boston U.,Away,,9,13,,17.0,9.0,3.0,12.0,33.0,25.0,19.0,9.0,8.0,9.0,4.0,14.0,20.0,13.0,7.0,20.0,28,23,8.0,12,4.0,6.0,2.0,12.0,83
2023-04-27,Bucknell,Holy Cross,Home,,21,22,,29.0,21.0,12.0,33.0,46.0,30.0,20.0,12.0,7.0,5.0,4.0,27.0,29.0,22.0,13.0,35.0,33,31,13.0,11,10.0,6.0,2.0,20.0,83
2023-02-12,Butler,Youngstown St.,Away,,18,19,,25.0,18.0,4.0,22.0,29.0,26.0,14.0,21.0,9.0,8.0,6.0,26.0,15.0,19.0,9.0,28.0,28,25,14.0,15,11.0,8.0,7.0,14.0,87
2023-02-18,Butler,Kent St.,Home,,11,16,,18.0,11.0,2.0,13.0,34.0,24.0,17.0,18.0,7.0,8.0,5.0,15.0,14.0,16.0,10.0,26.0,25,23,16.0,17,7.0,3.0,1.0,16.0,87
2023-02-26,Butler,Detroit Mercy,Away,,12,10,,11.0,12.0,7.0,19.0,39.0,29.0,20.0,12.0,8.0,5.0,1.0,16.0,28.0,10.0,5.0,15.0,24,21,15.0,14,7.0,4.0,1.0,9.0,87
2023-03-11,Butler,Lindenwood,Away,,13,8,,,13.0,3.0,16.0,27.0,21.0,23.0,22.0,5.0,5.0,3.0,18.0,,8.0,6.0,14.0,23,15,22.0,19,11.0,6.0,1.0,7.0,87
2023-03-19,Butler,Winthrop,Away,,9,10,3,,9.0,4.0,13.0,23.0,13.0,8.0,24.0,7.0,3.0,1.0,14.0,,10.0,3.0,13.0,29,13,11.0,20,15.0,3.0,1.0,10.0,87
2023-03-22,Butler,Cincinnati,Away,,3,17,,17.0,3.0,1.0,4.0,10.0,5.0,13.0,24.0,6.0,5.0,2.0,10.0,16.0,17.0,8.0,25.0,38,27,20.0,15,17.0,8.0,3.0,12.0,87
2023-03-25,Butler,Detroit Mercy,Home,,11,9,,5.0,11.0,3.0,14.0,23.0,20.0,21.0,23.0,6.0,10.0,3.0,17.0,14.0,9.0,5.0,14.0,26,23,18.0,17,8.0,2.0,,7.0,87
2023-03-26,Butler,Eastern Mich.,Home,,14,13,,10.0,14.0,2.0,16.0,30.0,26.0,18.0,11.0,9.0,2.0,2.0,10.0,2.0,13.0,5.0,18.0,26,25,10.0,16,7.0,8.0,6.0,21.0,87
2023-04-01,Butler,Xavier,Home,,19,12,,12.0,19.0,4.0,23.0,31.0,30.0,17.0,13.0,9.0,8.0,7.0,16.0,23.0,12.0,7.0,19.0,26,21,18.0,19,8.0,4.0,2.0,18.0,87
2023-04-05,Butler,Denver,Away,,4,19,,11.0,4.0,3.0,7.0,14.0,11.0,8.0,22.0,1.0,2.0,,12.0,26.0,19.0,12.0,31.0,37,30,21.0,5,16.0,6.0,4.0,14.0,87
2023-04-08,Butler,Villanova,Away,,5,15,,14.0,5.0,3.0,8.0,19.0,12.0,13.0,19.0,7.0,4.0,,9.0,17.0,15.0,8.0,23.0,32,24,20.0,19,8.0,6.0,3.0,15.0,87
2023-04-10,Butler,Notre Dame,Home,,3,26,,16.0,3.0,2.0,5.0,16.0,12.0,15.0,18.0,3.0,3.0,,13.0,17.0,26.0,11.0,37.0,34,33,20.0,11,10.0,4.0,1.0,17.0,87
2023-04-19,Butler,Marquette,Home,,16,22,,15.0,16.0,6.0,22.0,25.0,22.0,15.0,19.0,4.0,2.0,2.0,16.0,11.0,22.0,12.0,34.0,43,35,14.0,16,4.0,3.0,2.0,26.0,87
2023-04-22,Butler,UConn,Home,,13,22,,9.0,13.0,4.0,17.0,22.0,19.0,15.0,22.0,8.0,2.0,1.0,18.0,12.0,22.0,9.0,31.0,40,32,17.0,15,13.0,5.0,4.0,21.0,87
2023-04-29,Butler,Georgetown,Away,,5,21,,20.0,5.0,2.0,7.0,14.0,10.0,4.0,16.0,1.0,1.0,1.0,11.0,7.0,21.0,10.0,31.0,40,34,12.0,6,10.0,8.0,5.0,18.0,87
2023-02-10,California,Lindenwood,Away,,17,9,,,17.0,4.0,21.0,30.0,26.0,6.0,9.0,6.0,8.0,2.0,11.0,,9.0,2.0,11.0,28,16,5.0,13,1.0,8.0,4.0,17.0,107
2023-02-12,California,Central Mich.,Home,,12,15,,,12.0,3.0,15.0,33.0,25.0,10.0,12.0,2.0,9.0,5.0,14.0,,15.0,6.0,21.0,33,27,13.0,13,4.0,8.0,5.0,16.0,107
2023-02-15,California,Stanford,Away,,8,20,,17.0,8.0,5.0,13.0,19.0,14.0,12.0,20.0,1.0,3.0,2.0,18.0,14.0,20.0,10.0,30.0,36,29,19.0,10,12.0,8.0,6.0,14.0,107
2023-02-19,California,San Diego St.,Away,,9,11,,18.0,9.0,3.0,12.0,24.0,19.0,22.0,13.0,8.0,3.0,,9.0,16.0,11.0,5.0,16.0,29,24,22.0,14,11.0,3.0,2.0,15.0,107
2023-02-25,California,Cornell,Home,,9,13,,14.0,9.0,6.0,15.0,31.0,25.0,15.0,15.0,9.0,9.0,2.0,17.0,31.0,13.0,3.0,16.0,38,25,19.0,12,8.0,7.0,5.0,9.0,107
2023-03-09,California,Howard,Home,,17,1,,16.0,17.0,9.0,26.0,39.0,28.0,22.0,12.0,9.0,7.0,3.0,12.0,15.0,1.0,1.0,2.0,9,4,7.0,22,1.0,2.0,,9.0,107
2023-03-12,California,American,Home,,10,11,,20.0,10.0,5.0,15.0,22.0,17.0,16.0,14.0,15.0,4.0,1.0,11.0,17.0,11.0,6.0,17.0,17,14,14.0,21,4.0,1.0,1.0,16.0,107
2023-03-17,California,Oregon,Away,,13,12,,19.0,13.0,4.0,17.0,27.0,21.0,13.0,12.0,2.0,5.0,3.0,16.0,34.0,12.0,7.0,19.0,29,22,12.0,7,5.0,5.0,3.0,12.0,107
2023-03-19,California,Colorado,Away,,3,20,,13.0,3.0,2.0,5.0,13.0,9.0,9.0,15.0,,1.0,,9.0,14.0,20.0,9.0,29.0,36,31,16.0,11,7.0,3.0,1.0,18.0,107
2023-03-31,California,Southern California,Home,,6,11,,17.0,6.0,3.0,9.0,15.0,12.0,18.0,21.0,7.0,2.0,1.0,14.0,34.0,11.0,7.0,18.0,29,20,18.0,11,12.0,3.0,,7.0,107
2023-04-02,California,Arizona St.,Home,,9,13,,27.0,9.0,2.0,11.0,30.0,21.0,16.0,10.0,6.0,9.0,3.0,10.0,34.0,13.0,5.0,18.0,23,21,11.0,11,4.0,5.0,3.0,15.0,107
2023-04-07,California,Southern California,Away,,4,18,,18.0,4.0,1.0,5.0,10.0,7.0,5.0,18.0,1.0,5.0,3.0,12.0,22.0,18.0,5.0,23.0,37,26,19.0,4,10.0,8.0,4.0,13.0,107
2023-04-09,California,Arizona St.,Away,,6,15,,19.0,6.0,5.0,11.0,15.0,14.0,7.0,11.0,4.0,1.0,,7.0,7.0,15.0,5.0,20.0,33,25,13.0,6,5.0,8.0,4.0,16.0,107
2023-04-15,California,UC Davis,Away,,17,12,,8.0,17.0,5.0,22.0,38.0,27.0,10.0,11.0,7.0,12.0,4.0,20.0,29.0,12.0,4.0,16.0,23,20,12.0,13,5.0,3.0,1.0,13.0,107
2023-04-21,California,Oregon,Home,,14,13,,33.0,14.0,7.0,21.0,29.0,27.0,18.0,12.0,4.0,8.0,4.0,14.0,28.0,13.0,4.0,17.0,40,31,17.0,9,8.0,8.0,3.0,17.0,107
2023-04-23,California,Colorado,Home,,9,19,,20.0,9.0,1.0,10.0,25.0,15.0,11.0,19.0,2.0,8.0,3.0,19.0,21.0,19.0,11.0,30.0,40,28,23.0,8,7.0,9.0,3.0,11.0,107
2023-04-28,California,Stanford,Home,,8,18,,18.0,8.0,4.0,12.0,21.0,16.0,8.0,15.0,2.0,4.0,1.0,12.0,17.0,18.0,11.0,29.0,50,37,21.0,5,9.0,3.0,2.0,18.0,107
2023-05-03,California,Arizona St.,Home,,5,7,,22.0,5.0,1.0,6.0,30.0,16.0,22.0,14.0,6.0,12.0,2.0,9.0,48.0,7.0,,7.0,28,17,17.0,14,7.0,6.0,3.0,7.0,107
2023-02-11,Campbell,Stetson,Home,,18,7,,21.0,18.0,8.0,26.0,42.0,30.0,29.0,18.0,14.0,11.0,4.0,18.0,37.0,7.0,1.0,8.0,30,20,17.0,19,13.0,6.0,2.0,10.0,115
2023-02-22,Campbell,East Carolina,Away,,8,20,,1.0,8.0,1.0,9.0,18.0,13.0,11.0,13.0,4.0,6.0,4.0,15.0,,20.0,7.0,27.0,30,24,20.0,10,4.0,6.0,5.0,16.0,115
2023-02-25,Campbell,William & Mary,Away,,13,14,2,31.0,13.0,4.0,17.0,27.0,20.0,23.0,20.0,16.0,3.0,3.0,13.0,33.0,14.0,6.0,20.0,32,22,19.0,22,12.0,7.0,4.0,20.0,115
2023-03-01,Campbell,George Mason,Away,,10,7,,18.0,10.0,4.0,14.0,24.0,18.0,12.0,16.0,7.0,1.0,1.0,10.0,25.0,7.0,1.0,8.0,21,15,9.0,18,7.0,3.0,1.0,11.0,115
2023-03-04,Campbell,Old Dominion,Home,,14,7,,27.0,14.0,10.0,24.0,32.0,26.0,16.0,18.0,11.0,4.0,,18.0,30.0,7.0,2.0,9.0,23,13,14.0,18,5.0,6.0,1.0,7.0,115
2023-03-08,Campbell,Clemson,Away,,7,18,,23.0,7.0,4.0,11.0,16.0,12.0,10.0,22.0,10.0,3.0,2.0,11.0,39.0,18.0,6.0,24.0,32,30,15.0,12,20.0,3.0,3.0,17.0,115
2023-03-15,Campbell,Marist,Home,,18,11,,26.0,18.0,9.0,27.0,37.0,29.0,24.0,21.0,18.0,8.0,3.0,17.0,28.0,11.0,4.0,15.0,26,22,23.0,27,11.0,6.0,2.0,16.0,115
2023-03-25,Campbell,Coastal Carolina,Home,,12,24,,21.0,12.0,7.0,19.0,28.0,23.0,16.0,14.0,10.0,7.0,2.0,14.0,24.0,24.0,16.0,40.0,45,35,18.0,12,6.0,7.0,3.0,25.0,115
2023-03-29,Campbell,Radford,Home,,15,4,,23.0,15.0,9.0,24.0,37.0,33.0,32.0,20.0,19.0,7.0,3.0,15.0,18.0,4.0,2.0,6.0,12,10,17.0,27,6.0,,,8.0,115
2023-04-01,Campbell,Furman,Away,,9,8,,22.0,9.0,5.0,14.0,23.0,15.0,22.0,23.0,14.0,4.0,2.0,12.0,17.0,8.0,3.0,11.0,27,17,28.0,20,15.0,3.0,,9.0,115
2023-04-05,Campbell,Presbyterian,Away,,16,4,,4.0,16.0,10.0,26.0,38.0,26.0,21.0,14.0,12.0,13.0,5.0,18.0,8.0,4.0,1.0,5.0,18,10,13.0,17,5.0,2.0,,5.0,115
2023-04-08,Campbell,Wofford,Home,,22,3,,23.0,22.0,15.0,37.0,36.0,29.0,26.0,18.0,23.0,6.0,3.0,14.0,24.0,3.0,,3.0,9,7,19.0,29,11.0,4.0,1.0,14.0,115
2023-04-12,Campbell,Gardner-Webb,Away,,20,16,,12.0,20.0,7.0,27.0,34.0,27.0,25.0,18.0,18.0,7.0,5.0,22.0,12.0,16.0,6.0,22.0,24,19,23.0,24,14.0,4.0,3.0,17.0,115
2023-04-15,Campbell,Longwood,Home,,18,10,,23.0,18.0,10.0,28.0,42.0,32.0,34.0,18.0,27.0,8.0,3.0,14.0,28.0,10.0,4.0,14.0,21,18,18.0,27,10.0,3.0,2.0,18.0,115
2023-04-22,Campbell,Winthrop,Away,,16,7,,25.0,16.0,5.0,21.0,42.0,24.0,19.0,14.0,19.0,3.0,1.0,14.0,22.0,7.0,2.0,9.0,20,13,9.0,21,4.0,6.0,1.0,13.0,115
2023-04-26,Campbell,High Point,Home,,14,15,,32.0,14.0,7.0,21.0,29.0,26.0,17.0,15.0,11.0,7.0,1.0,20.0,28.0,15.0,5.0,20.0,31,25,15.0,12,12.0,8.0,1.0,13.0,115
2023-04-29,Campbell,Mercer,Home,,11,14,,17.0,11.0,6.0,17.0,30.0,24.0,20.0,13.0,10.0,7.0,4.0,17.0,25.0,14.0,7.0,21.0,28,24,14.0,13,10.0,6.0,2.0,12.0,115
2023-05-05,Campbell,Furman,Home,,18,8,,18.0,18.0,8.0,26.0,28.0,20.0,15.0,15.0,14.0,4.0,2.0,16.0,19.0,8.0,7.0,15.0,18,13,13.0,15,13.0,,,14.0,115
2023-05-07,Campbell,Mercer,Away,,10,11,,16.0,10.0,5.0,15.0,23.0,15.0,10.0,15.0,9.0,3.0,1.0,14.0,16.0,11.0,6.0,17.0,25,19,13.0,15,10.0,5.0,3.0,10.0,115
2023-02-12,Canisius,Detroit Mercy,Away,,16,5,,17.0,16.0,4.0,20.0,32.0,27.0,17.0,13.0,9.0,8.0,3.0,15.0,21.0,5.0,3.0,8.0,21,15,17.0,19,7.0,4.0,,10.0,116
2023-02-15,Canisius,St. Bonaventure,Away,,13,9,,,13.0,9.0,22.0,28.0,24.0,14.0,15.0,10.0,8.0,3.0,15.0,,9.0,6.0,15.0,23,17,11.0,20,4.0,8.0,2.0,11.0,116
2023-02-19,Canisius,Stetson,Away,,17,10,,7.0,17.0,5.0,22.0,26.0,22.0,14.0,12.0,5.0,3.0,2.0,18.0,17.0,10.0,5.0,15.0,28,23,17.0,13,5.0,5.0,2.0,13.0,116
2023-02-28,Canisius,Pittsburgh,Away,,8,16,,25.0,8.0,4.0,12.0,25.0,19.0,20.0,13.0,11.0,6.0,1.0,11.0,26.0,16.0,4.0,20.0,25,17,8.0,19,2.0,12.0,9.0,16.0,116
2023-03-04,Canisius,Lafayette,Away,,9,10,2,16.0,9.0,2.0,11.0,19.0,13.0,11.0,15.0,3.0,1.0,,5.0,1.0,10.0,4.0,14.0,42,27,16.0,10,7.0,9.0,4.0,19.0,116
2023-03-15,Canisius,Robert Morris,Home,,12,5,,18.0,12.0,4.0,16.0,23.0,18.0,21.0,15.0,9.0,2.0,2.0,11.0,19.0,5.0,1.0,6.0,20,10,15.0,18,4.0,6.0,3.0,10.0,116
2023-03-19,Canisius,Youngstown St.,Home,,15,3,,9.0,15.0,5.0,20.0,43.0,28.0,21.0,12.0,4.0,7.0,3.0,10.0,13.0,3.0,,3.0,21,12,7.0,14,1.0,5.0,1.0,11.0,116
2023-03-25,Canisius,Manhattan,Home,,8,9,,24.0,8.0,1.0,9.0,25.0,18.0,18.0,18.0,12.0,5.0,4.0,16.0,15.0,9.0,3.0,12.0,23,14,16.0,21,7.0,4.0,2.0,5.0,116
2023-03-29,Canisius,Niagara,Away,,12,11,,5.0,12.0,2.0,14.0,30.0,18.0,16.0,18.0,5.0,7.0,4.0,13.0,6.0,11.0,4.0,15.0,26,17,14.0,12,8.0,4.0,3.0,14.0,116
