season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,gp,gs,goals,assists,points,shots,ground_balls,turnovers,ct,freepos_shots,freepos_goals,rc,yc,draw_controls,fouls
2026,Sacred Heart Pioneers,590,Bella Calvanese,Bella Calvanese,Bella,Calvanese,So,ATT,4.0,10.0,1.0,1.0,,1.0,8.0,3.0,5.0,2.0,,,,,,
2026,Sacred Heart Pioneers,590,Isabella Leese,Isabella Leese,Isabella,Leese,Jr,D,8.0,1.0,0.0,,,0.0,,,,,,,,,,1.0
2026,Sacred Heart Pioneers,590,Ryann Kearns,Ryann Kearns,Ryann,Kearns,Sr,ATT,19.0,12.0,2.0,7.0,3.0,10.0,24.0,2.0,15.0,,,,,2.0,,
2026,Sacred Heart Pioneers,590,Adisyn Bernhardt,Adisyn Bernhardt,Adisyn,Bernhardt,So,ATT,25.0,7.0,5.0,2.0,1.0,3.0,7.0,5.0,7.0,1.0,1.0,1.0,,,1.0,
2026,Sacred Heart Pioneers,590,Melina Lange,Melina Lange,Melina,Lange,Jr,M,10.0,12.0,1.0,6.0,2.0,8.0,27.0,1.0,,1.0,5.0,2.0,,,,1.0
2026,Sacred Heart Pioneers,590,Madelyn Breitbeil,Madelyn Breitbeil,Madelyn,Breitbeil,Jr,D,12.0,9.0,9.0,,,0.0,,20.0,7.0,19.0,,,,,7.0,12.0
2026,Sacred Heart Pioneers,590,Maggie Araneo,Maggie Araneo,Maggie,Araneo,Sr,ATT,38.0,13.0,13.0,12.0,17.0,29.0,44.0,10.0,21.0,4.0,6.0,1.0,,,,2.0
2026,Sacred Heart Pioneers,590,Sadie Stevens,Sadie Stevens,Sadie,Stevens,Sr,M,11.0,13.0,7.0,4.0,,4.0,16.0,16.0,12.0,5.0,,,,2.0,4.0,6.0
2026,Sacred Heart Pioneers,590,Ellie Edwards,Ellie Edwards,Ellie,Edwards,Sr,M,23.0,11.0,7.0,1.0,,1.0,2.0,12.0,7.0,7.0,1.0,1.0,,,3.0,4.0
2026,Sacred Heart Pioneers,590,Addison Vallandingham,Addison Vallandingham,Addison,Vallandingham,Fr,GK,32.0,3.0,0.0,,,0.0,,,2.0,,,,,,,
2026,Sacred Heart Pioneers,590,Malia D'Alterio,Malia D'Alterio,Malia,D'Alterio,Fr,M,15.0,10.0,7.0,,,0.0,,,1.0,,,,,,9.0,1.0
2026,Sacred Heart Pioneers,590,Madeline Lively,Madeline Lively,Madeline,Lively,Fr,,2.0,6.0,0.0,2.0,1.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,,,,1.0
2026,Sacred Heart Pioneers,590,Reilly Cereghino,Reilly Cereghino,Reilly,Cereghino,Fr,M,26.0,7.0,3.0,,,0.0,,8.0,1.0,4.0,,,,2.0,,1.0
2026,Sacred Heart Pioneers,590,Calleigh Hayes,Calleigh Hayes,Calleigh,Hayes,Fr,ATT,33.0,10.0,0.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,
2026,Sacred Heart Pioneers,590,Mary Pavon,Mary Pavon,Mary,Pavon,Fr,D,27.0,11.0,10.0,,,0.0,,12.0,4.0,6.0,,,,1.0,,4.0
2026,Sacred Heart Pioneers,590,Madalynn Eder-Linell,Madalynn Eder-Linell,Madalynn,Eder-Linell,Fr,,1.0,10.0,7.0,,,0.0,,8.0,3.0,6.0,,,,,,
2026,Sacred Heart Pioneers,590,Nadine Galiano,Nadine Galiano,Nadine,Galiano,Fr,,3.0,10.0,9.0,8.0,5.0,13.0,29.0,2.0,14.0,1.0,,,,1.0,8.0,
2026,Sacred Heart Pioneers,590,Bella Acevedo-Feldman,Bella Acevedo-Feldman,Bella,Acevedo-Feldman,Fr,M,17.0,4.0,1.0,,,0.0,4.0,,3.0,1.0,,,,1.0,3.0,
2026,Sacred Heart Pioneers,590,Julianna Farinacci,Julianna Farinacci,Julianna,Farinacci,So,M,29.0,9.0,4.0,1.0,,1.0,2.0,3.0,5.0,5.0,,,,1.0,3.0,1.0
2026,Saint Joseph's Hawks,606,Braeden Arkless,Braeden Arkless,Braeden,Arkless,Sr,D,34.0,8.0,7.0,,,0.0,,4.0,1.0,5.0,,,,,,2.0
2026,Saint Joseph's Hawks,606,Riley Miller,Riley Miller,Riley,Miller,Sr,ATT,27.0,13.0,13.0,14.0,13.0,27.0,41.0,20.0,15.0,8.0,4.0,4.0,,3.0,62.0,6.0
2026,Saint Joseph's Hawks,606,Sofia Slootsky,Sofia Slootsky,Sofia,Slootsky,Jr,ATT,40.0,2.0,0.0,2.0,,2.0,3.0,,1.0,,1.0,,,,,
2026,Saint Joseph's Hawks,606,Tess Talbot,Tess Talbot,Tess,Talbot,So,GK,14.0,8.0,3.0,,,0.0,,6.0,1.0,1.0,,,,,,
2026,Saint Joseph's Hawks,606,Kaylyn Williams,Kaylyn Williams,Kaylyn,Williams,Sr,M,17.0,13.0,13.0,,1.0,1.0,2.0,23.0,2.0,19.0,,,,1.0,25.0,11.0
2026,Saint Joseph's Hawks,606,Kate Kaptrosky,Kate Kaptrosky,Kate,Kaptrosky,Sr,M,24.0,13.0,0.0,12.0,,12.0,37.0,3.0,6.0,1.0,3.0,1.0,,,,
2026,Saint Joseph's Hawks,606,Kaitlin Nieczpiel,Kaitlin Nieczpiel,Kaitlin,Nieczpiel,Jr,M,21.0,10.0,6.0,,,0.0,,,5.0,,,,,1.0,45.0,
2026,Saint Joseph's Hawks,606,Megan Sanelli,Megan Sanelli,Megan,Sanelli,Jr,M,8.0,13.0,6.0,16.0,2.0,18.0,35.0,8.0,13.0,1.0,4.0,3.0,,1.0,4.0,3.0
2026,Saint Joseph's Hawks,606,Annalise Thaler,Annalise Thaler,Annalise,Thaler,Jr,GK,31.0,4.0,0.0,,,0.0,,2.0,,1.0,,,,,,
2026,Saint Joseph's Hawks,606,Devon Maillet,Devon Maillet,Devon,Maillet,Sr,M,12.0,13.0,0.0,7.0,,7.0,20.0,7.0,5.0,,3.0,1.0,,,1.0,3.0
2026,Saint Joseph's Hawks,606,Elizabeth McGurk,Elizabeth McGurk,Elizabeth,McGurk,Jr,M,44.0,12.0,12.0,,,0.0,1.0,16.0,5.0,11.0,1.0,,,2.0,13.0,16.0
2026,Saint Joseph's Hawks,606,Kate Fuhrman,Kate Fuhrman,Kate,Fuhrman,Sr,ATT,23.0,13.0,13.0,30.0,22.0,52.0,60.0,8.0,24.0,2.0,7.0,5.0,,1.0,,1.0
2026,Saint Joseph's Hawks,606,Ellie Webb,Ellie Webb,Ellie,Webb,Sr,M,22.0,13.0,12.0,4.0,2.0,6.0,11.0,8.0,10.0,5.0,1.0,,,1.0,5.0,2.0
2026,Saint Joseph's Hawks,606,Mary Amelia Wood,Mary Amelia Wood,Mary Amelia,Wood,So,M,9.0,3.0,0.0,,,0.0,,,,,,,,,,
2026,Saint Joseph's Hawks,606,Emma Yoder,Emma Yoder,Emma,Yoder,So,M,5.0,13.0,13.0,15.0,2.0,17.0,45.0,16.0,5.0,6.0,8.0,2.0,,1.0,11.0,5.0
2026,Saint Joseph's Hawks,606,Claire Fowler,Claire Fowler,Claire,Fowler,So,D,25.0,11.0,10.0,,,0.0,,12.0,4.0,9.0,,,,2.0,,9.0
2026,Saint Joseph's Hawks,606,Emily Smith,Emily Smith,Emily,Smith,Sr,ATT,35.0,3.0,0.0,1.0,,1.0,3.0,,1.0,,,,,,,
2026,Saint Joseph's Hawks,606,Alexa Capozzoli,Alexa Capozzoli,Alexa,Capozzoli,Sr,ATT,7.0,13.0,13.0,24.0,26.0,50.0,65.0,11.0,34.0,5.0,12.0,6.0,,,2.0,3.0
2026,Saint Joseph's Hawks,606,Sophie Stanislawczyk,Sophie Stanislawczyk,Sophie,Stanislawczyk,Sr,M,15.0,13.0,13.0,,,0.0,,31.0,8.0,10.0,,,,,10.0,7.0
2026,Saint Joseph's Hawks,606,Mya Cote,Mya Cote,Mya,Cote,So,M,16.0,2.0,0.0,1.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,,,
2026,Saint Joseph's Hawks,606,Charlie McKeon,Charlie McKeon,Charlie,McKeon,So,ATT,26.0,1.0,0.0,,,0.0,,1.0,,,,,,,,
2026,Saint Joseph's Hawks,606,Riley Bittinger,Riley Bittinger,Riley,Bittinger,So,ATT,10.0,9.0,0.0,7.0,4.0,11.0,11.0,1.0,4.0,,1.0,1.0,,,,
2026,Saint Joseph's Hawks,606,Olivia McCloskey,Olivia McCloskey,Olivia,McCloskey,Jr,ATT,13.0,13.0,7.0,26.0,6.0,32.0,47.0,9.0,11.0,4.0,,,,,,4.0
2026,Saint Joseph's Hawks,606,Machaela Henry,Machaela Henry,Machaela,Henry,Jr,M,20.0,12.0,0.0,6.0,1.0,7.0,24.0,7.0,4.0,11.0,3.0,,,3.0,6.0,3.0
2026,Saint Joseph's Hawks,606,Maria Ziff,Maria Ziff,Maria,Ziff,Fr,D,4.0,6.0,5.0,,,0.0,1.0,5.0,1.0,2.0,,,,,,2.0
2026,Saint Joseph's Hawks,606,Caroline Spears,Caroline Spears,Caroline,Spears,Fr,D,6.0,2.0,0.0,,,0.0,,1.0,,1.0,,,,,,
2026,Saint Joseph's Hawks,606,Katherine Burks,Katherine Burks,Katherine,Burks,So,M,11.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,Saint Joseph's Hawks,606,Liana Moli,Liana Moli,Liana,Moli,Sr,GK,42.0,13.0,10.0,,,0.0,,9.0,1.0,1.0,,,,,,
2026,Saint Joseph's Hawks,606,Savannah Saunders,Savannah Saunders,Savannah,Saunders,Fr,M,2.0,5.0,0.0,5.0,,5.0,9.0,,,,,,,,1.0,1.0
2026,Saint Joseph's Hawks,606,Kadi Rine,Kadi Rine,Kadi,Rine,Fr,ATT,18.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,San Diego St. Aztecs,626,Tate Stokesberry,Tate Stokesberry,Tate,Stokesberry,Sr,ATT,16.0,12.0,12.0,9.0,14.0,23.0,26.0,6.0,20.0,5.0,5.0,2.0,,2.0,32.0,4.0
2026,San Diego St. Aztecs,626,Tatum Neach,Tatum Neach,Tatum,Neach,Sr,M,7.0,12.0,6.0,13.0,1.0,14.0,35.0,5.0,10.0,6.0,7.0,1.0,,,1.0,3.0
2026,San Diego St. Aztecs,626,Molly 包蒙 云冬,Molly 包蒙 云冬,Molly,包蒙 云冬,Sr,D,14.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,San Diego St. Aztecs,626,Mia Maechtel,Mia Maechtel,Mia,Maechtel,So,ATT,17.0,12.0,12.0,23.0,11.0,34.0,64.0,8.0,30.0,4.0,13.0,8.0,,1.0,,3.0
2026,San Diego St. Aztecs,626,Megan McDevitt,Megan McDevitt,Megan,McDevitt,Jr,M,13.0,7.0,0.0,3.0,,3.0,8.0,5.0,2.0,2.0,,,,1.0,4.0,1.0
2026,San Diego St. Aztecs,626,Jordan Dobin,Jordan Dobin,Jordan,Dobin,Jr,D,8.0,12.0,9.0,,,0.0,,9.0,6.0,5.0,,,,2.0,1.0,9.0
2026,San Diego St. Aztecs,626,Sophia Bruzzone,Sophia Bruzzone,Sophia,Bruzzone,So,D,26.0,2.0,0.0,,,0.0,,,,,,,,,2.0,
2026,San Diego St. Aztecs,626,Maggie Aslanian,Maggie Aslanian,Maggie,Aslanian,Sr,M,22.0,4.0,0.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,
2026,San Diego St. Aztecs,626,Lucy Moore,Lucy Moore,Lucy,Moore,So,M,18.0,12.0,4.0,,,0.0,,7.0,3.0,4.0,,,,,,5.0
2026,San Diego St. Aztecs,626,Grace Moore,Grace Moore,Grace,Moore,So,GK,46.0,5.0,0.0,,,0.0,,1.0,,,,,,,,
2026,San Diego St. Aztecs,626,Sophia Miller,Sophia Miller,Sophia,Miller,Jr,M,10.0,12.0,12.0,2.0,1.0,3.0,9.0,10.0,7.0,10.0,1.0,,,2.0,26.0,6.0
2026,San Diego St. Aztecs,626,Macie Buell,Macie Buell,Macie,Buell,Jr,M,4.0,12.0,12.0,8.0,9.0,17.0,24.0,3.0,21.0,,1.0,,,,,1.0
2026,San Diego St. Aztecs,626,Liv Tramontana,Liv Tramontana,Liv,Tramontana,Jr,D,6.0,12.0,12.0,,,0.0,,10.0,3.0,13.0,,,,2.0,1.0,19.0
2026,San Diego St. Aztecs,626,Sloane Benshoof,Sloane Benshoof,Sloane,Benshoof,Sr,M,3.0,11.0,11.0,,,0.0,,4.0,3.0,3.0,,,,1.0,,7.0
2026,San Diego St. Aztecs,626,Keira Doyle-Odenbach,Keira Doyle-Odenbach,Keira,Doyle-Odenbach,So,M,34.0,12.0,12.0,27.0,4.0,31.0,58.0,16.0,21.0,10.0,7.0,4.0,,,48.0,7.0
2026,San Diego St. Aztecs,626,Maya Tillman,Maya Tillman,Maya,Tillman,So,D,25.0,12.0,12.0,,,0.0,,16.0,5.0,17.0,,,,1.0,,7.0
2026,San Diego St. Aztecs,626,Karli Weisser,Karli Weisser,Karli,Weisser,So,GK,0.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,San Diego St. Aztecs,626,Lilah Turley,Lilah Turley,Lilah,Turley,Fr,M,1.0,12.0,12.0,12.0,3.0,15.0,22.0,18.0,9.0,7.0,4.0,1.0,,,10.0,7.0
2026,San Diego St. Aztecs,626,Caitlin Boughton,Caitlin Boughton,Caitlin,Boughton,Sr,GK,28.0,12.0,12.0,,,0.0,,28.0,4.0,4.0,,,,,,
2026,San Diego St. Aztecs,626,Matty Meier,Matty Meier,Matty,Meier,Fr,ATT,12.0,4.0,0.0,,2.0,2.0,,2.0,2.0,1.0,,,,,,
2026,San Diego St. Aztecs,626,Ava Lawrence,Ava Lawrence,Ava,Lawrence,Fr,ATT,15.0,2.0,0.0,,,0.0,,1.0,,,,,,,,
2026,San Diego St. Aztecs,626,Barrett Doan,Barrett Doan,Barrett,Doan,Fr,ATT,31.0,9.0,6.0,8.0,1.0,9.0,20.0,4.0,5.0,1.0,3.0,1.0,,,1.0,1.0
2026,San Diego St. Aztecs,626,Molly Jacobson,Molly Jacobson,Molly,Jacobson,Sr,M,32.0,12.0,0.0,7.0,1.0,8.0,15.0,7.0,7.0,2.0,2.0,2.0,,1.0,1.0,6.0
2026,San Diego St. Aztecs,626,Margot Lingo,Margot Lingo,Margot,Lingo,Fr,D,2.0,6.0,0.0,,,0.0,,1.0,,1.0,,,,,,
2026,San Diego St. Aztecs,626,Millie Prager,Millie Prager,Millie,Prager,Fr,M,5.0,7.0,0.0,1.0,2.0,3.0,7.0,7.0,1.0,2.0,,,,,5.0,1.0
2026,San Diego St. Aztecs,626,Hannah Simon,Hannah Simon,Hannah,Simon,Fr,M,11.0,3.0,0.0,,,0.0,2.0,1.0,2.0,,,,,,1.0,
2026,San Diego St. Aztecs,626,Holland Sutter,Holland Sutter,Holland,Sutter,Fr,M,21.0,6.0,0.0,,,0.0,3.0,2.0,4.0,,,,,,,
2026,San Diego St. Aztecs,626,Madison Rewey,Madison Rewey,Madison,Rewey,Fr,D,27.0,7.0,0.0,,,0.0,,,,,,,,,,6.0
2026,Siena Saints,639,Hailey Deptula,Hailey Deptula,Hailey,Deptula,Fr,M,12.0,12.0,6.0,14.0,6.0,20.0,37.0,9.0,16.0,2.0,6.0,3.0,,1.0,11.0,3.0
2026,Siena Saints,639,Sara Curley,Sara Curley,Sara,Curley,So,ATT,32.0,10.0,5.0,10.0,8.0,18.0,28.0,5.0,11.0,,6.0,3.0,,,,
2026,Siena Saints,639,Angelica Efstathiou,Angelica Efstathiou,Angelica,Efstathiou,Fr,M,11.0,2.0,0.0,2.0,,2.0,2.0,,,,1.0,1.0,,,,
2026,Siena Saints,639,Emily Rutledge,Emily Rutledge,Emily,Rutledge,Fr,D,15.0,14.0,14.0,,,0.0,,12.0,,9.0,,,,1.0,2.0,8.0
2026,Siena Saints,639,Kaitlin Bogucki,Kaitlin Bogucki,Kaitlin,Bogucki,Fr,M,18.0,10.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,2.0
2026,Siena Saints,639,Caroline Austin,Caroline Austin,Caroline,Austin,Fr,M,1.0,3.0,0.0,,,0.0,,,1.0,,,,,,,
2026,Siena Saints,639,Cassidy Morrow,Cassidy Morrow,Cassidy,Morrow,Fr,ATT,21.0,7.0,1.0,7.0,2.0,9.0,18.0,6.0,12.0,2.0,3.0,2.0,,1.0,,2.0
2026,Siena Saints,639,Mary Koster,Mary Koster,Mary,Koster,Jr,D,19.0,9.0,0.0,,,0.0,,2.0,,1.0,,,,,1.0,1.0
2026,Siena Saints,639,Grace Jones,Grace Jones,Grace,Jones,So,D,25.0,14.0,14.0,,,0.0,,17.0,6.0,11.0,,,,,,10.0
2026,Siena Saints,639,Sydney Hannes,Sydney Hannes,Sydney,Hannes,Jr,M,10.0,14.0,14.0,,,0.0,,10.0,19.0,12.0,,,,1.0,54.0,14.0
2026,Siena Saints,639,Eva Pflomm,Eva Pflomm,Eva,Pflomm,So,M,17.0,14.0,0.0,6.0,2.0,8.0,10.0,4.0,6.0,2.0,4.0,2.0,,,2.0,2.0
2026,Siena Saints,639,Lauren O'Hagan,Lauren O'Hagan,Lauren,O'Hagan,Jr,M,28.0,14.0,5.0,7.0,5.0,12.0,28.0,16.0,7.0,11.0,6.0,1.0,,1.0,1.0,4.0
2026,Siena Saints,639,Ryann Savage,Ryann Savage,Ryann,Savage,So,D,2.0,14.0,14.0,,,0.0,1.0,13.0,7.0,11.0,,,,1.0,2.0,14.0
2026,Siena Saints,639,Avery Connolly,Avery Connolly,Avery,Connolly,So,M,6.0,12.0,8.0,12.0,9.0,21.0,31.0,3.0,9.0,,12.0,8.0,,,,1.0
2026,Siena Saints,639,Emily Danahy,Emily Danahy,Emily,Danahy,Sr,ATT,8.0,1.0,0.0,,,0.0,1.0,,,,,,,,,
2026,Siena Saints,639,Mia Popovich,Mia Popovich,Mia,Popovich,So,M,20.0,14.0,2.0,,1.0,1.0,1.0,4.0,4.0,3.0,,,,,14.0,2.0
2026,Siena Saints,639,Faye Gorman,Faye Gorman,Faye,Gorman,So,D,13.0,14.0,14.0,,,0.0,,18.0,8.0,15.0,,,,,1.0,9.0
2026,Siena Saints,639,Shaylin Romero,Shaylin Romero,Shaylin,Romero,Jr,GK,26.0,4.0,0.0,,,0.0,,3.0,,,,,,,,
2026,Siena Saints,639,Koehler Nieman,Koehler Nieman,Koehler,Nieman,So,ATT,5.0,14.0,5.0,15.0,5.0,20.0,32.0,11.0,14.0,2.0,2.0,,,,,1.0
2026,Siena Saints,639,Cassidy Bonura,Cassidy Bonura,Cassidy,Bonura,Jr,M,9.0,14.0,12.0,9.0,3.0,12.0,33.0,17.0,12.0,13.0,6.0,2.0,,,38.0,3.0
2026,Siena Saints,639,Jenna Pollicino,Jenna Pollicino,Jenna,Pollicino,Jr,ATT,16.0,14.0,11.0,6.0,20.0,26.0,14.0,9.0,24.0,1.0,3.0,1.0,,,,2.0
2026,Siena Saints,639,Elizabeth Wamp,Elizabeth Wamp,Elizabeth,Wamp,Jr,M,22.0,14.0,14.0,22.0,,22.0,48.0,15.0,9.0,11.0,5.0,2.0,,1.0,17.0,6.0
2026,Siena Saints,639,Cass Belsito,Cass Belsito,Cass,Belsito,Sr,M,23.0,10.0,0.0,5.0,1.0,6.0,12.0,3.0,4.0,2.0,,,,1.0,1.0,3.0
2026,Siena Saints,639,Olivia Nicholson,Olivia Nicholson,Olivia,Nicholson,Jr,ATT,7.0,14.0,14.0,27.0,9.0,36.0,65.0,25.0,16.0,11.0,13.0,5.0,,,,
2026,Siena Saints,639,Kylie Kuhn,Kylie Kuhn,Kylie,Kuhn,Sr,M,4.0,8.0,0.0,,,0.0,1.0,2.0,2.0,1.0,,,,,,
2026,Siena Saints,639,McAllister Salter,McAllister Salter,McAllister,Salter,So,GK,24.0,14.0,14.0,,,0.0,,36.0,3.0,3.0,,,,,,
2026,South Fla. Bulls,651,Julia Huxtable,Julia Huxtable,Julia,Huxtable,So,ATT,30.0,12.0,7.0,9.0,11.0,20.0,23.0,8.0,13.0,2.0,5.0,1.0,,,,1.0
2026,South Fla. Bulls,651,Bailey Morris,Bailey Morris,Bailey,Morris,So,M,4.0,11.0,3.0,4.0,4.0,8.0,12.0,8.0,5.0,3.0,2.0,,,,23.0,2.0
2026,South Fla. Bulls,651,Kerrigan Gilmore,Kerrigan Gilmore,Kerrigan,Gilmore,So,M,13.0,4.0,0.0,,,0.0,,2.0,,,,,,,1.0,
2026,South Fla. Bulls,651,Lucy Hankins,Lucy Hankins,Lucy,Hankins,Jr,D,9.0,5.0,0.0,,,0.0,,,,,,,,,,5.0
2026,South Fla. Bulls,651,Jena Binkis,Jena Binkis,Jena,Binkis,So,M,12.0,12.0,8.0,3.0,1.0,4.0,8.0,6.0,6.0,3.0,3.0,2.0,,,18.0,7.0
2026,South Fla. Bulls,651,Bella Gerace,Bella Gerace,Bella,Gerace,So,M,20.0,6.0,0.0,1.0,1.0,2.0,3.0,,2.0,,,,,,,
2026,South Fla. Bulls,651,Elle Trzaskawka,Elle Trzaskawka,Elle,Trzaskawka,So,ATT,3.0,4.0,1.0,1.0,2.0,3.0,3.0,,2.0,,,,,,,
2026,South Fla. Bulls,651,Maggie Newton,Maggie Newton,Maggie,Newton,Sr,ATT,14.0,12.0,12.0,11.0,26.0,37.0,34.0,17.0,18.0,10.0,4.0,,,,22.0,4.0
2026,South Fla. Bulls,651,Natalie Eastwood,Natalie Eastwood,Natalie,Eastwood,So,GK,24.0,12.0,12.0,,,0.0,,31.0,6.0,5.0,,,,,,
2026,South Fla. Bulls,651,Claire Natoli,Claire Natoli,Claire,Natoli,So,M,6.0,12.0,12.0,,,0.0,,13.0,4.0,4.0,,,,1.0,,4.0
2026,South Fla. Bulls,651,Natalie Kelly,Natalie Kelly,Natalie,Kelly,So,M,18.0,9.0,0.0,3.0,,3.0,7.0,7.0,2.0,1.0,1.0,1.0,,,7.0,1.0
2026,South Fla. Bulls,651,Taylor DeMarco,Taylor DeMarco,Taylor,DeMarco,So,D,5.0,10.0,1.0,,,0.0,,6.0,1.0,8.0,,,,,,2.0
2026,South Fla. Bulls,651,Maddie Morris,Maddie Morris,Maddie,Morris,So,D,23.0,11.0,10.0,,,0.0,,12.0,9.0,14.0,,,,1.0,3.0,13.0
2026,South Fla. Bulls,651,Cami Schachet,Cami Schachet,Cami,Schachet,So,D,22.0,12.0,12.0,,1.0,1.0,,11.0,3.0,4.0,,,,2.0,3.0,8.0
2026,South Fla. Bulls,651,Morgan Perry,Morgan Perry,Morgan,Perry,So,M,26.0,4.0,0.0,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,3.0,
2026,South Fla. Bulls,651,Kaitlyn Tartaglione,Kaitlyn Tartaglione,Kaitlyn,Tartaglione,Sr,M,7.0,12.0,12.0,18.0,2.0,20.0,40.0,10.0,12.0,8.0,5.0,3.0,,1.0,20.0,6.0
2026,South Fla. Bulls,651,Ansley Knor,Ansley Knor,Ansley,Knor,So,D,2.0,12.0,12.0,,,0.0,,8.0,,8.0,,,,,2.0,8.0
2026,South Fla. Bulls,651,Lexi Larsen,Lexi Larsen,Lexi,Larsen,So,M,84.0,2.0,0.0,,,0.0,,,,,,,,,4.0,
2026,South Fla. Bulls,651,Grace Brukiewa,Grace Brukiewa,Grace,Brukiewa,So,ATT,28.0,3.0,0.0,,1.0,1.0,2.0,,,,2.0,,,,,
2026,South Fla. Bulls,651,Kennedy Ziegler,Kennedy Ziegler,Kennedy,Ziegler,So,ATT,19.0,2.0,0.0,,,0.0,,,,,,,,,,
2026,South Fla. Bulls,651,Lucy Livingston,Lucy Livingston,Lucy,Livingston,Fr,D,17.0,9.0,0.0,,,0.0,,2.0,1.0,3.0,,,,,,4.0
2026,South Fla. Bulls,651,Kadyn Brandt,Kadyn Brandt,Kadyn,Brandt,Fr,M,32.0,3.0,0.0,2.0,,2.0,5.0,,,,1.0,,,,,
2026,South Fla. Bulls,651,Hailey Darko,Hailey Darko,Hailey,Darko,Jr,GK,55.0,6.0,0.0,,,0.0,,3.0,,,,,,,,
2026,South Fla. Bulls,651,Kalina Johnson,Kalina Johnson,Kalina,Johnson,Fr,M,91.0,10.0,0.0,8.0,1.0,9.0,22.0,6.0,7.0,4.0,2.0,2.0,,,,1.0
2026,South Fla. Bulls,651,Lindsey King,Lindsey King,Lindsey,King,So,M,41.0,3.0,0.0,,1.0,1.0,,,2.0,,,,,,,
2026,South Fla. Bulls,651,Kali Cleary,Kali Cleary,Kali,Cleary,So,M,31.0,12.0,11.0,6.0,1.0,7.0,21.0,11.0,8.0,5.0,5.0,1.0,,,59.0,8.0
2026,South Fla. Bulls,651,Morgan Zimmerman,Morgan Zimmerman,Morgan,Zimmerman,Jr,M,25.0,5.0,0.0,,,0.0,,2.0,,1.0,,,,1.0,1.0,1.0
2026,South Fla. Bulls,651,Sofia Chepenik,Sofia Chepenik,Sofia,Chepenik,Jr,ATT,0.0,12.0,12.0,31.0,11.0,42.0,79.0,5.0,27.0,9.0,6.0,4.0,,1.0,4.0,4.0
2026,South Fla. Bulls,651,Jordan Salisbury,Jordan Salisbury,Jordan,Salisbury,So,M,36.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,South Fla. Bulls,651,Amanda Ettinger,Amanda Ettinger,Amanda,Ettinger,So,D,11.0,5.0,1.0,,,0.0,,1.0,,,,,,,,4.0
2026,South Fla. Bulls,651,Ava Uphues,Ava Uphues,Ava,Uphues,So,ATT,16.0,12.0,6.0,30.0,,30.0,57.0,12.0,8.0,7.0,5.0,2.0,,1.0,1.0,5.0
2026,South Fla. Bulls,651,Tori Bustamante,Tori Bustamante,Tori,Bustamante,So,M,29.0,8.0,0.0,,,0.0,,7.0,1.0,4.0,,,,1.0,,2.0
2026,South Fla. Bulls,651,Elise Grissett,Elise Grissett,Elise,Grissett,Sr,ATT,1.0,12.0,12.0,29.0,7.0,36.0,71.0,13.0,19.0,5.0,15.0,7.0,,1.0,,2.0
2026,South Fla. Bulls,651,Alex Whitecliffe,Alex Whitecliffe,Alex,Whitecliffe,Fr,M,8.0,9.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,6.0,1.0,,,,5.0,1.0
2026,South Fla. Bulls,651,Lyla Sharpe,Lyla Sharpe,Lyla,Sharpe,So,ATT,15.0,3.0,0.0,,,0.0,2.0,,1.0,,,,,,,
2026,South Fla. Bulls,651,Hayden Miller,Hayden Miller,Hayden,Miller,Fr,D,21.0,4.0,0.0,,,0.0,,,,1.0,,,,,,5.0
2026,South Fla. Bulls,651,Madisyn Jokerst,Madisyn Jokerst,Madisyn,Jokerst,Fr,ATT,27.0,8.0,0.0,2.0,1.0,3.0,10.0,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0
2026,South Fla. Bulls,651,Avery Graham,Avery Graham,Avery,Graham,Fr,M,10.0,4.0,0.0,2.0,,2.0,7.0,2.0,2.0,,,,,1.0,,1.0
2026,South Fla. Bulls,651,Lily Mosser,Lily Mosser,Lily,Mosser,Fr,ATT,44.0,1.0,0.0,,,0.0,,,,,,,,,,
2026,Southern California Trojans,657,Coco Hauck,Coco Hauck,Coco,Hauck,So,D,23.0,13.0,3.0,,,0.0,1.0,10.0,4.0,6.0,,,,2.0,,17.0
2026,Southern California Trojans,657,Sophie Gangemi,Sophie Gangemi,Sophie,Gangemi,So,D,31.0,15.0,15.0,1.0,,1.0,1.0,27.0,5.0,16.0,1.0,1.0,,2.0,,13.0
2026,Southern California Trojans,657,Hannah Barron,Hannah Barron,Hannah,Barron,Jr,M,15.0,15.0,14.0,10.0,5.0,15.0,26.0,21.0,11.0,14.0,3.0,,,1.0,12.0,12.0
