date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2018-02-22,Butler,Louisville,Home,,4,20,,11.0,4.0,1.0,5.0,15,13,16,4.0,16,14.0,20.0,11.0,31.0,38,31,23,7.0,10,87
2018-02-28,Butler,Central Mich.,Away,,9,19,,25.0,9.0,7.0,16.0,21,16,25,4.0,15,17.0,19.0,13.0,32.0,27,23,25,8.0,15,87
2018-03-03,Butler,Detroit Mercy,Home,,6,16,,,6.0,3.0,9.0,25,19,20,14.0,9,,16.0,9.0,25.0,29,24,15,9.0,15,87
2018-03-06,Butler,Campbell,Home,,9,20,,15.0,9.0,6.0,15.0,22,17,12,6.0,13,14.0,20.0,8.0,28.0,50,36,20,5.0,18,87
2018-03-10,Butler,Radford,Away,,12,21,,27.0,12.0,5.0,17.0,23,20,5,12.0,17,26.0,21.0,7.0,28.0,41,33,15,15.0,18,87
2018-03-13,Butler,Liberty,Away,,8,17,,38.0,8.0,1.0,9.0,19,15,27,9.0,10,39.0,17.0,7.0,24.0,43,32,26,15.0,17,87
2018-03-15,Butler,Howard,Away,,16,7,,25.0,16.0,12.0,28.0,39,34,9,6.0,18,18.0,7.0,1.0,8.0,22,21,13,4.0,7,87
2018-03-18,Butler,UConn,Home,,5,22,,9.0,5.0,3.0,8.0,8,6,22,5.0,6,12.0,22.0,12.0,34.0,37,32,22,11.0,23,87
2018-03-25,Butler,Vanderbilt,Home,,8,17,,13.0,8.0,3.0,11.0,20,12,22,6.0,14,12.0,17.0,8.0,25.0,33,26,29,7.0,13,87
2018-03-31,Butler,Denver,Away,,1,16,,5.0,1.0,,1.0,11,7,11,9.0,8,16.0,16.0,8.0,24.0,35,24,17,10.0,10,87
2018-04-04,Butler,Marquette,Home,,3,19,,9.0,3.0,2.0,5.0,14,11,15,9.0,12,11.0,19.0,7.0,26.0,35,30,28,14.0,11,87
2018-04-07,Butler,Georgetown,Away,,13,20,,21.0,13.0,6.0,19.0,23,19,13,7.0,15,24.0,20.0,4.0,24.0,38,31,18,9.0,20,87
2018-04-14,Butler,Temple,Home,,5,18,,11.0,5.0,1.0,6.0,11,8,17,7.0,8,3.0,18.0,8.0,26.0,38,32,29,13.0,16,87
2018-04-18,Butler,Villanova,Away,,4,20,,16.0,4.0,1.0,5.0,12,10,13,3.0,9,6.0,20.0,8.0,28.0,37,29,20,8.0,16,87
2018-04-21,Butler,Cincinnati,Home,,8,14,,25.0,8.0,3.0,11.0,27,19,26,11.0,8,13.0,14.0,4.0,18.0,46,33,33,12.0,15,87
2018-04-28,Butler,Florida,Away,,3,23,,17.0,3.0,2.0,5.0,10,6,10,3.0,7,3.0,23.0,9.0,32.0,42,34,23,12.0,20,87
2018-02-09,California,UC Davis,Away,,11,9,,8.0,11.0,4.0,15.0,33,23,22,9.0,9,10.0,9.0,2.0,11.0,26,19,17,8.0,12,107
2018-02-11,California,San Diego St.,Home,,11,12,,20.0,11.0,2.0,13.0,34,24,14,7.0,12,27.0,12.0,2.0,14.0,27,20,16,7.0,13,107
2018-02-18,California,Mercer,Home,,18,8,,13.0,18.0,5.0,23.0,30,24,16,11.0,15,17.0,8.0,1.0,9.0,16,12,14,9.0,13,107
2018-02-23,California,UConn,Away,,8,12,,20.0,8.0,,8.0,17,14,19,10.0,9,14.0,12.0,5.0,17.0,32,25,22,13.0,13,107
2018-02-25,California,UMass Lowell,Away,,9,5,,9.0,9.0,4.0,13.0,25,18,23,6.0,12,23.0,5.0,4.0,9.0,14,12,13,13.0,4,107
2018-03-05,California,Robert Morris,Home,,12,7,,25.0,12.0,1.0,13.0,24,20,14,9.0,14,27.0,7.0,2.0,9.0,25,12,18,6.0,6,107
2018-03-09,California,Oregon,Away,,7,12,,20.0,7.0,,7.0,27,18,8,3.0,8,20.0,12.0,7.0,19.0,27,20,4,,13,107
2018-03-11,California,Colorado,Away,,5,15,,14.0,5.0,2.0,7.0,19,16,19,7.0,8,11.0,15.0,2.0,17.0,36,28,22,11.0,14,107
2018-03-17,California,Stanford,Away,,5,21,,21.0,5.0,5.0,10.0,20,15,12,4.0,15,13.0,21.0,9.0,30.0,35,30,17,5.0,12,107
2018-03-23,California,Southern California,Home,,5,10,,31.0,5.0,3.0,8.0,20,14,10,3.0,10,28.0,10.0,4.0,14.0,24,18,19,9.0,7,107
2018-03-25,California,Arizona St.,Home,,11,12,1,28.0,11.0,6.0,17.0,32,20,17,7.0,13,17.0,12.0,5.0,17.0,26,20,12,6.0,12,107
2018-03-30,California,Southern California,Away,,3,17,,15.0,3.0,3.0,6.0,14,7,12,4.0,10,18.0,17.0,4.0,21.0,26,20,18,11.0,11,107
2018-04-01,California,Arizona St.,Away,,17,13,,25.0,17.0,8.0,25.0,30,23,11,3.0,11,19.0,13.0,6.0,19.0,33,23,12,5.0,21,107
2018-04-06,California,Fresno St.,Home,,13,14,,32.0,13.0,5.0,18.0,27,20,19,6.0,18,17.0,14.0,4.0,18.0,26,21,18,7.0,11,107
2018-04-13,California,Oregon,Home,,15,13,,24.0,15.0,4.0,19.0,35,26,16,5.0,15,23.0,13.0,5.0,18.0,32,25,11,4.0,15,107
2018-04-15,California,Colorado,Home,,11,18,,30.0,11.0,4.0,15.0,31,21,18,6.0,14,29.0,18.0,4.0,22.0,40,26,18,8.0,17,107
2018-04-20,California,Stanford,Home,,7,17,,16.0,7.0,2.0,9.0,20,13,21,6.0,12,19.0,17.0,3.0,20.0,27,25,24,18.0,14,107
2018-04-26,California,Oregon,Home,,9,22,,19.0,9.0,2.0,11.0,34,19,10,8.0,11,10.0,22.0,10.0,32.0,33,31,8,5.0,21,107
2018-02-10,Campbell,Richmond,Away,,5,16,,18.0,5.0,1.0,6.0,21,18,12,9.0,11,8.0,16.0,7.0,23.0,30,20,13,13.0,12,115
2018-02-16,Campbell,Duke,Away,,8,18,,20.0,8.0,2.0,10.0,25,17,24,10.0,7,12.0,18.0,9.0,27.0,35,27,20,11.0,20,115
2018-02-21,Campbell,Virginia Tech,Away,,8,17,,25.0,8.0,4.0,12.0,28,21,13,6.0,11,16.0,17.0,9.0,26.0,36,26,15,9.0,16,115
2018-02-24,Campbell,East Carolina,Home,,17,8,,22.0,17.0,7.0,24.0,42,32,16,7.0,15,10.0,8.0,2.0,10.0,24,15,12,4.0,11,115
2018-02-28,Campbell,Coastal Carolina,Home,,9,14,,29.0,9.0,5.0,14.0,26,22,22,11.0,10,18.0,14.0,6.0,20.0,26,18,14,8.0,15,115
2018-03-06,Campbell,Butler,Away,,20,9,,14.0,20.0,8.0,28.0,50,36,20,5.0,18,15.0,9.0,6.0,15.0,22,17,12,6.0,13,115
2018-03-08,Campbell,Cincinnati,Away,,11,17,,28.0,11.0,6.0,17.0,24,19,30,3.0,12,21.0,17.0,5.0,22.0,35,26,33,12.0,18,115
2018-03-14,Campbell,George Mason,Home,,14,11,,25.0,14.0,10.0,24.0,32,21,14,7.0,14,19.0,11.0,3.0,14.0,26,18,10,4.0,13,115
2018-03-17,Campbell,Davidson,Home,,6,13,,21.0,6.0,3.0,9.0,26,20,15,9.0,11,13.0,13.0,5.0,18.0,30,19,17,10.0,10,115
2018-03-23,Campbell,Furman,Home,,13,12,,29.0,13.0,5.0,18.0,37,27,10,6.0,16,13.0,12.0,5.0,17.0,28,25,6,2.0,11,115
2018-03-31,Campbell,Gardner-Webb,Away,,21,10,,17.0,21.0,15.0,36.0,39,32,20,5.0,19,12.0,10.0,3.0,13.0,23,20,17,4.0,12,115
2018-04-04,Campbell,High Point,Home,,9,18,,25.0,9.0,6.0,15.0,19,16,13,7.0,16,15.0,18.0,6.0,24.0,38,30,12,9.0,13,115
2018-04-07,Campbell,Presbyterian,Away,,21,7,,30.0,21.0,7.0,28.0,43,33,26,12.0,18,17.0,7.0,3.0,10.0,20,13,26,7.0,11,115
2018-04-11,Campbell,Winthrop,Away,,9,16,,27.0,9.0,6.0,15.0,27,18,19,9.0,14,26.0,16.0,7.0,23.0,30,21,20,16.0,12,115
2018-04-14,Campbell,Radford,Home,,17,12,,27.0,17.0,10.0,27.0,37,29,16,9.0,19,15.0,12.0,5.0,17.0,27,22,19,9.0,12,115
2018-04-18,Campbell,Longwood,Home,,20,8,,13.0,20.0,3.0,23.0,43,30,9,7.0,23,13.0,8.0,6.0,14.0,16,12,12,5.0,6,115
2018-04-21,Campbell,Liberty,Home,,9,13,,23.0,9.0,6.0,15.0,22,17,17,13.0,14,25.0,13.0,2.0,15.0,30,24,23,14.0,10,115
2018-04-28,Campbell,Radford,Home,,23,11,,19.0,23.0,13.0,36.0,41,31,19,12.0,25,21.0,11.0,2.0,13.0,27,17,17,11.0,11,115
2018-05-04,Campbell,High Point,Away,,5,12,,15.0,5.0,3.0,8.0,19,13,20,9.0,10,17.0,12.0,7.0,19.0,37,26,27,15.0,9,115
2018-02-10,Canisius,Northwestern,Away,,7,18,,26.0,7.0,5.0,12.0,12,10,19,5.0,8,24.0,18.0,9.0,27.0,49,38,29,16.0,19,116
2018-02-18,Canisius,Michigan,Away,,3,14,,29.0,3.0,1.0,4.0,8,5,11,7.0,6,27.0,14.0,2.0,16.0,31,25,13,11.0,12,116
2018-02-26,Canisius,Oregon,Away,,11,12,1,23.0,11.0,2.0,13.0,21,17,19,5.0,9,19.0,12.0,6.0,18.0,35,28,12,6.0,17,116
2018-03-05,Canisius,Binghamton,Away,,13,12,,19.0,13.0,6.0,19.0,24,18,19,9.0,15,19.0,12.0,5.0,17.0,33,22,19,7.0,12,116
2018-03-09,Canisius,Delaware,Home,,9,16,,15.0,9.0,1.0,10.0,30,24,20,10.0,15,14.0,16.0,10.0,26.0,32,26,25,9.0,11,116
2018-03-11,Canisius,Yale,Home,,10,9,3,32.0,10.0,5.0,15.0,40,26,25,12.0,6,27.0,9.0,4.0,13.0,34,21,18,5.0,19,116
2018-03-15,Canisius,Bryant,Home,,7,6,,21.0,7.0,3.0,10.0,31,18,14,6.0,10,27.0,6.0,1.0,7.0,21,15,26,12.0,5,116
2018-03-24,Canisius,Manhattan,Home,,11,8,,12.0,11.0,5.0,16.0,31,18,18,10.0,6,21.0,8.0,4.0,12.0,17,14,12,5.0,15,116
2018-03-28,Canisius,Virginia,Away,,8,18,,16.0,8.0,3.0,11.0,16,12,17,6.0,14,16.0,18.0,9.0,27.0,43,36,25,9.0,13,116
2018-03-30,Canisius,Iona,Away,,10,9,2,26.0,10.0,2.0,12.0,29,21,18,7.0,15,39.0,9.0,4.0,13.0,34,25,27,22.0,7,116
2018-04-04,Canisius,Siena,Away,,15,10,,17.0,15.0,4.0,19.0,29,25,20,8.0,13,13.0,10.0,4.0,14.0,27,18,9,3.0,14,116
2018-04-08,Canisius,Monmouth,Home,,12,14,,33.0,12.0,2.0,14.0,26,21,20,12.0,13,30.0,14.0,6.0,20.0,31,24,16,4.0,15,116
2018-04-11,Canisius,Marist,Home,,13,12,,25.0,13.0,3.0,16.0,33,24,21,10.0,12,22.0,12.0,1.0,13.0,30,26,17,9.0,15,116
2018-04-14,Canisius,Quinnipiac,Away,,12,7,,24.0,12.0,5.0,17.0,28,18,20,11.0,10,18.0,7.0,3.0,10.0,30,20,21,13.0,11,116
2018-04-15,Canisius,North Carolina,Home,,3,22,,15.0,3.0,2.0,5.0,12,7,8,3.0,11,12.0,22.0,15.0,37.0,43,33,17,8.0,15,116
2018-04-21,Canisius,Fairfield,Home,,8,11,,22.0,8.0,3.0,11.0,33,20,21,9.0,11,23.0,11.0,6.0,17.0,25,21,15,9.0,9,116
2018-04-25,Canisius,Niagara,Away,,15,10,,14.0,15.0,6.0,21.0,28,19,18,9.0,14,20.0,10.0,5.0,15.0,31,23,21,21.0,12,116
2018-04-28,Canisius,Niagara,Home,,17,7,,25.0,17.0,10.0,27.0,31,26,11,6.0,15,39.0,7.0,1.0,8.0,25,19,12,5.0,9,116
2018-05-03,Canisius,Marist,Away,,13,11,,19.0,13.0,7.0,20.0,31,23,15,7.0,12,17.0,11.0,9.0,20.0,27,17,16,9.0,12,116
2018-05-05,Canisius,Fairfield,Home,,10,14,,27.0,10.0,2.0,12.0,33,19,17,5.0,15,15.0,14.0,7.0,21.0,32,25,15,6.0,11,116
2018-02-17,Central Conn. St.,Saint Joseph's,Away,,8,21,,13.0,8.0,2.0,10.0,21,18,16,4.0,10,33.0,21.0,12.0,33.0,52,38,24,16.0,20,127
2018-02-21,Central Conn. St.,Army West Point,Away,,4,21,,17.0,4.0,1.0,5.0,16,11,11,6.0,8,13.0,21.0,12.0,33.0,33,28,12,8.0,19,127
2018-02-24,Central Conn. St.,New Hampshire,Away,,4,13,,,4.0,2.0,6.0,10,6,19,8.0,8,,13.0,6.0,19.0,29,24,25,8.0,9,127
2018-03-06,Central Conn. St.,Hartford,Home,,19,4,,12.0,19.0,10.0,29.0,30,26,24,16.0,12,16.0,4.0,,4.0,14,14,13,4.0,13,127
2018-03-09,Central Conn. St.,Siena,Away,,8,10,,14.0,8.0,2.0,10.0,30,22,23,12.0,11,24.0,10.0,6.0,16.0,24,18,19,8.0,9,127
2018-03-12,Central Conn. St.,Stetson,Away,,11,15,,31.0,11.0,5.0,16.0,22,19,25,7.0,8,21.0,15.0,7.0,22.0,36,26,24,10.0,20,127
2018-03-14,Central Conn. St.,Jacksonville,Away,,5,19,,17.0,5.0,3.0,8.0,12,6,21,10.0,6,15.0,19.0,13.0,32.0,35,30,23,15.0,20,127
2018-03-23,Central Conn. St.,Hofstra,Home,,3,15,,24.0,3.0,1.0,4.0,12,6,13,2.0,6,18.0,15.0,4.0,19.0,34,27,18,1.0,14,127
2018-03-28,Central Conn. St.,UMass Lowell,Home,,6,11,,19.0,6.0,1.0,7.0,18,14,13,14.0,5,15.0,11.0,8.0,19.0,23,18,21,13.0,12,127
2018-04-06,Central Conn. St.,Bryant,Home,,3,22,,19.0,3.0,2.0,5.0,12,10,7,3.0,11,17.0,22.0,11.0,33.0,31,26,16,8.0,15,127
2018-04-13,Central Conn. St.,LIU,Away,,12,8,,19.0,12.0,5.0,17.0,33,24,20,11.0,7,32.0,8.0,5.0,13.0,30,23,20,11.0,15,127
2018-04-15,Central Conn. St.,Sacred Heart,Home,,4,17,,25.0,4.0,4.0,8.0,16,11,18,6.0,7,16.0,17.0,9.0,26.0,29,24,17,9.0,15,127
2018-04-20,Central Conn. St.,Saint Francis,Home,,13,15,,20.0,13.0,5.0,18.0,28,22,26,10.0,10,21.0,15.0,7.0,22.0,30,24,19,6.0,19,127
2018-04-22,Central Conn. St.,Robert Morris,Home,,5,12,,15.0,5.0,3.0,8.0,23,14,25,10.0,4,29.0,12.0,8.0,20.0,34,26,25,5.0,14,127
2018-04-27,Central Conn. St.,Mount St. Mary's,Away,,5,16,,17.0,5.0,,5.0,12,11,14,7.0,5,8.0,16.0,9.0,25.0,34,27,19,10.0,18,127
2018-04-29,Central Conn. St.,Wagner,Away,,6,20,,18.0,6.0,3.0,9.0,17,13,18,10.0,10,8.0,20.0,14.0,34.0,35,29,24,14.0,18,127
2018-02-16,Central Mich.,Marquette,Away,,7,19,,20.0,7.0,3.0,10.0,14,10,19,4.0,4,21.0,19.0,8.0,27.0,40,32,27,8.0,24,129
2018-02-23,Central Mich.,American,Away,,12,10,,11.0,12.0,4.0,16.0,33,26,27,5.0,11,15.0,10.0,3.0,13.0,23,16,21,10.0,13,129
2018-02-25,Central Mich.,La Salle,Away,,6,18,,13.0,6.0,1.0,7.0,16,13,7,7.0,9,16.0,18.0,4.0,22.0,28,22,12,15.0,16,129
2018-02-28,Central Mich.,Butler,Home,,19,9,,17.0,19.0,13.0,32.0,27,23,25,8.0,15,25.0,9.0,7.0,16.0,21,16,25,4.0,15,129
2018-03-02,Central Mich.,Cincinnati,Away,,6,14,,16.0,6.0,3.0,9.0,19,16,26,2.0,7,17.0,14.0,4.0,18.0,24,21,23,8.0,15,129
2018-03-11,Central Mich.,Michigan,Home,,4,12,,9.0,4.0,2.0,6.0,16,10,19,5.0,6,13.0,12.0,,12.0,37,26,27,10.0,12,129
2018-03-15,Central Mich.,Duquesne,Home,,15,8,,5.0,15.0,6.0,21.0,30,22,26,14.0,14,12.0,8.0,1.0,9.0,24,14,25,12.0,11,129
2018-03-17,Central Mich.,Saint Francis,Home,,17,12,,14.0,17.0,8.0,25.0,30,23,22,7.0,17,20.0,12.0,3.0,15.0,28,19,27,9.0,14,129
2018-03-29,Central Mich.,Mercer,Home,,15,13,,23.0,15.0,10.0,25.0,24,22,14,3.0,16,15.0,13.0,4.0,17.0,42,30,19,9.0,14,129
2018-03-31,Central Mich.,Kennesaw St.,Home,,11,14,,27.0,11.0,1.0,12.0,24,18,29,11.0,11,16.0,14.0,2.0,16.0,29,24,31,15.0,16,129
2018-04-06,Central Mich.,Howard,Home,,19,3,,8.0,19.0,7.0,26.0,41,31,28,10.0,12,10.0,3.0,,3.0,14,8,13,1.0,12,129
2018-04-08,Central Mich.,Delaware St.,Home,,18,1,,6.0,18.0,9.0,27.0,37,27,22,7.0,17,14.0,1.0,,1.0,4,3,12,4.0,4,129
2018-04-13,Central Mich.,Furman,Away,,13,10,,13.0,13.0,7.0,20.0,24,20,16,7.0,10,18.0,10.0,4.0,14.0,28,23,16,9.0,14,129
2018-04-15,Central Mich.,Wofford,Away,,16,4,,9.0,16.0,6.0,22.0,37,30,12,6.0,19,20.0,4.0,2.0,6.0,10,7,8,4.0,3,129
2018-04-20,Central Mich.,Old Dominion,Away,,19,15,,18.0,19.0,7.0,26.0,29,25,3,3.0,18,20.0,15.0,6.0,21.0,32,23,11,12.0,18,129
2018-04-22,Central Mich.,Coastal Carolina,Away,,11,10,,25.0,11.0,6.0,17.0,24,20,15,6.0,7,23.0,10.0,7.0,17.0,33,26,13,9.0,16,129
2018-04-28,Central Mich.,Detroit Mercy,Away,,9,17,,15.0,9.0,3.0,12.0,27,21,17,6.0,13,16.0,17.0,4.0,21.0,44,31,19,12.0,15,129
2018-05-03,Central Mich.,Furman,Home,,10,13,,19.0,10.0,4.0,14.0,23,17,19,9.0,14,8.0,13.0,2.0,15.0,26,22,18,7.0,11,129
2018-02-09,Cincinnati,Louisville,Home,,9,15,,24.0,9.0,5.0,14.0,23,16,12,6.0,13,22.0,15.0,5.0,20.0,27,23,17,5.0,13,140
2018-02-16,Cincinnati,Gardner-Webb,Away,,20,9,,23.0,20.0,10.0,30.0,42,38,29,18.0,17,19.0,9.0,4.0,13.0,22,16,18,9.0,14,140
2018-02-18,Cincinnati,Winthrop,Away,,12,10,,36.0,12.0,6.0,18.0,29,20,18,9.0,13,26.0,10.0,2.0,12.0,25,21,19,10.0,11,140
2018-02-26,Cincinnati,Ohio St.,Home,,17,12,,22.0,17.0,4.0,21.0,33,23,24,13.0,17,22.0,12.0,4.0,16.0,29,23,22,7.0,14,140
2018-03-02,Cincinnati,Central Mich.,Home,,14,6,,17.0,14.0,4.0,18.0,24,21,23,8.0,15,16.0,6.0,3.0,9.0,19,16,26,2.0,7,140
2018-03-05,Cincinnati,Detroit Mercy,Home,,12,10,,16.0,12.0,7.0,19.0,37,25,44,15.0,10,20.0,10.0,4.0,14.0,34,24,35,7.0,12,140
2018-03-08,Cincinnati,Campbell,Home,,17,11,,21.0,17.0,5.0,22.0,35,26,33,12.0,18,28.0,11.0,6.0,17.0,24,19,30,3.0,12,140
2018-03-18,Cincinnati,Marquette,Away,,15,19,,26.0,15.0,6.0,21.0,28,24,23,10.0,15,35.0,19.0,10.0,29.0,47,30,27,10.0,21,140
2018-03-24,Cincinnati,Temple,Away,,8,9,2,18.0,8.0,4.0,12.0,23,16,21,7.0,7,13.0,9.0,5.0,14.0,27,19,12,13.0,14,140
2018-03-31,Cincinnati,Georgetown,Home,,10,16,,13.0,10.0,5.0,15.0,31,21,27,8.0,13,10.0,16.0,9.0,25.0,41,30,28,6.0,15,140
2018-04-04,Cincinnati,Vanderbilt,Away,,6,17,,21.0,6.0,2.0,8.0,21,12,25,13.0,14,24.0,17.0,7.0,24.0,34,29,30,20.0,11,140
2018-04-07,Cincinnati,Denver,Home,,11,17,,11.0,11.0,4.0,15.0,29,20,32,14.0,12,22.0,17.0,10.0,27.0,32,26,25,10.0,18,140
2018-04-13,Cincinnati,UConn,Away,,8,20,,16.0,8.0,7.0,15.0,20,15,22,12.0,14,8.0,20.0,8.0,28.0,31,28,24,16.0,14,140
2018-04-18,Cincinnati,Florida,Home,,4,20,,30.0,4.0,2.0,6.0,19,13,27,7.0,7,17.0,20.0,7.0,27.0,48,35,44,7.0,18,140
2018-04-21,Cincinnati,Butler,Away,,14,8,,13.0,14.0,4.0,18.0,46,33,33,12.0,15,25.0,8.0,3.0,11.0,27,19,26,11.0,8,140
2018-04-23,Cincinnati,East Carolina,Home,,16,7,,19.0,16.0,10.0,26.0,39,26,35,13.0,19,18.0,7.0,3.0,10.0,24,12,34,6.0,6,140
2018-04-29,Cincinnati,Villanova,Home,,8,10,,26.0,8.0,1.0,9.0,25,22,34,10.0,8,25.0,10.0,5.0,15.0,29,17,28,7.0,12,140
2018-02-24,Coastal Carolina,Louisville,Away,,7,16,,17.0,7.0,2.0,9.0,16,13,14,10.0,9,21.0,16.0,4.0,20.0,33,23,17,11.0,16,149
2018-02-28,Coastal Carolina,Campbell,Away,,14,9,,18.0,14.0,6.0,20.0,26,18,14,8.0,15,29.0,9.0,5.0,14.0,26,22,22,11.0,10,149
2018-03-04,Coastal Carolina,George Mason,Away,,9,10,,19.0,9.0,7.0,16.0,22,19,19,8.0,9,32.0,10.0,4.0,14.0,30,19,20,7.0,12,149
2018-03-07,Coastal Carolina,UMBC,Away,,10,13,,13.0,10.0,7.0,17.0,20,17,19,5.0,13,11.0,13.0,4.0,17.0,32,25,21,11.0,12,149
2018-03-10,Coastal Carolina,Towson,Away,,3,15,,25.0,3.0,2.0,5.0,16,10,13,6.0,12,25.0,15.0,5.0,20.0,27,21,17,9.0,8,149
2018-03-13,Coastal Carolina,Winthrop,Home,,14,16,,24.0,14.0,11.0,25.0,32,24,17,8.0,17,21.0,16.0,6.0,22.0,26,19,14,7.0,15,149
2018-03-18,Coastal Carolina,Elon,Home,,6,14,,20.0,6.0,3.0,9.0,20,13,11,6.0,8,14.0,14.0,4.0,18.0,38,30,16,6.0,14,149
2018-03-24,Coastal Carolina,Gardner-Webb,Home,,18,8,,17.0,18.0,11.0,29.0,37,24,24,12.0,18,23.0,8.0,5.0,13.0,15,13,16,8.0,9,149
2018-03-29,Coastal Carolina,Delaware St.,Away,,26,1,,3.0,26.0,11.0,37.0,35,31,10,8.0,17,2.0,1.0,,1.0,4,3,1,1.0,9,149
2018-03-31,Coastal Carolina,Howard,Away,,20,2,,14.0,20.0,9.0,29.0,34,30,14,5.0,14,12.0,2.0,,2.0,12,7,9,1.0,8,149
2018-04-05,Coastal Carolina,Stetson,Home,,17,13,,32.0,17.0,8.0,25.0,37,29,13,4.0,19,34.0,13.0,7.0,20.0,29,25,13,6.0,13,149
2018-04-08,Coastal Carolina,Jacksonville,Home,,11,13,,15.0,11.0,5.0,16.0,27,18,14,5.0,15,29.0,13.0,2.0,15.0,32,26,17,12.0,11,149
2018-04-13,Coastal Carolina,Kennesaw St.,Away,,18,12,,20.0,18.0,3.0,21.0,32,22,24,5.0,15,20.0,12.0,3.0,15.0,32,27,22,8.0,17,149
2018-04-15,Coastal Carolina,Mercer,Away,,17,7,,13.0,17.0,2.0,19.0,32,27,21,9.0,17,30.0,7.0,2.0,9.0,26,17,28,13.0,9,149
2018-04-19,Coastal Carolina,Detroit Mercy,Home,,14,6,,21.0,14.0,5.0,19.0,31,23,22,10.0,15,17.0,6.0,4.0,10.0,25,21,14,3.0,6,149
2018-04-22,Coastal Carolina,Central Mich.,Home,,10,11,,23.0,10.0,7.0,17.0,33,26,13,9.0,16,25.0,11.0,6.0,17.0,24,20,15,6.0,7,149
2018-04-28,Coastal Carolina,Old Dominion,Away,,16,5,,12.0,16.0,6.0,22.0,40,24,12,10.0,13,22.0,5.0,2.0,7.0,18,11,8,8.0,10,149
2018-05-03,Coastal Carolina,Kennesaw St.,Home,,18,8,,16.0,18.0,5.0,23.0,28,21,26,12.0,14,16.0,8.0,1.0,9.0,22,19,23,7.0,14,149
2018-05-05,Coastal Carolina,Jacksonville,Away,,19,25,,24.0,19.0,13.0,32.0,33,26,16,5.0,22,33.0,25.0,15.0,40.0,49,36,30,18.0,23,149
2018-02-17,Colgate,Vermont,Away,,11,9,,26.0,11.0,6.0,17.0,29,23,9,7.0,9,22.0,9.0,3.0,12.0,28,18,12,6.0,13,153
2018-02-21,Colgate,Siena,Away,,16,6,,19.0,16.0,10.0,26.0,36,26,19,6.0,18,24.0,6.0,1.0,7.0,21,14,10,4.0,6,153
2018-02-28,Colgate,Binghamton,Away,,9,13,,17.0,9.0,3.0,12.0,24,19,19,11.0,9,13.0,13.0,2.0,15.0,32,26,22,14.0,15,153
2018-03-03,Colgate,UMass Lowell,Home,,12,9,,13.0,12.0,3.0,15.0,32,26,31,9.0,13,22.0,9.0,6.0,15.0,26,16,20,12.0,10,153
2018-03-06,Colgate,Cornell,Home,,10,11,1,13.0,10.0,3.0,13.0,22,16,17,2.0,13,16.0,11.0,3.0,14.0,29,23,19,6.0,11,153
2018-03-10,Colgate,Davidson,Away,,10,9,,14.0,10.0,3.0,13.0,37,29,20,3.0,15,21.0,9.0,3.0,12.0,27,20,27,8.0,6,153
2018-03-13,Colgate,Radford,Home,,16,4,,20.0,16.0,5.0,21.0,25,23,18,10.0,13,22.0,4.0,2.0,6.0,19,14,21,11.0,9,153
2018-03-17,Colgate,Navy,Away,,12,13,1,25.0,12.0,4.0,16.0,27,17,22,7.0,15,22.0,13.0,3.0,16.0,39,23,18,8.0,13,153
2018-03-24,Colgate,Holy Cross,Home,,9,8,,21.0,9.0,4.0,13.0,18,13,30,6.0,9,18.0,8.0,2.0,10.0,26,16,26,13.0,10,153
2018-03-28,Colgate,Boston U.,Home,,12,8,,16.0,12.0,2.0,14.0,33,23,30,15.0,12,25.0,8.0,3.0,11.0,36,23,29,8.0,9,153
2018-03-31,Colgate,Bucknell,Away,,13,10,,24.0,13.0,8.0,21.0,28,19,18,12.0,15,14.0,10.0,4.0,14.0,29,17,14,13.0,10,153
2018-04-07,Colgate,Lehigh,Away,,6,12,,15.0,6.0,1.0,7.0,29,18,14,9.0,14,16.0,12.0,3.0,15.0,30,19,27,3.0,8,153
2018-04-14,Colgate,American,Home,,20,10,,14.0,20.0,8.0,28.0,43,27,23,6.0,20,18.0,10.0,5.0,15.0,22,18,16,6.0,11,153
2018-04-18,Colgate,Army West Point,Away,,8,15,,22.0,8.0,3.0,11.0,39,23,17,4.0,8,25.0,15.0,5.0,20.0,30,24,14,6.0,17,153
2018-04-21,Colgate,Loyola Maryland,Home,,8,20,,28.0,8.0,1.0,9.0,26,16,16,7.0,12,20.0,20.0,14.0,34.0,46,35,19,9.0,17,153
2018-04-28,Colgate,Lafayette,Home,,13,12,1,21.0,13.0,6.0,19.0,32,22,26,6.0,11,17.0,12.0,4.0,16.0,33,22,29,6.0,17,153
2018-05-01,Colgate,Boston U.,Home,,9,14,,10.0,9.0,2.0,11.0,30,21,22,13.0,9,21.0,14.0,7.0,21.0,40,30,36,9.0,16,153
2018-02-09,Colorado,Michigan,Home,,20,10,,22.0,20.0,5.0,25.0,37,30,14,6.0,17,30.0,10.0,2.0,12.0,20,15,10,3.0,15,157
2018-02-11,Colorado,Florida,Away,,9,16,,16.0,9.0,,9.0,34,23,28,7.0,14,15.0,16.0,8.0,24.0,28,23,25,9.0,13,157
