date,team,opponent,home_away,result,home_score,visitor_score,overtime,g,goals,assists,points,shots,sog,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,pen,pen_time,g_min,goals_allowed,saves,w,l,t,rc,yc,clears,att.x,clear_pct.x,otg.x,defensive_g,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_man_up_g,defensive_man_down_g,defensive_gb,defensive_to,defensive_ct,defensive_fo_won,defensive_f_os_taken,defensive_pen,defensive_pen_time,defensive_g_min,defensive_goals_allowed,defensive_saves,defensive_w,defensive_l,defensive_t,defensive_rc,defensive_yc,defensive_clears,att.y,clear_pct.y,otg.y,na.x,na_2.x,na_3.x,na_4.x,na_5.x,na_6.x,na.y,na_2.y,na_3.y,na_4.y,na_5.y,na_6.y
2021-02-27,Towson Tigers,Richmond,Away,FALSE,10,11,NA,1,10,8,18,35,23,2,0,25,14,8,11,25,2,210,60:00,11,5,0,0,0,0,0,17,19,0.895,NA,1,11,5,16,35,16,0,0,29,20,5,14,25,3,270,60:00,10,13,0,0,0,0,0,17,22,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Towson Tigers,Drexel,Away,FALSE,10,12,NA,1,10,4,14,36,22,1,0,27,19,7,20,26,4,180,60:00,12,12,0,0,0,0,0,14,14,1,NA,1,12,8,20,43,24,2,0,21,16,11,6,26,4,150,60:00,10,12,0,0,0,0,0,20,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Towson Tigers,Delaware,Away,FALSE,12,13,1,1,12,8,20,37,23,0,0,37,14,15,14,28,2,90,61:19,13,12,0,0,0,0,0,17,21,0.81,NA,1,13,5,18,41,25,1,0,28,19,8,14,28,2,120,61:19,12,11,0,0,0,0,0,23,24,0.958,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Towson Tigers,Loyola Maryland,Home,FALSE,7,6,1,1,7,1,8,38,15,1,0,28,13,2,4,16,3,120,62:41,6,8,0,0,0,0,0,18,24,0.75,1,1,6,2,8,34,14,1,0,27,16,6,12,16,5,270,62:41,7,8,0,0,0,0,0,15,16,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Towson Tigers,Hofstra,Away,FALSE,7,8,NA,1,7,6,13,31,19,1,0,19,17,5,5,18,4,150,60:00,8,10,0,0,0,0,0,17,19,0.895,NA,1,8,5,13,31,18,0,0,26,22,3,13,18,4,240,60:00,7,12,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,Towson Tigers,Fairfield,Home,FALSE,12,11,NA,1,12,8,20,49,22,1,0,30,15,10,9,26,3,120,60:00,11,10,0,0,0,0,0,20,24,0.833,NA,1,11,6,17,41,21,1,0,37,15,7,17,26,4,180,60:00,12,10,0,0,0,0,0,19,23,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-13,Towson Tigers,Hofstra,Home,FALSE,10,8,NA,1,10,5,15,36,17,0,0,21,13,9,5,20,8,330,60:00,8,14,0,0,0,0,0,21,23,0.913,NA,1,8,3,11,36,22,2,0,35,12,9,15,20,3,120,60:00,10,7,0,0,0,0,0,13,15,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Towson Tigers,Massachusetts,Away,FALSE,9,6,NA,1,9,5,14,34,19,0,0,25,20,6,2,19,1,30,60:00,6,13,0,0,0,0,0,18,22,0.818,NA,1,6,3,9,31,19,0,0,35,21,12,17,19,1,30,60:00,9,10,0,0,0,0,0,13,15,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Towson Tigers,Delaware,Home,FALSE,8,16,NA,1,8,3,11,35,21,1,0,24,14,7,8,24,1,60,60:00,16,7,0,0,0,0,0,16,16,1,NA,1,16,10,26,32,23,0,0,38,10,7,16,24,4,150,60:00,8,13,0,0,0,0,0,19,20,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Towson Tigers,Drexel,Home,FALSE,11,12,NA,1,11,8,19,42,22,1,0,29,14,4,13,27,5,210,60:00,12,14,0,0,0,0,0,22,24,0.917,NA,1,12,4,16,51,26,2,0,31,11,4,14,27,4,150,60:00,11,11,0,0,0,0,0,18,19,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,UAlbany Great Danes,Colgate,Home,FALSE,15,9,NA,1,15,12,27,32,22,1,0,37,18,8,14,27,5,270,60:00,9,10,0,0,0,0,0,17,20,0.85,NA,1,9,5,14,27,19,1,0,23,20,5,13,27,2,150,60:00,15,7,0,0,0,0,0,14,15,0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,UAlbany Great Danes,Hartford,Away,FALSE,16,6,NA,1,16,11,27,43,29,3,0,32,17,7,13,25,1,60,60:00,6,10,0,0,0,0,0,20,23,0.87,NA,1,6,2,8,34,16,0,0,33,21,9,12,25,6,330,60:00,16,13,0,0,0,0,0,20,24,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,UAlbany Great Danes,Vermont,Home,FALSE,12,14,NA,1,12,4,16,38,26,1,0,37,15,8,11,28,7,360,60:00,14,14,0,0,0,0,0,24,24,1,NA,1,14,9,23,45,28,3,0,41,18,9,17,28,3,150,60:00,12,14,0,0,0,0,0,20,23,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,UAlbany Great Danes,Binghamton,Away,FALSE,19,7,NA,1,19,13,32,46,38,4,0,43,18,9,13,29,6,450,60:00,7,16,0,0,0,0,0,20,21,0.952,NA,1,7,3,10,31,23,1,0,29,20,11,16,29,11,720,60:00,19,19,0,0,0,0,0,14,20,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,UAlbany Great Danes,Massachusetts,Home,FALSE,13,12,NA,1,13,10,23,41,23,2,0,42,18,4,15,29,3,150,60:00,12,16,0,0,0,0,0,19,22,0.864,NA,1,12,8,20,45,28,2,0,37,11,5,14,29,3,150,60:00,13,10,0,0,0,0,0,14,19,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,UAlbany Great Danes,Stony Brook,Away,FALSE,10,16,NA,1,10,10,20,33,22,2,0,27,14,7,13,28,4,180,60:00,16,7,0,0,0,0,0,16,16,1,NA,1,16,13,29,49,23,2,0,38,17,7,15,28,4,180,60:00,10,12,0,0,0,0,0,19,23,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,UAlbany Great Danes,UMass Lowell,Home,FALSE,17,6,NA,1,17,13,30,43,31,0,0,55,20,11,18,26,3,180,60:00,6,9,0,0,0,0,0,23,26,0.885,NA,1,6,3,9,36,15,1,0,50,24,8,8,26,3,120,60:00,17,14,0,0,0,0,0,23,28,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-08,UAlbany Great Danes,Syracuse,Away,FALSE,8,13,NA,1,8,7,15,30,20,2,0,25,15,4,10,25,2,90,60:00,13,14,0,0,0,0,0,20,23,0.87,NA,1,13,6,19,50,27,1,0,42,14,11,15,25,6,210,60:00,8,12,0,0,0,0,0,19,21,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-11,UAlbany Great Danes,UMBC,Home,FALSE,14,9,NA,1,14,13,27,42,20,2,0,37,24,9,13,26,2,90,60:00,9,8,0,0,0,0,0,21,23,0.913,NA,1,9,1,10,32,17,0,0,33,22,9,13,26,4,150,60:00,14,6,0,0,0,0,0,13,18,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,UAlbany Great Danes,NJIT,Home,FALSE,18,8,NA,1,18,14,32,47,32,0,0,43,16,8,19,30,2,90,60:00,8,8,0,0,0,0,0,22,26,0.846,NA,1,8,3,11,34,16,0,0,36,22,6,11,30,1,60,60:00,18,14,0,0,0,0,0,18,22,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28,UAlbany Great Danes,Vermont,Away,FALSE,14,16,NA,1,14,9,23,37,29,3,0,37,15,18,11,34,0,0,60:00,16,10,0,0,0,0,0,18,20,0.9,NA,1,16,7,23,42,26,0,0,41,25,8,23,34,4,180,60:00,14,15,0,0,0,0,0,13,16,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,UAlbany Great Danes,"UMBC Baltimore, Md.",Away,FALSE,14,12,NA,1,14,7,21,37,22,0,0,29,17,2,18,29,3,180,60:00,12,7,0,0,0,0,0,16,18,0.889,NA,1,12,8,20,37,19,2,0,32,18,5,11,29,0,0,60:00,14,8,0,0,0,0,0,16,18,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-08,UAlbany Great Danes,"Vermont Baltimore, Md.",Away,FALSE,10,15,NA,1,10,10,20,31,18,1,0,20,11,0,6,29,2,90,60:00,15,16,0,0,0,0,0,16,20,0.8,NA,1,15,11,26,50,31,1,0,37,11,6,23,29,2,90,60:00,10,8,0,0,0,0,0,15,17,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,UMBC Retrievers,Mount St. Mary's,Home,FALSE,8,7,1,1,8,4,12,31,18,0,0,18,17,7,10,19,1,60,64:00,7,8,0,0,0,0,0,14,17,0.824,1,1,7,2,9,27,15,0,0,19,22,2,9,19,1,60,64:00,8,10,0,0,0,0,0,15,21,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,UMBC Retrievers,Stony Brook,Home,FALSE,13,12,4,1,13,6,19,47,28,2,1,33,25,7,17,30,5,210,74:51,12,16,0,0,0,0,0,20,22,0.909,1,1,12,7,19,45,28,2,0,33,17,5,13,30,3,150,74:51,13,15,0,0,0,0,0,23,31,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,UMBC Retrievers,Hartford,Away,FALSE,13,10,NA,1,13,6,19,30,22,1,0,25,14,8,12,26,3,150,60:00,10,10,0,0,0,0,0,16,17,0.941,NA,1,10,4,14,37,20,0,0,27,14,6,14,26,4,300,60:00,13,9,0,0,0,0,0,9,11,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,UMBC Retrievers,Binghamton,Away,FALSE,7,8,1,1,7,5,12,48,25,1,0,31,18,8,12,18,2,90,63:59,8,5,0,0,0,0,0,14,16,0.875,NA,1,8,5,13,25,13,0,0,25,20,9,6,18,5,240,63:59,7,18,0,0,0,0,0,19,25,0.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,UMBC Retrievers,Binghamton,Home,FALSE,7,6,NA,1,7,5,12,45,24,0,0,28,14,4,7,17,1,60,60:00,6,8,0,0,0,0,0,20,21,0.952,NA,1,6,2,8,21,14,0,0,26,19,5,10,17,2,90,60:00,7,17,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,UMBC Retrievers,Vermont,Home,FALSE,10,8,NA,1,10,7,17,40,21,2,0,22,19,7,7,22,2,90,60:00,8,11,0,0,0,0,0,18,22,0.818,NA,1,8,6,14,32,19,1,0,27,20,1,15,22,5,180,60:00,10,11,0,0,0,0,0,16,20,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-11,UMBC Retrievers,UAlbany,Away,FALSE,9,14,NA,1,9,1,10,32,17,0,0,33,22,9,13,26,4,150,60:00,14,6,0,0,0,0,0,13,18,0.722,NA,1,14,13,27,42,20,2,0,37,24,9,13,26,2,90,60:00,9,8,0,0,0,0,0,21,23,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,UMBC Retrievers,UMass Lowell,Home,FALSE,12,7,NA,1,12,11,23,40,25,2,0,27,17,8,10,20,5,270,60:00,7,12,0,0,0,0,0,21,25,0.84,NA,1,7,3,10,28,19,0,0,22,17,7,10,20,3,150,60:00,12,13,0,0,0,0,0,15,20,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,UMBC Retrievers,Stony Brook,Away,FALSE,14,13,1,1,14,11,25,40,25,2,0,25,8,7,10,29,1,60,63:32,13,16,0,0,0,0,0,18,19,0.947,1,1,13,5,18,49,29,1,0,38,8,4,19,29,4,150,63:32,14,11,0,0,0,0,0,15,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,UMBC Retrievers,NJIT,Away,FALSE,14,6,NA,1,14,3,17,44,26,0,0,34,12,3,13,24,1,60,60:00,6,18,0,0,0,0,0,21,22,0.955,NA,1,6,4,10,42,24,0,0,26,13,9,11,24,1,30,60:00,14,12,0,0,0,0,0,19,20,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,UMBC Retrievers,"UAlbany Baltimore, Md.",Away,FALSE,12,14,NA,1,12,8,20,37,19,2,0,32,18,5,11,29,0,0,60:00,14,8,0,0,0,0,0,16,18,0.889,NA,1,14,7,21,37,22,0,0,29,17,2,18,29,3,180,60:00,12,7,0,0,0,0,0,16,18,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,UMass Lowell River Hawks,Merrimack,Home,FALSE,8,16,NA,1,8,3,11,37,19,0,0,33,26,11,10,27,1,60,60:00,16,14,0,0,0,0,0,13,23,0.565,NA,1,16,10,26,45,30,1,1,40,22,12,17,27,2,120,60:00,8,11,0,0,0,0,0,17,24,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-03,UMass Lowell River Hawks,Vermont,Away,FALSE,7,21,NA,1,7,4,11,34,20,1,0,33,12,9,11,31,5,270,59:45,21,16,0,0,0,0,0,14,16,0.875,NA,1,21,13,34,56,37,2,1,39,14,9,20,31,8,480,59:45,7,13,0,0,0,0,0,17,21,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,UMass Lowell River Hawks,Hartford,Home,FALSE,12,10,NA,1,12,4,16,40,19,1,0,31,17,8,12,26,4,210,60:00,10,13,0,0,0,0,0,18,20,0.9,NA,1,10,2,12,33,23,2,0,35,16,11,14,26,2,120,60:00,12,7,0,0,0,0,0,17,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,UMass Lowell River Hawks,Stony Brook,Home,FALSE,9,16,NA,1,9,7,16,24,18,0,0,29,18,9,10,29,3,150,60:00,16,19,0,0,0,0,0,17,19,0.895,NA,1,16,12,28,58,35,2,0,29,13,8,19,29,1,30,60:00,9,9,0,0,0,0,0,21,22,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,UMass Lowell River Hawks,NJIT,Home,FALSE,10,14,NA,1,10,6,16,47,21,1,0,33,13,5,12,28,6,300,60:00,14,8,0,0,0,0,0,16,19,0.842,NA,1,14,7,21,34,22,1,0,29,18,5,16,28,4,210,60:00,10,11,0,0,0,0,0,17,21,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,UMass Lowell River Hawks,UAlbany,Away,FALSE,6,17,NA,1,6,3,9,36,15,1,0,50,24,8,8,26,3,120,60:00,17,14,0,0,0,0,0,23,28,0.821,NA,1,17,13,30,43,31,0,0,55,20,11,18,26,3,180,60:00,6,9,0,0,0,0,0,23,26,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,UMass Lowell River Hawks,Vermont,Home,FALSE,5,16,NA,1,5,5,10,26,14,1,0,16,15,3,7,25,9,420,60:00,16,13,0,0,0,0,0,14,18,0.778,NA,1,16,8,24,55,29,4,0,30,10,7,18,25,6,270,60:00,5,9,0,0,0,0,0,14,16,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,UMass Lowell River Hawks,UMBC,Away,FALSE,7,12,NA,1,7,3,10,28,19,0,0,22,17,7,10,20,3,150,60:00,12,13,0,0,0,0,0,15,20,0.75,NA,1,12,11,23,40,25,2,0,27,17,8,10,20,5,270,60:00,7,12,0,0,0,0,0,21,25,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-02,UMass Lowell River Hawks,Binghamton,Home,FALSE,9,11,NA,1,9,7,16,33,18,3,0,27,20,4,9,21,4,210,60:00,11,14,0,0,0,0,0,21,26,0.808,NA,1,11,7,18,36,25,3,0,37,24,13,12,21,8,360,60:00,9,9,0,0,0,0,0,26,27,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-30,Utah Utes,Denver,Away,FALSE,8,9,NA,1,8,4,12,36,19,1,0,22,16,5,12,20,8,300,60:00,9,16,0,0,0,0,0,19,21,0.905,NA,1,9,6,15,49,25,1,1,27,13,8,8,20,3,150,60:00,8,11,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06,Utah Utes,Bellarmine,Away,FALSE,12,7,NA,1,12,7,19,31,22,2,0,27,16,6,15,22,7,330,60:00,7,9,0,0,0,0,0,22,25,0.88,NA,1,7,6,13,31,16,3,0,21,12,10,7,22,4,180,60:00,12,10,0,0,0,0,0,16,19,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20,Utah Utes,Air Force,Away,FALSE,9,10,1,1,9,7,16,37,20,3,0,28,15,5,9,22,1,60,62:25,10,14,0,0,0,0,0,16,17,0.941,NA,1,10,7,17,43,24,0,0,28,14,8,13,22,3,120,62:25,9,11,0,0,0,0,0,19,22,0.864,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Utah Utes,Loyola Maryland,Away,FALSE,8,20,NA,1,8,4,12,30,15,1,0,23,15,3,16,31,4,150,60:00,20,7,0,0,0,0,0,13,15,0.867,NA,1,20,11,31,49,27,2,0,31,13,10,15,31,4,180,60:00,8,7,0,0,0,0,0,22,24,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Utah Utes,Jacksonville,Home,FALSE,3,8,NA,1,3,2,5,16,6,2,0,18,21,5,6,14,5,210,60:00,8,12,0,0,0,0,0,15,18,0.833,NA,1,8,2,10,40,20,0,0,33,11,7,8,14,5,240,60:00,3,3,0,0,0,0,0,11,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Utah Utes,Westminster (UT),Home,FALSE,18,5,NA,1,18,11,29,55,31,4,0,55,23,5,24,27,1,60,59:53,5,6,0,0,0,0,0,16,19,0.842,NA,1,5,2,7,20,11,0,0,25,24,7,3,27,7,330,59:53,18,13,0,0,0,0,0,17,19,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Utah Utes,Mercer,Away,FALSE,10,15,NA,1,10,6,16,47,27,2,0,24,12,4,11,29,4,180,60:00,15,10,0,0,0,0,0,16,19,0.842,NA,1,15,10,25,47,25,2,0,45,16,8,18,29,7,300,60:00,10,17,0,0,0,0,0,19,20,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,Utah Utes,Boston U.,Away,FALSE,11,10,2,1,11,5,16,39,20,1,0,32,21,10,10,24,2,120,64:28,10,13,0,0,0,0,0,18,24,0.75,1,1,10,5,15,53,23,1,0,38,21,9,14,24,3,180,64:28,11,9,0,0,0,0,0,22,24,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,Utah Utes,Virginia,Away,FALSE,11,18,NA,1,11,2,13,35,24,1,0,32,20,7,7,33,1,30,60:00,18,13,0,0,0,0,0,20,25,0.8,NA,1,18,8,26,48,31,1,0,59,21,10,26,33,2,90,60:00,11,13,0,0,0,0,0,22,23,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,Utah Utes,Cleveland St.,Away,FALSE,11,9,NA,1,11,5,16,32,18,1,0,25,24,5,14,22,4,120,59:15,9,15,0,0,0,0,0,17,25,0.68,NA,1,9,6,15,42,24,2,0,37,15,15,8,22,3,90,59:15,11,7,0,0,0,0,0,24,25,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,Utah Utes,Robert Morris,Home,FALSE,12,16,NA,1,12,7,19,42,24,0,0,24,8,6,12,31,1,30,60:00,16,13,0,0,0,0,0,21,22,0.955,NA,1,16,8,24,42,29,0,0,32,12,5,19,31,2,90,60:00,12,12,0,0,0,0,0,18,21,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,VMI Keydets,Lafayette,Away,FALSE,13,12,NA,1,13,9,22,44,27,0,0,43,15,14,16,29,1,30,60:00,12,6,0,0,0,0,0,13,20,0.65,NA,1,12,9,21,30,18,0,0,37,19,8,13,29,3,120,60:00,13,14,0,0,0,0,0,17,21,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,VMI Keydets,Bellarmine,Away,FALSE,8,12,NA,1,8,4,12,31,21,1,0,27,22,11,8,23,4,150,60:00,12,15,0,0,0,0,0,15,18,0.833,NA,1,12,6,18,36,27,1,0,37,21,11,15,23,2,90,60:00,8,13,0,0,0,0,0,20,24,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,VMI Keydets,Richmond,Home,FALSE,6,23,NA,1,6,3,9,19,13,0,1,18,22,12,4,31,2,90,60:00,23,19,0,0,0,0,0,16,23,0.696,NA,1,23,16,39,57,42,2,0,46,17,9,27,31,1,60,60:00,6,7,0,0,0,0,0,23,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-19,VMI Keydets,High Point,Home,FALSE,12,20,NA,1,12,4,16,31,20,0,0,28,20,11,11,36,5,180,60:00,20,9,0,0,0,0,0,18,26,0.692,NA,1,20,13,33,38,29,3,0,36,19,6,25,36,1,60,60:00,12,8,0,0,0,0,0,14,23,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,VMI Keydets,Jacksonville,Away,FALSE,12,18,NA,1,12,7,19,42,24,4,0,33,18,13,7,33,2,90,60:00,18,14,0,0,0,0,0,21,23,0.913,NA,1,18,11,29,44,32,1,1,50,24,11,26,33,7,510,60:00,12,12,0,0,0,0,0,21,25,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03,VMI Keydets,Cleveland St.,Away,FALSE,4,16,NA,1,4,0,4,33,15,0,0,15,17,8,10,25,3,90,60:00,16,10,0,0,0,0,0,15,21,0.714,NA,1,16,13,29,52,26,0,0,39,17,6,15,25,1,30,60:00,4,11,0,0,0,0,0,23,24,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-07,VMI Keydets,Mount St. Mary's,Home,FALSE,9,16,NA,1,9,7,16,42,23,0,0,24,11,7,11,28,2,120,60:00,16,9,0,0,0,0,0,18,23,0.783,NA,1,16,9,25,42,25,0,0,38,17,7,17,28,2,90,60:00,9,14,0,0,0,0,0,22,29,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10,VMI Keydets,Bellarmine,Home,FALSE,9,11,NA,1,9,6,15,32,23,0,0,26,16,11,14,23,4,150,60:00,11,9,0,0,0,0,0,16,21,0.762,NA,1,11,7,18,36,20,1,0,27,18,11,9,23,1,60,60:00,9,14,0,0,0,0,0,21,26,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,VMI Keydets,Air Force,Away,FALSE,4,18,NA,1,4,3,7,22,11,2,0,19,24,5,10,26,2,120,60:00,18,13,0,0,0,0,0,11,19,0.579,NA,1,18,10,28,52,31,0,0,39,13,13,16,26,6,360,60:00,4,7,0,0,0,0,0,13,15,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,VMI Keydets,Mercer,Away,FALSE,9,17,NA,1,9,6,15,40,20,2,0,27,12,5,9,30,3,90,60:00,17,11,0,0,0,0,0,17,18,0.944,NA,1,17,9,26,43,28,1,2,42,21,5,21,30,10,570,60:00,9,11,0,0,0,0,0,19,22,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,VMI Keydets,Cleveland St.,Home,FALSE,11,14,NA,1,11,7,18,41,18,1,0,29,16,17,9,29,2,60,60:00,14,7,0,0,0,0,0,20,24,0.833,NA,1,14,3,17,31,21,0,0,35,27,7,20,29,2,60,60:00,11,7,0,0,0,0,0,31,38,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27,Vermont Catamounts,Bryant,Away,FALSE,12,15,NA,1,12,6,18,36,21,1,0,39,20,8,14,29,5,270,60:00,15,13,0,0,0,0,0,21,24,0.875,NA,1,15,8,23,42,28,2,0,46,19,11,15,29,2,90,60:00,12,9,0,0,0,0,0,20,25,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-03,Vermont Catamounts,UMass Lowell,Home,FALSE,21,7,NA,1,21,13,34,56,37,2,1,39,14,9,20,31,8,480,59:45,7,13,0,0,0,0,0,17,21,0.81,NA,1,7,4,11,34,20,1,0,33,12,9,11,31,5,270,59:45,21,16,0,0,0,0,0,14,16,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06,Vermont Catamounts,Syracuse,Away,FALSE,13,17,NA,1,13,5,18,52,34,0,0,45,15,4,24,34,3,180,60:00,17,12,0,0,0,0,0,20,22,0.909,NA,1,17,10,27,32,29,0,0,29,10,9,10,34,6,240,60:00,13,21,0,0,0,0,0,23,28,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13,Vermont Catamounts,UAlbany,Away,FALSE,14,12,NA,1,14,9,23,45,28,3,0,41,18,9,17,28,3,150,60:00,12,14,0,0,0,0,0,20,23,0.87,NA,1,12,4,16,38,26,1,0,37,15,8,11,28,7,360,60:00,14,14,0,0,0,0,0,24,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,Vermont Catamounts,NJIT,Away,FALSE,17,2,NA,1,17,14,31,76,39,2,0,34,15,4,20,22,4,240,60:00,2,13,0,0,0,0,0,11,17,0.647,NA,1,2,1,3,25,15,1,0,17,13,7,2,22,4,240,60:00,17,22,0,0,0,0,0,11,17,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27,Vermont Catamounts,Hartford,Home,FALSE,14,9,NA,1,14,5,19,50,32,1,0,37,17,10,19,26,4,120,60:00,9,9,0,0,0,0,0,21,21,1,NA,1,9,6,15,35,18,1,0,28,15,11,7,26,6,240,60:00,14,18,0,0,0,0,0,20,25,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
