Season,Team,jersey,Full Name,Roster Name,First Name,Last Name,Year,Position,Jersey Number,Games Played,Games Started,Goals,Assists,Points,Shots,Shots on Goal,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,NCAA id
2024,Loyola Maryland,41,Dylan LeBlanc,Dylan LeBlanc,Dylan,LeBlanc,So,D,41,1,0,0,0,0,0,0,0,0,0,0,0,8205053
2024,Manhattan,3,Sean Shelko,Sean Shelko,Sean,Shelko,So,ATT,3,17,13,15,6,21,54,26,10,16,1,0,0,8209519
2024,Manhattan,22,Scott O'Connor,Scott O'Connor,Scott,O'Connor,Jr,ATT,22,17,4,24,1,25,58,35,10,13,1,0,0,8210783
2024,Manhattan,33,Hunter Newman,Hunter Newman,Hunter,Newman,Jr,D,33,17,17,0,0,0,1,1,15,4,10,0,0,8210323
2024,Manhattan,11,Drew Hiner,Drew Hiner,Drew,Hiner,Jr,M,11,17,12,10,4,14,41,24,32,16,6,0,0,8211284
2024,Manhattan,66,Kelly Dupree,Kelly Dupree,Kelly,Dupree,Jr,M,66,17,17,24,14,38,90,49,16,21,0,0,0,8205957
2024,Manhattan,13,Damien Blando,Damien Blando,Damien,Blando,Jr,D,13,17,17,1,0,1,3,2,31,9,19,0,1,8208757
2024,Manhattan,51,Quinn Bowler,Quinn Bowler,Quinn,Bowler,Sr,M,51,17,17,19,8,27,54,39,14,14,0,0,0,8204834
2024,Manhattan,35,Connor Hapward,Connor Hapward,Connor,Hapward,Sr,GK,35,17,17,0,0,0,0,0,43,6,4,0,0,8201847
2024,Manhattan,8,Louden Sheehan,Louden Sheehan,Louden,Sheehan,Sr,M,8,17,0,1,0,1,1,1,20,6,6,0,0,8201817
2024,Manhattan,54,James Basile,James Basile,James,Basile,Sr,ATT,54,17,16,19,14,33,79,44,25,12,3,0,0,8455544
2024,Manhattan,28,Christian Lyons,Christian Lyons,Christian,Lyons,Sr,M,28,17,0,2,0,2,19,10,16,6,3,0,0,8455651
2024,Manhattan,6,Kyle Gucwa,Kyle Gucwa,Kyle,Gucwa,Sr,ATT,6,17,17,36,32,68,138,75,24,42,3,0,0,8455645
2024,Manhattan,19,Michael Schafer,Michael Schafer,Michael,Schafer,So,D,19,16,14,1,3,4,3,1,35,9,25,0,0,8207232
2024,Manhattan,55,James Hogan,James Hogan,James,Hogan,Sr,FO,55,15,1,1,0,1,4,2,69,5,0,141,280,8455648
2024,Manhattan,14,Matthew Scully,Matthew Scully,Matthew,Scully,Sr,M,14,15,0,0,2,2,2,1,17,1,11,0,0,8455655
2024,Manhattan,34,Liam Peabody,Liam Peabody,Liam,Peabody,So,M,34,15,5,5,3,8,36,18,5,13,1,0,0,8201397
2024,Manhattan,16,Andrew Giandonato,Andrew Giandonato,Andrew,Giandonato,So,D,16,15,0,0,0,0,1,0,18,3,7,0,0,8202266
2024,Manhattan,21,Matthew Pantorno,Matthew Pantorno,Matthew,Pantorno,Fr,D,21,13,1,0,0,0,0,0,9,3,4,0,0,8491182
2024,Manhattan,1,Jaziel Rivera,Jaziel Rivera,Jaziel,Rivera,Jr,FO,1,12,0,0,0,0,0,0,3,1,0,18,59,8206821
2024,Manhattan,89,Robert Pousak,Robert Pousak,Robert,Pousak,Sr,D,89,10,0,0,0,0,0,0,0,0,2,0,0,8212716
2024,Manhattan,9,Kevin Jaffe,Kevin Jaffe,Kevin,Jaffe,Sr,M,9,10,0,3,0,3,8,7,4,5,1,0,0,8455649
2024,Manhattan,31,Tyler Mosca,Tyler Mosca,Tyler,Mosca,Fr,ATT,31,9,2,2,0,2,4,3,0,1,0,0,0,8491201
2024,Manhattan,23,Rhys Porteous,Rhys Porteous,Rhys,Porteous,Sr,M,23,9,0,2,0,2,8,4,5,4,1,0,0,8206798
2024,Manhattan,17,Nikolus Nickerson,Nikolus Nickerson,Nikolus,Nickerson,Sr,M,17,9,0,0,0,0,0,0,1,0,1,0,0,8455654
2024,Manhattan,91,Keith Fraser,Keith Fraser,Keith,Fraser,Sr,FO,91,7,0,0,0,0,1,1,13,0,0,19,66,8210743
2024,Manhattan,32,Luke Gueci,Luke Gueci,Luke,Gueci,Sr,D,32,5,0,0,0,0,0,0,3,0,1,0,0,8205659
2024,Manhattan,42,Spencer Moore,Spencer Moore,Spencer,Moore,Sr,D,42,5,0,0,0,0,0,0,2,0,2,0,0,8210746
2024,Manhattan,20,Aiden Kane,Aiden Kane,Aiden,Kane,Fr,ATT,20,2,0,0,0,0,2,1,0,0,0,0,0,8491179
2024,Manhattan,2,Jack Shanley,Jack Shanley,Jack,Shanley,Sr,M,2,2,0,0,1,1,0,0,0,0,0,0,0,8455657
2024,Manhattan,29,Eric Hennessy,Eric Hennessy,Eric,Hennessy,Fr,ATT,29,2,0,0,0,0,1,0,0,0,1,0,0,8491198
2024,Manhattan,44,Geoff Knowlton,Geoff Knowlton,Geoff,Knowlton,So,FO,44,1,0,0,0,0,1,0,0,0,0,0,0,8210798
2024,Manhattan,25,Jack Miller,Jack Miller,Jack,Miller,Fr,ATT,25,1,0,0,0,0,0,0,1,0,0,0,0,8491190
2024,Manhattan,7,Aidan McCabe,Aidan McCabe,Aidan,McCabe,So,M,7,1,0,0,0,0,1,0,0,0,0,0,0,8208346
2024,Manhattan,26,Darian Johnstone,Darian Johnstone,Darian,Johnstone,So,D,26,1,0,0,0,0,0,0,0,1,0,0,0,8208628
2024,Marist,44,Michael Cassano,Michael Cassano,Michael,Cassano,Fr,D,44,15,0,3,0,3,7,4,26,5,10,0,0,8454306
2024,Marist,23,Christian Colantonio,Christian Colantonio,Christian,Colantonio,Fr,M,23,15,6,14,11,25,67,33,11,6,2,0,0,8454290
2024,Marist,22,Sean Mullan,Sean Mullan,Sean,Mullan,Fr,ATT,22,15,15,19,3,22,102,43,9,19,1,0,0,8454285
2024,Marist,11,Collin Patrick,Collin Patrick,Collin,Patrick,Fr,M,11,15,15,18,17,35,68,35,36,17,6,0,0,8454271
2024,Marist,17,Joshua Arneson,Joshua Arneson,Joshua,Arneson,So,D,17,15,15,0,0,0,0,0,34,10,10,0,0,8209985
2024,Marist,19,Aiden McCaffrey,Aiden McCaffrey,Aiden,McCaffrey,Jr,D,19,15,15,1,0,1,1,1,48,3,34,0,0,8202941
2024,Marist,18,Kevin Radmann,Kevin Radmann,Kevin,Radmann,So,M,18,15,0,0,0,0,2,0,29,6,2,0,0,8203986
2024,Marist,28,Noble Smith,Noble Smith,Noble,Smith,Jr,GK,28,15,15,0,0,0,0,0,26,15,3,0,0,8205533
2024,Marist,16,Sam Ferrel,Sam Ferrel,Sam,Ferrel,Jr,M,16,15,15,9,12,21,52,28,9,18,1,0,0,8208871
2024,Marist,13,Jake Deacy,Jake Deacy,Jake,Deacy,Jr,ATT,13,15,15,28,5,33,67,45,13,11,4,0,0,8208674
2024,Marist,8,Dylan Bedell,Dylan Bedell,Dylan,Bedell,Jr,FO,8,15,0,5,2,7,14,7,110,10,1,194,386,8209262
2024,Marist,34,Joshua Balcarcel,Joshua Balcarcel,Joshua,Balcarcel,Sr,ATT,34,15,15,30,21,51,72,50,24,30,6,0,0,8206082
2024,Marist,41,Stephen Bickel,Stephen Bickel,Stephen,Bickel,Sr,M,41,15,0,14,2,16,61,34,13,4,1,0,0,8454299
2024,Marist,14,Kurt Wessner,Kurt Wessner,Kurt,Wessner,Sr,D,14,15,15,0,0,0,1,0,16,1,14,0,0,8454279
2024,Marist,3,Drew Anderson,Drew Anderson,Drew,Anderson,So,M,3,14,0,10,6,16,46,24,4,10,2,0,0,8202193
2024,Marist,4,Keenan Deraeve,Keenan Deraeve,Keenan,Deraeve,Sr,M,4,14,0,3,1,4,5,3,21,5,4,0,0,8454238
2024,Marist,24,Tommy Nolan,Tommy Nolan,Tommy,Nolan,Fr,D,24,14,0,0,0,0,1,1,7,0,3,0,0,8454291
2024,Marist,39,Ryan Jones,Ryan Jones,Ryan,Jones,Jr,M,39,13,0,0,0,0,2,2,9,2,1,0,0,8205221
2024,Marist,21,Vinny Butrico,Vinny Butrico,Vinny,Butrico,So,ATT,21,12,0,7,3,10,28,12,0,5,0,0,0,8210412
2024,Marist,55,Eddie Capone,Eddie Capone,Eddie,Capone,Sr,D,55,10,0,0,0,0,0,0,4,2,2,0,0,8210985
2024,Marist,12,Peter Murray,Peter Murray,Peter,Murray,So,ATT,12,9,9,15,5,20,52,31,12,9,0,0,0,8209307
2024,Marist,43,Aidan Quinn,Aidan Quinn,Aidan,Quinn,Jr,D,43,7,0,0,0,0,0,0,0,0,1,0,0,8210588
2024,Marist,20,Ryan Herr,Ryan Herr,Ryan,Herr,Fr,M,20,7,0,0,1,1,0,0,4,3,1,0,0,8454284
2024,Marist,26,William Embury,William Embury,William,Embury,Jr,ATT,26,6,0,0,1,1,3,2,1,1,0,0,0,8201289
2024,Marist,9,Noah Arneson,Noah Arneson,Noah,Arneson,Sr,D,9,5,0,0,0,0,0,0,0,1,0,0,0,8202962
2024,Marist,31,Matthew Fermo,Matthew Fermo,Matthew,Fermo,Sr,FO,31,5,0,0,0,0,0,0,0,0,0,0,6,8454296
2024,Marist,33,Jack Lockwood,Jack Lockwood,Jack,Lockwood,Sr,D,33,3,0,0,0,0,0,0,0,1,0,0,0,8208587
2024,Marist,48,Brady Baumann,Brady Baumann,Brady,Baumann,Sr,M,48,2,0,0,0,0,0,0,1,0,1,0,0,8207843
2024,Marist,6,Alex DiVincentis,Alex DiVincentis,Alex,DiVincentis,Sr,ATT,6,2,0,1,0,1,2,2,0,0,0,0,0,8205086
2024,Marist,30,John Kelly,John Kelly,John,Kelly,Sr,FO,30,2,0,0,0,0,0,0,0,1,0,0,3,8209715
2024,Marist,25,Ben Mitrano,Ben Mitrano,Ben,Mitrano,Sr,M,25,2,0,0,0,0,2,0,1,0,0,0,0,8204693
2024,Marist,46,Joel Brusnahan,Joel Brusnahan,Joel,Brusnahan,Jr,ATT,46,2,0,0,0,0,0,0,0,0,1,0,0,8207258
2024,Marist,29,Sully Macmurphy,Sully Macmurphy,Sully,Macmurphy,Jr,D,29,2,0,0,0,0,0,0,1,0,1,0,0,8208072
2024,Marist,42,Steven Cain,Steven Cain,Steven,Cain,Fr,ATT,42,2,0,0,0,0,1,0,0,2,0,0,0,8454302
2024,Marist,2,Miles Lancaster,Miles Lancaster,Miles,Lancaster,Fr,GK,2,2,0,0,0,0,1,1,0,1,0,0,0,8454236
2024,Marist,45,Kai Erkkila,Kai Erkkila,Kai,Erkkila,Fr,LSM,45,2,0,0,0,0,0,0,0,1,0,0,0,8454308
2024,Marist,15,Luke Walser,Luke Walser,Luke,Walser,Fr,M,15,1,0,0,0,0,0,0,0,1,0,0,0,8454282
2024,Marquette,13,Bobby O'Grady,Bobby O'Grady,Bobby,O'Grady,Jr,ATT,13,14,14,26,8,34,99,52,9,17,4,0,0,8212165
2024,Marquette,22,Will Foster,Will Foster,Will,Foster,Jr,ATT,22,14,10,16,7,23,46,28,4,17,0,0,0,8211070
2024,Marquette,8,Piraino Mike,Piraino Mike,Piraino,Mike,So,D,8,14,4,1,0,1,1,1,10,3,9,0,0,8208641
2024,Marquette,9,Bowman Andrew,Bowman Andrew,Bowman,Andrew,So,ATT,9,14,2,5,1,6,12,10,2,2,0,0,0,8212595
2024,Marquette,39,Caleb Creasor,Caleb Creasor,Caleb,Creasor,Sr,GK,39,14,14,0,0,0,3,1,30,10,5,0,0,8420363
2024,Marquette,77,Mason Woodward,Mason Woodward,Mason,Woodward,Sr,D,77,14,14,2,1,3,13,6,53,7,18,0,0,8201469
2024,Marquette,49,Max Kruszeski,Max Kruszeski,Max,Kruszeski,Sr,M,49,14,0,0,0,0,0,0,10,1,9,0,0,8205047
2024,Marquette,14,Jake Stegman,Jake Stegman,Jake,Stegman,Sr,ATT,14,14,14,13,24,37,52,29,6,30,2,0,0,8205929
2024,Marquette,37,Luke Williams,Luke Williams,Luke,Williams,Sr,FO,37,14,0,2,2,4,13,5,90,7,0,140,236,8208048
2024,Marquette,55,Noah Verlinde,Noah Verlinde,Noah,Verlinde,Sr,D,55,14,14,0,2,2,0,0,13,3,6,0,0,8210571
2024,Marquette,6,Luke Blanc,Luke Blanc,Luke,Blanc,Jr,M,6,14,14,22,5,27,56,34,5,13,0,0,0,8209197
2024,Marquette,4,Carsen Brandt,Carsen Brandt,Carsen,Brandt,Fr,ATT,4,14,14,16,12,28,61,40,11,34,6,0,0,8420819
2024,Marquette,32,Peter Detwiler,Peter Detwiler,Peter,Detwiler,So,M,32,14,0,1,0,1,4,2,15,6,5,0,0,8206611
2024,Marquette,21,Brad Johnson,Brad Johnson,Brad,Johnson,Fr,LSM,21,13,0,0,0,0,1,1,9,3,6,0,0,8420824
2024,Marquette,91,Brenden Boyle,Brenden Boyle,Brenden,Boyle,Jr,D,91,13,0,0,0,0,0,0,8,1,3,0,0,8202264
2024,Marquette,7,Blake Lori,Blake Lori,Blake,Lori,Sr,M,7,12,0,0,1,1,1,0,4,1,1,0,0,8206596
2024,Marquette,50,Jack Schoenwetter,Jack Schoenwetter,Jack,Schoenwetter,Fr,SSDM,50,12,0,0,0,0,0,0,5,1,4,0,0,8420837
2024,Marquette,16,Nolan Rappis,Nolan Rappis,Nolan,Rappis,So,ATT,16,11,3,3,4,7,10,8,4,2,0,0,0,8207416
2024,Marquette,29,Devon Cowan,Devon Cowan,Devon,Cowan,Sr,ATT,29,10,8,13,5,18,84,39,9,16,2,0,0,8209366
2024,Marquette,30,David Lamarca,David Lamarca,David,Lamarca,Sr,LSM,30,10,6,0,0,0,4,0,16,4,11,0,0,8207219
2024,Marquette,99,Jake Bair,Jake Bair,Jake,Bair,So,M,99,10,4,7,1,8,21,14,3,13,1,0,0,8207883
2024,Marquette,81,Nolan Garcia,Nolan Garcia,Nolan,Garcia,Jr,M,81,10,0,4,0,4,11,6,4,1,1,0,0,8202405
2024,Marquette,24,Tommy Casey,Tommy Casey,Tommy,Casey,Jr,M,24,10,0,1,0,1,1,1,4,2,0,0,0,8212814
2024,Marquette,41,Ryan Kilcoyne,Ryan Kilcoyne,Ryan,Kilcoyne,Sr,D,41,10,4,0,0,0,0,0,2,0,1,0,0,8208659
2024,Marquette,11,Gabe Souza,Gabe Souza,Gabe,Souza,Sr,M,11,9,0,0,0,0,1,0,0,1,0,0,0,8212698
2024,Marquette,44,Beau Wesphal,Beau Wesphal,Beau,Wesphal,Fr,M,44,9,0,1,0,1,8,5,3,0,0,0,0,8420836
2024,Marquette,5,Jacob Nottoli,Jacob Nottoli,Jacob,Nottoli,So,ATT,5,8,0,1,0,1,8,4,1,1,0,0,1,8207319
2024,Marquette,31,Adam Slager,Adam Slager,Adam,Slager,Fr,FO,31,8,0,0,1,1,0,0,22,0,0,43,77,8202563
2024,Marquette,88,Billy Rojack,Billy Rojack,Billy,Rojack,Sr,LSM,88,7,0,0,0,0,0,0,3,1,2,0,0,8206898
2024,Marquette,71,Justin Mintzer,Justin Mintzer,Justin,Mintzer,Sr,ATT,71,7,0,0,1,1,3,2,2,1,0,0,0,8202647
2024,Marquette,2,Grant Evans,Grant Evans,Grant,Evans,Sr,FO,2,7,0,0,0,0,0,0,9,3,0,15,29,8420840
2024,Marquette,12,Pierce Washburn,Pierce Washburn,Pierce,Washburn,Sr,M,12,7,0,0,0,0,3,0,0,1,0,0,0,8209618
2024,Marquette,25,Jack Kinney,Jack Kinney,Jack,Kinney,Jr,SSDM,25,7,0,0,0,0,0,0,2,0,0,0,0,8206802
2024,Marquette,15,Griffin Fries,Griffin Fries,Griffin,Fries,Sr,M,15,6,1,1,0,1,4,2,0,1,0,0,0,8202993
2024,Marquette,3,Matthew Winegardner,Matthew Winegardner,Matthew,Winegardner,Sr,M,3,5,0,2,1,3,4,2,1,1,0,0,0,8205755
2024,Marquette,10,Charlie DiGiacomo,Charlie DiGiacomo,Charlie,DiGiacomo,Sr,M,10,4,0,0,0,0,0,0,0,0,1,0,0,8201704
2024,Marquette,1,Jamie Grant,Jamie Grant,Jamie,Grant,Jr,GK,1,4,0,0,0,0,0,0,1,0,0,0,0,8207077
2024,Marquette,45,Lucas Lawas,Lucas Lawas,Lucas,Lawas,So,GK,45,4,0,0,0,0,0,0,1,1,0,0,0,8212255
2024,Marquette,66,Charlie Reynolds,Charlie Reynolds,Charlie,Reynolds,So,M,66,3,0,0,1,1,2,1,0,1,0,0,0,8209267
2024,Marquette,28,Andrew Kohlbrenner,Andrew Kohlbrenner,Andrew,Kohlbrenner,Fr,M,28,2,0,2,1,3,4,3,0,0,0,0,0,8420832
2024,Marquette,36,Kayden Rogers,Kayden Rogers,Kayden,Rogers,So,LSM,36,2,0,0,0,0,0,0,1,0,0,0,0,8208838
2024,Marquette,48,Calvin Hicks,Calvin Hicks,Calvin,Hicks,So,D,48,2,0,0,0,0,0,0,2,0,0,0,0,8211139
2024,Marquette,23,Jack Nolan,Jack Nolan,Jack,Nolan,Jr,M,23,2,0,0,0,0,0,0,1,1,0,0,0,8211707
2024,Marquette,17,Kaiden Kohls,Kaiden Kohls,Kaiden,Kohls,Fr,SSDM,17,2,0,0,0,0,0,0,1,0,2,0,0,8420821
2024,Marquette,26,Zach Hulme,Zach Hulme,Zach,Hulme,Fr,ATT,26,2,0,1,0,1,5,1,0,0,0,0,0,8420830
2024,Marquette,33,Luke Rios,Luke Rios,Luke,Rios,Sr,FO,33,1,0,0,0,0,0,0,0,0,0,2,4,8204548
2024,Maryland,54,George Stamos,George Stamos,George,Stamos,So,D,54,17,0,3,1,4,3,3,10,3,2,0,0,8204020
2024,Maryland,27,Will Schaller,Will Schaller,Will,Schaller,So,LSM,27,17,4,0,0,0,1,1,17,5,10,0,0,8206832
2024,Maryland,10,Braden Erksa,Braden Erksa,Braden,Erksa,So,ATT,10,17,13,24,17,41,95,61,26,43,1,0,0,8204977
2024,Maryland,40,Colin Burlace,Colin Burlace,Colin,Burlace,Jr,D,40,17,16,2,1,3,2,2,34,2,14,0,0,8203601
2024,Maryland,13,Zach Whittier,Zach Whittier,Zach,Whittier,Jr,ATT,13,17,0,2,6,8,20,10,6,4,0,0,0,8211575
2024,Maryland,7,Eric Spanos,Eric Spanos,Eric,Spanos,Jr,ATT,7,17,17,25,14,39,64,43,14,21,2,0,0,8204293
2024,Maryland,47,Nick Redd,Nick Redd,Nick,Redd,Sr,D,47,17,0,1,0,1,1,1,9,3,7,0,0,8201292
2024,Maryland,45,Daniel Kelly,Daniel Kelly,Daniel,Kelly,Sr,ATT,45,17,8,18,7,25,55,34,12,8,1,0,0,8205398
2024,Maryland,36,Ajax Zappitello,Ajax Zappitello,Ajax,Zappitello,Sr,D,36,17,17,2,0,2,8,3,34,8,27,0,0,8213304
2024,Maryland,22,Jack Koras,Jack Koras,Jack,Koras,Sr,M,22,17,17,23,11,34,60,37,33,27,0,0,0,8204114
2024,Maryland,4,Eric Malever,Eric Malever,Eric,Malever,Sr,ATT,4,17,16,15,22,37,63,40,7,13,2,0,0,8213228
2024,Maryland,30,Logan McNaney,Logan McNaney,Logan,McNaney,Sr,GK,30,17,17,0,0,0,2,1,33,11,4,0,0,8415289
2024,Maryland,38,Ryan Siracusa,Ryan Siracusa,Ryan,Siracusa,Sr,ATT,38,17,16,21,10,31,68,42,15,17,1,0,0,8415293
2024,Maryland,41,Jack Brennan,Jack Brennan,Jack,Brennan,Sr,M,41,17,1,4,3,7,23,16,4,6,0,0,0,8415261
2024,Maryland,77,Nick Alviti,Nick Alviti,Nick,Alviti,Sr,M,77,17,0,1,0,1,5,2,9,1,7,0,0,8415264
2024,Maryland,50,Jackson Canfield,Jackson Canfield,Jackson,Canfield,Sr,D,50,17,14,0,0,0,2,0,18,4,5,0,0,8415269
2024,Maryland,24,Colin Sharkey,Colin Sharkey,Colin,Sharkey,Sr,M,24,17,0,0,3,3,6,3,12,0,2,0,0,8415291
2024,Maryland,26,AJ Larkin,AJ Larkin,AJ,Larkin,So,D,26,16,0,1,1,2,3,1,19,1,5,0,0,8203963
2024,Maryland,55,Owen Murphy,Owen Murphy,Owen,Murphy,Jr,ATT,55,16,0,7,5,12,41,18,4,12,0,0,0,8211679
2024,Maryland,52,Luke Wierman,Luke Wierman,Luke,Wierman,Sr,FO,52,16,0,5,5,10,13,7,133,13,3,244,388,8415302
2024,Maryland,51,Jack McDonald,Jack McDonald,Jack,McDonald,Sr,M,51,16,0,1,2,3,7,3,36,6,10,0,0,8208545
2024,Maryland,37,Daniel Maltz,Daniel Maltz,Daniel,Maltz,Sr,ATT,37,15,14,30,4,34,77,50,11,15,1,0,0,8415288
2024,Maryland,8,Eric Kolar,Eric Kolar,Eric,Kolar,So,M,8,14,0,0,1,1,3,1,8,1,3,0,0,8204823
2024,Maryland,44,Elijah Stobaugh,Elijah Stobaugh,Elijah,Stobaugh,Fr,M,44,13,0,0,1,1,5,1,3,3,1,0,0,8415295
2024,Maryland,34,Geordy Holmes,Geordy Holmes,Geordy,Holmes,Jr,M,34,11,0,0,0,0,0,0,0,1,2,0,0,8202607
2024,Maryland,28,Joshua Coffman,Joshua Coffman,Joshua,Coffman,Sr,M,28,9,0,0,0,0,0,0,1,0,1,0,0,8415275
2024,Maryland,42,Griffin King,Griffin King,Griffin,King,Sr,M,42,7,0,0,1,1,3,2,0,0,0,0,0,8415284
2024,Maryland,25,Shea Keethler,Shea Keethler,Shea,Keethler,Jr,FO,25,7,0,0,0,0,1,0,12,0,0,16,26,8204050
2024,Maryland,32,Eliot Dubick,Eliot Dubick,Eliot,Dubick,So,ATT,32,7,0,1,0,1,1,1,0,1,0,0,0,8209914
2024,Maryland,3,Marco Signorello,Marco Signorello,Marco,Signorello,So,M,3,5,0,0,0,0,4,2,1,2,0,0,0,8204455
2024,Maryland,23,Sean Creter,Sean Creter,Sean,Creter,Fr,FO,23,3,0,0,0,0,0,0,2,0,0,3,12,8415272
2024,Maryland,33,Alex Wicks,Alex Wicks,Alex,Wicks,Sr,M,33,3,0,0,0,0,0,0,3,1,0,0,0,8212378
2024,Maryland,35,Kevin Tucker,Kevin Tucker,Kevin,Tucker,Jr,M,35,3,0,0,1,1,0,0,0,0,0,0,0,8206004
2024,Maryland,15,Mitchell Lloyd,Mitchell Lloyd,Mitchell,Lloyd,So,FO,15,1,0,0,0,0,0,0,0,0,0,0,1,8205758
2024,Massachusetts,33,Zach Auble,Zach Auble,Zach,Auble,So,M,33,14,1,2,1,3,5,5,35,7,7,0,0,8211208
2024,Massachusetts,99,Mason Bregman,Mason Bregman,Mason,Bregman,Jr,ATT,99,14,13,23,12,35,82,53,24,12,4,0,0,8203613
2024,Massachusetts,24,Owen Quinn,Owen Quinn,Owen,Quinn,Sr,D,24,14,14,0,0,0,0,0,19,3,10,0,0,8203193
2024,Massachusetts,40,Caleb Hammett,Caleb Hammett,Caleb,Hammett,Sr,M,40,14,2,2,0,2,9,4,85,23,1,153,319,8201721
2024,Massachusetts,4,Blaise New,Blaise New,Blaise,New,Fr,M,4,14,0,0,0,0,1,1,22,3,9,0,0,8453989
2024,Massachusetts,28,Shane O'Leary,Shane O'Leary,Shane,O'Leary,Sr,M,28,14,13,22,12,34,65,46,12,22,5,0,0,8213171
2024,Massachusetts,25,Jack Wittmaack,Jack Wittmaack,Jack,Wittmaack,Sr,D,25,14,2,0,1,1,5,2,30,5,22,0,0,8202013
2024,Massachusetts,17,Grant Breyo,Grant Breyo,Grant,Breyo,Sr,M,17,14,12,17,5,22,44,32,15,8,6,0,0,8205781
2024,Massachusetts,16,Caelin Lewis,Caelin Lewis,Caelin,Lewis,Jr,M,16,14,0,13,3,16,40,23,5,8,0,0,0,8453996
2024,Massachusetts,11,Anthony Sericolo,Anthony Sericolo,Anthony,Sericolo,Sr,M,11,14,1,7,10,17,26,21,13,11,1,0,0,8453994
2024,Massachusetts,15,Conor Foley,Conor Foley,Conor,Foley,Sr,ATT,15,14,2,20,3,23,45,28,5,7,0,0,0,8209249
2024,Massachusetts,1,Mike Tobin,Mike Tobin,Mike,Tobin,Sr,ATT,1,14,14,25,14,39,91,56,28,12,5,0,0,8453986
2024,Massachusetts,7,Matthew Cargiulo,Matthew Cargiulo,Matthew,Cargiulo,Fr,M,7,14,9,8,2,10,23,14,7,7,0,0,0,8453991
2024,Massachusetts,19,Jake Dulac,Jake Dulac,Jake,Dulac,Sr,D,19,14,14,0,0,0,0,0,16,6,7,0,0,8453987
2024,Massachusetts,20,Carter Castillo,Carter Castillo,Carter,Castillo,Sr,ATT,20,14,12,10,9,19,28,20,15,11,2,0,0,8453985
2024,Massachusetts,21,Matt Knote,Matt Knote,Matt,Knote,Sr,GK,21,14,14,1,0,1,2,2,31,5,2,0,0,8453998
2024,Massachusetts,37,Kyle Swanson,Kyle Swanson,Kyle,Swanson,So,D,37,13,11,0,0,0,0,0,4,2,3,0,0,8202979
2024,Massachusetts,8,Charles Kurtz,Charles Kurtz,Charles,Kurtz,Fr,ATT,8,13,0,4,3,7,14,8,1,5,0,0,0,8453992
2024,Massachusetts,22,Matt Caddigan,Matt Caddigan,Matt,Caddigan,Sr,M,22,13,1,1,1,2,6,2,12,7,9,0,0,8209716
2024,Massachusetts,13,Brady Hoff,Brady Hoff,Brady,Hoff,Jr,M,13,13,0,1,0,1,5,3,10,1,3,0,0,8209763
2024,Massachusetts,39,Zander Johnson,Zander Johnson,Zander,Johnson,So,D,39,12,0,0,0,0,1,1,7,1,3,0,0,8207522
2024,Massachusetts,3,Ryan Henry,Ryan Henry,Ryan,Henry,Sr,FO,3,11,0,0,0,0,1,0,9,1,0,15,35,8210706
2024,Massachusetts,18,Dillon Arrant,Dillon Arrant,Dillon,Arrant,Sr,ATT,18,9,1,4,3,7,14,7,1,1,0,0,0,8212774
2024,Massachusetts,41,Matthew Petitto,Matthew Petitto,Matthew,Petitto,Jr,D,41,8,0,0,0,0,0,0,5,2,5,0,0,8202301
2024,Massachusetts,42,Chance Cook,Chance Cook,Chance,Cook,Jr,D,42,7,3,0,0,0,0,0,4,1,0,0,0,8454001
2024,Massachusetts,55,John Krisch,John Krisch,John,Krisch,Jr,M,55,6,0,1,0,1,5,4,2,2,0,0,0,8213259
2024,Massachusetts,32,TJ Casey,TJ Casey,TJ,Casey,So,FO,32,5,0,0,0,0,1,0,6,0,0,7,11,8208262
2024,Massachusetts,27,Brian Jackman,Brian Jackman,Brian,Jackman,So,M,27,5,0,1,0,1,1,1,1,0,0,0,0,8213083
2024,Massachusetts,54,Zachary Relovsky,Zachary Relovsky,Zachary,Relovsky,Jr,D,54,5,0,0,0,0,0,0,1,0,0,0,0,8210023
2024,Massachusetts,14,Aiden Drunsic,Aiden Drunsic,Aiden,Drunsic,So,ATT,14,4,1,1,3,4,2,2,1,0,1,0,0,8202947
2024,Massachusetts,77,Jimmy Elliott,Jimmy Elliott,Jimmy,Elliott,Fr,M,77,4,0,0,1,1,2,1,2,0,1,0,0,8454004
2024,Massachusetts,44,Russ Hutchinson,Russ Hutchinson,Russ,Hutchinson,So,D,44,4,0,0,0,0,0,0,1,0,0,0,0,8206823
2024,Massachusetts,50,Zack Waxman,Zack Waxman,Zack,Waxman,Fr,ATT,50,3,0,1,0,1,3,1,2,1,0,0,0,8454003
2024,Massachusetts,9,John Crehan,John Crehan,John,Crehan,Jr,ATT,9,2,0,2,0,2,2,2,0,0,0,0,0,8213128
2024,Massachusetts,2,Giuseppe Chiovera,Giuseppe Chiovera,Giuseppe,Chiovera,Jr,D,2,2,0,0,0,0,1,1,1,0,0,0,0,8204662
2024,Massachusetts,38,Dylan Johnson,Dylan Johnson,Dylan,Johnson,Fr,M,38,2,0,0,0,0,0,0,0,0,1,0,0,8454000
2024,Massachusetts,12,Chris Grimaldi,Chris Grimaldi,Chris,Grimaldi,Fr,M,12,2,0,0,0,0,1,0,0,0,0,0,0,8453995
