date,team,opponent,home_away,result,home_score,visitor_score,overtime,fouls,goals,assists,points,shots,sog,ground_balls,ct,draw_controls,defensive_fouls,defensive_goals,defensive_assists,defensive_points,defensive_shots,defensive_sog,defensive_ground_balls,defensive_ct,defensive_draw_controls,team_id
2019-02-14,Duquesne,Butler,Away,,16,8,,21.0,16.0,6.0,22.0,49.0,30.0,23,14.0,19,12.0,8.0,3.0,11.0,18.0,14.0,23,15.0,7,194
2019-02-27,Duquesne,Saint Francis,Home,,17,2,,18.0,17.0,10.0,27.0,46.0,36.0,40,26.0,10,14.0,2.0,,2.0,8.0,5.0,28,14.0,11,194
2019-03-03,Duquesne,Detroit Mercy,Home,,23,9,,23.0,23.0,13.0,36.0,47.0,37.0,29,16.0,19,31.0,9.0,7.0,16.0,27.0,18.0,19,8.0,15,194
2019-03-12,Duquesne,Louisville,Home,,13,23,,21.0,13.0,5.0,18.0,34.0,21.0,17,15.0,14,26.0,23.0,12.0,35.0,40.0,32.0,25,11.0,23,194
2019-03-15,Duquesne,Central Mich.,Home,,24,18,,28.0,24.0,4.0,28.0,56.0,44.0,25,11.0,26,16.0,18.0,10.0,28.0,23.0,22.0,15,7.0,18,194
2019-03-22,Duquesne,VCU,Away,,16,21,,34.0,16.0,4.0,20.0,45.0,29.0,25,13.0,21,37.0,21.0,12.0,33.0,45.0,36.0,25,11.0,18,194
2019-03-24,Duquesne,Saint Joseph's,Home,,6,21,,22.0,6.0,2.0,8.0,21.0,16.0,17,13.0,7,27.0,21.0,15.0,36.0,40.0,29.0,17,11.0,21,194
2019-03-29,Duquesne,Richmond,Away,,14,18,,44.0,14.0,3.0,17.0,31.0,26.0,11,8.0,20,37.0,18.0,6.0,24.0,39.0,33.0,28,14.0,14,194
2019-03-31,Duquesne,Davidson,Away,,20,16,,26.0,20.0,9.0,29.0,40.0,31.0,30,12.0,12,28.0,16.0,11.0,27.0,29.0,24.0,13,10.0,25,194
2019-04-05,Duquesne,Massachusetts,Home,,15,16,1,19.0,15.0,7.0,22.0,36.0,27.0,22,17.0,14,25.0,16.0,12.0,28.0,32.0,27.0,22,8.0,19,194
2019-04-07,Duquesne,George Mason,Home,,13,14,,37.0,13.0,4.0,17.0,46.0,32.0,24,18.0,14,30.0,14.0,5.0,19.0,30.0,19.0,15,7.0,15,194
2019-04-12,Duquesne,George Washington,Away,,20,9,,12.0,20.0,12.0,32.0,45.0,34.0,17,10.0,22,16.0,9.0,7.0,16.0,21.0,15.0,15,10.0,9,194
2019-04-14,Duquesne,St. Bonaventure,Away,,18,5,,29.0,18.0,6.0,24.0,33.0,24.0,29,21.0,16,23.0,5.0,2.0,7.0,18.0,10.0,36,13.0,9,194
2019-04-16,Duquesne,Penn St.,Home,,6,17,,26.0,6.0,1.0,7.0,23.0,18.0,17,13.0,11,9.0,17.0,8.0,25.0,27.0,20.0,15,6.0,14,194
2019-04-20,Duquesne,La Salle,Home,,19,11,,32.0,19.0,4.0,23.0,37.0,28.0,23,11.0,17,38.0,11.0,8.0,19.0,24.0,17.0,14,9.0,15,194
2019-04-25,Duquesne,Richmond,Home,,8,20,,30.0,8.0,2.0,10.0,26.0,20.0,14,6.0,19,18.0,20.0,15.0,35.0,28.0,25.0,13,9.0,11,194
2019-02-08,East Carolina,Winthrop,Home,,13,12,,,13.0,8.0,21.0,29.0,21.0,16,10.0,12,,12.0,7.0,19.0,28.0,22.0,17,11.0,15,196
2019-02-10,East Carolina,Gardner-Webb,Home,,18,11,,,18.0,8.0,26.0,36.0,27.0,23,7.0,14,,11.0,5.0,16.0,37.0,27.0,15,10.0,15,196
2019-02-17,East Carolina,North Carolina,Away,,3,21,,20.0,3.0,1.0,4.0,8.0,6.0,12,,6,19.0,21.0,10.0,31.0,45.0,35.0,19,6.0,19,196
2019-02-22,East Carolina,George Washington,Away,,10,9,,14.0,10.0,6.0,16.0,23.0,16.0,19,7.0,8,12.0,9.0,6.0,15.0,39.0,28.0,24,12.0,13,196
2019-02-24,East Carolina,Delaware St.,Away,,16,2,,9.0,16.0,7.0,23.0,25.0,21.0,9,3.0,10,3.0,2.0,1.0,3.0,6.0,5.0,6,2.0,7,196
2019-03-03,East Carolina,Saint Francis,Home,,16,8,,12.0,16.0,5.0,21.0,31.0,24.0,15,6.0,14,20.0,8.0,1.0,9.0,23.0,18.0,16,8.0,12,196
2019-03-06,East Carolina,Liberty,Away,,6,18,,15.0,6.0,5.0,11.0,13.0,12.0,10,10.0,14,26.0,18.0,7.0,25.0,33.0,23.0,16,15.0,11,196
2019-03-10,East Carolina,Vermont,Home,,9,18,,7.0,9.0,2.0,11.0,23.0,14.0,7,4.0,12,6.0,18.0,12.0,30.0,36.0,26.0,7,9.0,17,196
2019-03-15,East Carolina,Old Dominion,Away,,8,15,,25.0,8.0,3.0,11.0,37.0,20.0,10,7.0,15,17.0,15.0,4.0,19.0,31.0,26.0,14,9.0,10,196
2019-03-17,East Carolina,Campbell,Home,,10,11,3,13.0,10.0,6.0,16.0,27.0,20.0,18,6.0,11,12.0,11.0,8.0,19.0,32.0,25.0,17,6.0,14,196
2019-03-23,East Carolina,Longwood,Away,,8,15,,29.0,8.0,1.0,9.0,23.0,17.0,21,9.0,14,20.0,15.0,6.0,21.0,24.0,17.0,21,8.0,10,196
2019-03-31,East Carolina,Vanderbilt,Home,,10,14,,9.0,10.0,3.0,13.0,23.0,19.0,21,4.0,9,7.0,14.0,5.0,19.0,30.0,25.0,15,9.0,17,196
2019-04-06,East Carolina,Cincinnati,Home,,5,14,,6.0,5.0,4.0,9.0,12.0,9.0,13,7.0,9,5.0,14.0,4.0,18.0,44.0,29.0,20,9.0,12,196
2019-04-09,East Carolina,Duke,Home,,9,22,,10.0,9.0,3.0,12.0,16.0,9.0,9,3.0,7,11.0,22.0,7.0,29.0,39.0,29.0,16,11.0,25,196
2019-04-13,East Carolina,Florida,Away,,10,20,,28.0,10.0,3.0,13.0,20.0,16.0,15,3.0,12,19.0,20.0,8.0,28.0,45.0,35.0,29,11.0,20,196
2019-04-20,East Carolina,Temple,Away,,5,18,,14.0,5.0,1.0,6.0,22.0,12.0,14,4.0,8,19.0,18.0,7.0,25.0,35.0,23.0,15,8.0,16,196
2019-04-27,East Carolina,UConn,Home,,7,17,,12.0,7.0,3.0,10.0,19.0,12.0,14,6.0,10,8.0,17.0,6.0,23.0,34.0,27.0,20,10.0,16,196
2019-02-09,Elon,Campbell,Away,,15,5,,31.0,15.0,1.0,16.0,34.0,27.0,26,13.0,11,37.0,5.0,1.0,6.0,25.0,20.0,16,5.0,11,1068
2019-02-16,Elon,Virginia,Home,,4,11,,17.0,4.0,,4.0,14.0,9.0,17,7.0,8,17.0,11.0,8.0,19.0,29.0,21.0,23,16.0,9,1068
2019-02-20,Elon,Winthrop,Home,,23,4,,7.0,23.0,8.0,31.0,33.0,27.0,14,6.0,22,12.0,4.0,2.0,6.0,7.0,7.0,12,6.0,6,1068
2019-02-23,Elon,Liberty,Away,,6,10,,16.0,6.0,3.0,9.0,16.0,11.0,22,13.0,7,23.0,10.0,2.0,12.0,32.0,24.0,29,22.0,10,1068
2019-02-27,Elon,Davidson,Away,,10,11,,4.0,10.0,2.0,12.0,25.0,19.0,10,6.0,11,11.0,11.0,5.0,16.0,28.0,24.0,12,4.0,12,1068
2019-03-03,Elon,Duke,Home,,5,18,,15.0,5.0,1.0,6.0,17.0,10.0,15,8.0,6,18.0,18.0,8.0,26.0,25.0,22.0,16,9.0,21,1068
2019-03-07,Elon,Florida,Home,,5,15,,20.0,5.0,1.0,6.0,20.0,13.0,14,6.0,5,25.0,15.0,8.0,23.0,40.0,25.0,19,15.0,17,1068
2019-03-12,Elon,North Carolina,Home,,2,20,,19.0,2.0,,2.0,12.0,10.0,6,1.0,8,15.0,20.0,7.0,27.0,32.0,27.0,15,6.0,17,1068
2019-03-20,Elon,Virginia Tech,Away,,8,16,,35.0,8.0,,8.0,14.0,13.0,16,5.0,10,21.0,16.0,7.0,23.0,37.0,28.0,23,6.0,16,1068
2019-03-27,Elon,High Point,Away,,12,16,,19.0,12.0,5.0,17.0,29.0,23.0,17,6.0,13,25.0,16.0,7.0,23.0,34.0,26.0,17,12.0,17,1068
2019-04-05,Elon,Drexel,Home,,13,11,,17.0,13.0,4.0,17.0,28.0,20.0,20,11.0,10,17.0,11.0,3.0,14.0,27.0,22.0,15,10.0,17,1068
2019-04-07,Elon,Hofstra,Home,,6,10,,24.0,6.0,3.0,9.0,24.0,18.0,13,7.0,8,19.0,10.0,5.0,15.0,28.0,22.0,12,5.0,10,1068
2019-04-12,Elon,Towson,Away,,4,16,,17.0,4.0,,4.0,25.0,10.0,9,6.0,7,13.0,16.0,4.0,20.0,37.0,25.0,13,5.0,15,1068
2019-04-14,Elon,Delaware,Home,,9,8,,21.0,9.0,7.0,16.0,25.0,16.0,11,7.0,13,25.0,8.0,5.0,13.0,31.0,24.0,17,10.0,6,1068
2019-04-19,Elon,James Madison,Away,,8,16,,14.0,8.0,3.0,11.0,19.0,14.0,9,3.0,8,31.0,16.0,8.0,24.0,37.0,25.0,15,12.0,18,1068
2019-04-26,Elon,William & Mary,Away,,12,9,,28.0,12.0,4.0,16.0,26.0,21.0,18,6.0,11,30.0,9.0,2.0,11.0,31.0,21.0,21,11.0,12,1068
2019-04-28,Elon,Coastal Carolina,Home,,15,13,,17.0,15.0,3.0,18.0,39.0,24.0,18,6.0,16,20.0,13.0,6.0,19.0,28.0,24.0,11,5.0,15,1068
2019-05-03,Elon,James Madison,Away,,5,16,,11.0,5.0,2.0,7.0,18.0,10.0,11,6.0,7,15.0,16.0,6.0,22.0,31.0,26.0,16,11.0,15,1068
2019-02-09,Fairfield,Holy Cross,Away,,13,9,,19.0,13.0,8.0,21.0,39.0,27.0,27,11.0,13,12.0,9.0,2.0,11.0,26.0,19.0,24,13.0,11,220
2019-02-13,Fairfield,UConn,Home,,13,7,,29.0,13.0,5.0,18.0,31.0,24.0,26,14.0,10,25.0,7.0,2.0,9.0,30.0,20.0,21,9.0,12,220
2019-02-20,Fairfield,Columbia,Away,,14,12,,22.0,14.0,6.0,20.0,28.0,22.0,11,15.0,11,25.0,12.0,6.0,18.0,29.0,22.0,12,10.0,17,220
2019-02-23,Fairfield,Hofstra,Home,,11,20,,25.0,11.0,6.0,17.0,27.0,19.0,13,6.0,11,30.0,20.0,4.0,24.0,41.0,32.0,16,5.0,22,220
2019-02-27,Fairfield,Boston U.,Away,,5,16,,7.0,5.0,3.0,8.0,15.0,10.0,17,13.0,7,16.0,16.0,9.0,25.0,37.0,30.0,26,20.0,15,220
2019-03-03,Fairfield,New Hampshire,Home,,14,11,,21.0,14.0,7.0,21.0,26.0,21.0,15,10.0,11,29.0,11.0,5.0,16.0,26.0,22.0,13,10.0,16,220
2019-03-08,Fairfield,Denver,Home,,4,20,,19.0,4.0,1.0,5.0,9.0,6.0,11,6.0,9,27.0,20.0,11.0,31.0,35.0,25.0,19,8.0,14,220
2019-03-20,Fairfield,Sacred Heart,Home,,12,11,,22.0,12.0,5.0,17.0,35.0,23.0,12,7.0,16,26.0,11.0,4.0,15.0,21.0,18.0,16,7.0,8,220
2019-03-27,Fairfield,Quinnipiac,Away,,9,8,,30.0,9.0,4.0,13.0,31.0,19.0,19,14.0,5,20.0,8.0,2.0,10.0,21.0,16.0,14,8.0,14,220
2019-03-30,Fairfield,Niagara,Away,,13,10,,20.0,13.0,4.0,17.0,34.0,21.0,26,15.0,5,24.0,10.0,4.0,14.0,28.0,19.0,21,5.0,20,220
2019-04-03,Fairfield,Manhattan,Home,,14,6,,22.0,14.0,7.0,21.0,39.0,25.0,24,10.0,15,21.0,6.0,1.0,7.0,21.0,13.0,18,9.0,7,220
2019-04-06,Fairfield,Marist,Away,,10,9,,14.0,10.0,6.0,16.0,33.0,25.0,24,12.0,6,18.0,9.0,2.0,11.0,29.0,18.0,13,7.0,15,220
2019-04-10,Fairfield,Monmouth,Home,,13,12,,24.0,13.0,7.0,20.0,28.0,21.0,17,14.0,10,19.0,12.0,2.0,14.0,27.0,20.0,13,7.0,17,220
2019-04-13,Fairfield,Siena,Away,,12,11,,12.0,12.0,4.0,16.0,34.0,27.0,22,7.0,17,17.0,11.0,4.0,15.0,27.0,20.0,13,7.0,7,220
2019-04-17,Fairfield,Iona,Home,,17,12,,27.0,17.0,8.0,25.0,34.0,27.0,19,9.0,14,25.0,12.0,7.0,19.0,30.0,19.0,14,5.0,17,220
2019-04-20,Fairfield,Canisius,Home,,12,11,,30.0,12.0,8.0,20.0,32.0,22.0,14,5.0,7,12.0,11.0,5.0,16.0,29.0,17.0,7,5.0,18,220
2019-05-02,Fairfield,Marist,Home,,18,14,,34.0,18.0,9.0,27.0,32.0,24.0,14,9.0,15,26.0,14.0,3.0,17.0,31.0,24.0,12,4.0,18,220
2019-05-04,Fairfield,Siena,Home,,10,9,1,29.0,10.0,3.0,13.0,29.0,21.0,20,9.0,10,35.0,9.0,5.0,14.0,29.0,23.0,15,9.0,12,220
2019-05-07,Fairfield,Wagner,Home,,13,15,,28.0,13.0,6.0,19.0,32.0,25.0,26,9.0,17,31.0,15.0,6.0,21.0,32.0,24.0,19,10.0,13,220
2019-02-09,Florida,Colorado,Away,,16,9,,27.0,16.0,6.0,22.0,37.0,28.0,29,15.0,14,18.0,9.0,,9.0,29.0,18.0,24,12.0,12,235
2019-02-14,Florida,Maryland,Home,,12,17,,32.0,12.0,6.0,18.0,33.0,24.0,22,7.0,11,22.0,17.0,3.0,20.0,38.0,33.0,25,3.0,20,235
2019-02-23,Florida,Loyola Maryland,Away,,12,15,,31.0,12.0,3.0,15.0,30.0,23.0,9,6.0,14,18.0,15.0,9.0,24.0,28.0,25.0,16,5.0,15,235
2019-03-02,Florida,Navy,Away,,13,14,,31.0,13.0,8.0,21.0,32.0,25.0,19,7.0,12,9.0,14.0,3.0,17.0,29.0,22.0,18,5.0,16,235
2019-03-07,Florida,Elon,Away,,15,5,,25.0,15.0,8.0,23.0,40.0,25.0,19,15.0,17,20.0,5.0,1.0,6.0,20.0,13.0,14,6.0,5,235
2019-03-09,Florida,High Point,Away,,16,15,,20.0,16.0,8.0,24.0,38.0,25.0,18,13.0,16,23.0,15.0,7.0,22.0,34.0,26.0,19,11.0,16,235
2019-03-13,Florida,Syracuse,Home,,13,14,,24.0,13.0,6.0,19.0,38.0,25.0,29,9.0,13,24.0,14.0,4.0,18.0,24.0,22.0,19,4.0,16,235
2019-03-16,Florida,North Carolina,Home,,9,11,,27.0,9.0,5.0,14.0,26.0,16.0,20,7.0,8,21.0,11.0,4.0,15.0,30.0,22.0,21,8.0,14,235
2019-03-19,Florida,Princeton,Home,,11,13,,20.0,11.0,3.0,14.0,32.0,22.0,28,8.0,14,26.0,13.0,9.0,22.0,24.0,20.0,21,11.0,12,235
2019-03-23,Florida,Stony Brook,Away,,11,10,,19.0,11.0,4.0,15.0,23.0,15.0,16,11.0,13,16.0,10.0,3.0,13.0,31.0,25.0,14,7.0,10,235
2019-03-26,Florida,Brown,Home,,22,11,,20.0,22.0,10.0,32.0,35.0,28.0,21,8.0,21,22.0,11.0,5.0,16.0,18.0,17.0,13,8.0,13,235
2019-03-30,Florida,Temple,Away,,15,8,,24.0,15.0,7.0,22.0,33.0,28.0,15,4.0,15,14.0,8.0,3.0,11.0,31.0,20.0,14,7.0,10,235
2019-04-06,Florida,Vanderbilt,Home,,18,9,,15.0,18.0,9.0,27.0,35.0,23.0,30,9.0,15,22.0,9.0,3.0,12.0,23.0,17.0,24,6.0,12,235
2019-04-11,Florida,Jacksonville,Away,,19,13,,34.0,19.0,8.0,27.0,30.0,23.0,15,8.0,14,19.0,13.0,4.0,17.0,34.0,23.0,8,7.0,19,235
2019-04-13,Florida,East Carolina,Home,,20,10,,19.0,20.0,8.0,28.0,45.0,35.0,29,11.0,20,28.0,10.0,3.0,13.0,20.0,16.0,15,3.0,12,235
2019-04-20,Florida,UConn,Away,,16,5,,16.0,16.0,8.0,24.0,35.0,27.0,28,12.0,19,15.0,5.0,,5.0,18.0,11.0,25,8.0,4,235
2019-04-27,Florida,Cincinnati,Home,,25,6,,13.0,25.0,13.0,38.0,38.0,34.0,22,8.0,22,30.0,6.0,2.0,8.0,15.0,12.0,15,6.0,11,235
2019-05-02,Florida,Vanderbilt,Home,,19,10,,19.0,19.0,10.0,29.0,29.0,23.0,27,10.0,16,22.0,10.0,3.0,13.0,22.0,19.0,21,10.0,15,235
2019-05-04,Florida,Cincinnati,Away,,15,9,,22.0,15.0,8.0,23.0,36.0,22.0,30,12.0,16,27.0,9.0,6.0,15.0,20.0,15.0,24,11.0,10,235
2019-05-10,Florida,Johns Hopkins,Home,,16,9,,32.0,16.0,9.0,25.0,33.0,23.0,14,7.0,15,30.0,9.0,4.0,13.0,27.0,17.0,18,7.0,12,235
2019-05-12,Florida,North Carolina,Away,,11,15,,33.0,11.0,4.0,15.0,30.0,22.0,14,6.0,13,25.0,15.0,5.0,20.0,31.0,22.0,15,5.0,15,235
2019-02-10,Fresno St.,UMass Lowell,Home,,14,12,,20.0,14.0,3.0,17.0,25.0,17.0,18,9.0,11,22.0,12.0,6.0,18.0,33.0,21.0,21,9.0,17,96
2019-02-15,Fresno St.,California,Home,,15,14,,25.0,15.0,3.0,18.0,32.0,23.0,17,5.0,15,15.0,14.0,2.0,16.0,36.0,26.0,16,4.0,16,96
2019-02-17,Fresno St.,Oregon,Home,,18,10,,25.0,18.0,10.0,28.0,43.0,35.0,21,6.0,14,20.0,10.0,3.0,13.0,34.0,28.0,20,6.0,16,96
2019-02-21,Fresno St.,Stanford,Away,,7,17,,3.0,7.0,2.0,9.0,20.0,17.0,17,4.0,9,9.0,17.0,7.0,24.0,43.0,33.0,25,8.0,17,96
2019-03-01,Fresno St.,Jacksonville,Away,,9,21,,33.0,9.0,3.0,12.0,32.0,19.0,12,4.0,10,23.0,21.0,6.0,27.0,51.0,30.0,18,9.0,21,96
2019-03-03,Fresno St.,Stetson,Away,,19,11,,34.0,19.0,8.0,27.0,33.0,26.0,23,4.0,13,33.0,11.0,5.0,16.0,29.0,24.0,20,7.0,19,96
2019-03-12,Fresno St.,Virginia Tech,Home,,8,15,,21.0,8.0,6.0,14.0,25.0,21.0,15,4.0,11,22.0,15.0,6.0,21.0,46.0,30.0,35,16.0,14,96
2019-03-15,Fresno St.,Radford,Home,,15,14,,26.0,15.0,6.0,21.0,34.0,26.0,26,9.0,17,24.0,14.0,4.0,18.0,42.0,31.0,23,12.0,14,96
2019-03-17,Fresno St.,Quinnipiac,Home,,13,7,,21.0,13.0,6.0,19.0,27.0,17.0,17,6.0,14,20.0,7.0,4.0,11.0,27.0,21.0,20,4.0,8,96
2019-03-29,Fresno St.,Bryant,Away,,18,12,,17.0,18.0,8.0,26.0,34.0,26.0,16,11.0,11,25.0,12.0,5.0,17.0,43.0,27.0,17,8.0,20,96
2019-03-31,Fresno St.,Brown,Away,,13,19,,16.0,13.0,6.0,19.0,31.0,24.0,15,8.0,13,19.0,19.0,6.0,25.0,36.0,25.0,14,12.0,21,96
2019-04-06,Fresno St.,UC Davis,Home,,10,19,,31.0,10.0,4.0,14.0,32.0,22.0,12,7.0,11,18.0,19.0,4.0,23.0,42.0,32.0,16,2.0,19,96
2019-04-20,Fresno St.,San Diego St.,Away,,15,16,,23.0,15.0,3.0,18.0,28.0,24.0,16,9.0,7,28.0,16.0,5.0,21.0,47.0,36.0,26,13.0,26,96
2019-04-26,Fresno St.,San Diego St.,Home,,15,18,,27.0,15.0,9.0,24.0,34.0,31.0,16,6.0,18,30.0,18.0,4.0,22.0,44.0,33.0,20,7.0,17,96
2019-02-09,Furman,High Point,Home,,12,21,,11.0,12.0,8.0,20.0,26.0,21.0,16,9.0,18,9.0,21.0,7.0,28.0,38.0,27.0,28,12.0,17,244
2019-02-16,Furman,Davidson,Away,,8,13,,8.0,8.0,5.0,13.0,20.0,14.0,15,4.0,10,7.0,13.0,6.0,19.0,28.0,24.0,17,9.0,13,244
2019-02-20,Furman,Presbyterian,Home,,19,3,,11.0,19.0,10.0,29.0,35.0,27.0,22,8.0,18,5.0,3.0,1.0,4.0,8.0,4.0,12,2.0,5,244
2019-02-24,Furman,Vanderbilt,Home,,5,18,,15.0,5.0,2.0,7.0,20.0,12.0,11,9.0,8,3.0,18.0,12.0,30.0,33.0,29.0,17,13.0,16,244
2019-03-02,Furman,Johns Hopkins,Away,,6,20,,32.0,6.0,5.0,11.0,16.0,11.0,14,6.0,13,30.0,20.0,14.0,34.0,33.0,27.0,21,11.0,14,244
2019-03-06,Furman,Campbell,Home,,11,9,,8.0,11.0,6.0,17.0,28.0,24.0,24,10.0,6,8.0,9.0,2.0,11.0,23.0,15.0,20,11.0,16,244
2019-03-09,Furman,Liberty,Home,,10,14,,13.0,10.0,7.0,17.0,26.0,17.0,18,12.0,11,18.0,14.0,4.0,18.0,27.0,19.0,19,17.0,15,244
2019-03-15,Furman,Butler,Home,,13,2,,11.0,13.0,6.0,19.0,31.0,20.0,20,13.0,11,8.0,2.0,,2.0,19.0,14.0,13,6.0,6,244
2019-03-29,Furman,Stetson,Away,,15,13,,35.0,15.0,8.0,23.0,32.0,27.0,24,6.0,17,35.0,13.0,9.0,22.0,36.0,25.0,21,12.0,12,244
2019-03-31,Furman,Jacksonville,Away,,12,18,,21.0,12.0,5.0,17.0,34.0,25.0,17,7.0,13,29.0,18.0,8.0,26.0,41.0,36.0,11,15.0,19,244
2019-04-05,Furman,Kennesaw St.,Home,,17,7,,21.0,17.0,6.0,23.0,33.0,22.0,17,11.0,12,12.0,7.0,1.0,8.0,27.0,18.0,11,6.0,13,244
2019-04-07,Furman,Mercer,Home,,13,11,,12.0,13.0,8.0,21.0,34.0,23.0,21,7.0,16,33.0,11.0,3.0,14.0,33.0,24.0,24,7.0,9,244
2019-04-12,Furman,Detroit Mercy,Away,,12,14,,21.0,12.0,5.0,17.0,33.0,21.0,21,12.0,10,25.0,14.0,8.0,22.0,30.0,22.0,18,8.0,18,244
2019-04-14,Furman,Central Mich.,Away,,8,6,,19.0,8.0,1.0,9.0,26.0,18.0,28,14.0,7,8.0,6.0,2.0,8.0,30.0,20.0,25,9.0,9,244
2019-04-18,Furman,Delaware St.,Home,,19,1,,4.0,19.0,11.0,30.0,38.0,30.0,23,13.0,12,5.0,1.0,,1.0,5.0,5.0,10,4.0,8,244
2019-04-20,Furman,Howard,Home,,22,0,,1.0,22.0,15.0,37.0,38.0,29.0,17,13.0,17,2.0,,,,1.0,,8,3.0,6,244
2019-04-27,Furman,Wofford,Away,,18,5,,17.0,18.0,15.0,33.0,33.0,25.0,17,9.0,16,15.0,5.0,,5.0,13.0,9.0,9,4.0,9,244
2019-05-02,Furman,Detroit Mercy,Home,,12,8,,29.0,12.0,6.0,18.0,27.0,17.0,13,8.0,12,21.0,8.0,3.0,11.0,28.0,19.0,16,6.0,10,244
2019-05-04,Furman,Mercer,Home,,14,15,1,33.0,14.0,4.0,18.0,27.0,22.0,20,11.0,13,47.0,15.0,4.0,19.0,35.0,27.0,18,12.0,18,244
2019-02-10,Gardner-Webb,East Carolina,Away,,11,18,,,11.0,5.0,16.0,37.0,27.0,15,10.0,15,,18.0,8.0,26.0,36.0,27.0,23,7.0,14,1092
2019-02-23,Gardner-Webb,Davidson,Home,,6,22,,15.0,6.0,1.0,7.0,15.0,12.0,25,8.0,12,6.0,22.0,12.0,34.0,41.0,30.0,20,7.0,15,1092
2019-03-01,Gardner-Webb,Wofford,Home,,15,5,,17.0,15.0,4.0,19.0,39.0,29.0,36,14.0,16,14.0,5.0,4.0,9.0,13.0,11.0,19,8.0,6,1092
2019-03-06,Gardner-Webb,Delaware St.,Home,,19,2,,4.0,19.0,14.0,33.0,32.0,24.0,39,14.0,13,9.0,2.0,,2.0,4.0,2.0,6,1.0,8,1092
2019-03-10,Gardner-Webb,Butler,Home,,13,12,,13.0,13.0,3.0,16.0,29.0,24.0,17,5.0,18,25.0,12.0,8.0,20.0,31.0,24.0,13,7.0,9,1092
2019-03-13,Gardner-Webb,Robert Morris,Away,,8,20,,29.0,8.0,3.0,11.0,23.0,14.0,18,2.0,17,39.0,20.0,9.0,29.0,38.0,30.0,43,17.0,12,1092
2019-03-15,Gardner-Webb,Denver,Home,,2,20,,12.0,2.0,,2.0,8.0,4.0,22,5.0,3,1.0,20.0,15.0,35.0,36.0,29.0,26,15.0,20,1092
2019-03-17,Gardner-Webb,Howard,Home,,21,5,,,21.0,16.0,37.0,29.0,25.0,16,10.0,19,,5.0,2.0,7.0,17.0,9.0,11,2.0,9,1092
2019-03-22,Gardner-Webb,Kent St.,Away,,20,12,,12.0,20.0,7.0,27.0,35.0,32.0,13,11.0,20,17.0,12.0,5.0,17.0,31.0,20.0,17,13.0,14,1092
2019-03-24,Gardner-Webb,Cincinnati,Away,,9,22,,25.0,9.0,2.0,11.0,21.0,15.0,23,11.0,12,21.0,22.0,10.0,32.0,40.0,34.0,34,12.0,21,1092
2019-03-30,Gardner-Webb,Radford,Away,,15,16,,39.0,15.0,9.0,24.0,32.0,25.0,23,8.0,16,33.0,16.0,7.0,23.0,38.0,34.0,37,14.0,17,1092
2019-04-03,Gardner-Webb,High Point,Home,,4,24,,19.0,4.0,3.0,7.0,12.0,11.0,15,4.0,12,7.0,24.0,10.0,34.0,36.0,29.0,17,10.0,12,1092
2019-04-06,Gardner-Webb,Winthrop,Away,,13,14,1,20.0,13.0,4.0,17.0,36.0,26.0,17,13.0,19,23.0,14.0,7.0,21.0,35.0,23.0,17,12.0,10,1092
2019-04-10,Gardner-Webb,Longwood,Home,,12,13,,15.0,12.0,4.0,16.0,35.0,25.0,18,11.0,19,10.0,13.0,5.0,18.0,24.0,20.0,14,7.0,8,1092
2019-04-13,Gardner-Webb,Campbell,Away,,12,18,,30.0,12.0,4.0,16.0,26.0,22.0,19,9.0,14,19.0,18.0,10.0,28.0,37.0,31.0,23,14.0,18,1092
2019-04-17,Gardner-Webb,Presbyterian,Home,,20,12,,13.0,20.0,5.0,25.0,43.0,32.0,24,10.0,28,10.0,12.0,5.0,17.0,25.0,21.0,17,11.0,6,1092
2019-02-09,George Mason,Maryland,Away,,5,16,,24.0,5.0,2.0,7.0,12.0,12.0,6,2.0,10,15.0,16.0,7.0,23.0,41.0,29.0,13,4.0,13,248
2019-02-16,George Mason,William & Mary,Away,,6,10,,25.0,6.0,4.0,10.0,14.0,9.0,27,18.0,10,13.0,10.0,2.0,12.0,20.0,16.0,31,23.0,8,248
2019-02-23,George Mason,Longwood,Away,,16,9,,16.0,16.0,7.0,23.0,34.0,25.0,35,17.0,13,15.0,9.0,4.0,13.0,22.0,18.0,25,14.0,13,248
2019-02-27,George Mason,American,Away,,13,10,,8.0,13.0,8.0,21.0,27.0,18.0,16,9.0,16,16.0,10.0,4.0,14.0,23.0,14.0,16,9.0,9,248
2019-03-03,George Mason,Canisius,Home,,17,10,,22.0,17.0,5.0,22.0,31.0,24.0,24,9.0,17,22.0,10.0,5.0,15.0,25.0,19.0,15,11.0,12,248
2019-03-06,George Mason,Virginia,Away,,9,20,,24.0,9.0,2.0,11.0,21.0,16.0,18,5.0,14,18.0,20.0,7.0,27.0,45.0,33.0,26,12.0,17,248
2019-03-09,George Mason,Iona,Away,,17,6,,22.0,17.0,8.0,25.0,30.0,28.0,20,13.0,13,12.0,6.0,3.0,9.0,18.0,16.0,16,8.0,10,248
2019-03-13,George Mason,Delaware,Away,,8,16,,20.0,8.0,2.0,10.0,20.0,17.0,17,6.0,15,25.0,16.0,9.0,25.0,39.0,30.0,24,13.0,11,248
2019-03-22,George Mason,Richmond,Home,,9,8,1,17.0,9.0,5.0,14.0,24.0,16.0,13,6.0,14,21.0,8.0,3.0,11.0,34.0,21.0,16,8.0,5,248
