Season,Team,Jersey Number,Full Name,Roster Name,First Name,Last Name,Year,Position,Games Played,Games Started,g,gs_2,Goals,Assists,Points,Shots,Shooting Percentage,Shots on Goal,Shots on Goal Percentage,Game Winning Goals,Powerplay Goals,Penalty Kill Goals,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,Faceoff Percentage,pen,Penalties,Goalie Games Played,Goalie Games Started,Goalie Minutes,goals_allowed,GAA,Saves,Save Percentage,rc,yc,clears,att,clear_pct,otg,NCAA id
2023,Bellarmine Knights,22,Benny O'Rourk,"O'Rourk, Benny",Benny,O'Rourk,Sr,M,12,12,12,12,30,13,43,94,0.319,59,0.628,2,2,0,21,9,6,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2332059
2023,Bellarmine Knights,35,Bobby Gabriel,"Gabriel, Bobby",Bobby,Gabriel,Sr,D,12,0,12,0,0,0,0,0,0,0,0,0,0,0,11,4,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332036
2023,Bellarmine Knights,16,Jacob Berggren,"Berggren, Jacob",Jacob,Berggren,Sr,M,12,12,12,12,1,0,1,9,0.111,2,0.222,0,0,0,46,8,13,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,1998882
2023,Bellarmine Knights,19,Brennan McDermott,"McDermott, Brennan",Brennan,McDermott,So,M,11,0,11,0,0,0,0,1,0,1,1,0,0,0,7,1,2,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2653809
2023,Bellarmine Knights,47,Tommy Fialkowski,"Fialkowski, Tommy",Tommy,Fialkowski,Jr,D,11,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2481123
2023,Bellarmine Knights,45,JC Higginbotham,"Higginbotham, JC",JC,Higginbotham,Sr,GK,11,9,11,9,0,0,0,1,0,0,0,0,0,0,9,5,5,0,0,0,0,0,11,9,495:47,96,11.618,96,0.5,0,0,0,0,0,0,2332038
2023,Bellarmine Knights,51,Lukas Sinon,"Sinon, Lukas",Lukas,Sinon,Jr,M,11,0,11,0,6,1,7,19,0.316,12,0.632,3,1,0,4,11,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2481122
2023,Bellarmine Knights,23,John Alie,"Alie, John",John,Alie,Fr,ATT,9,0,9,0,6,0,6,10,0.6,9,0.9,0,1,2,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802776
2023,Bellarmine Knights,40,Kevin Lambe,"Lambe, Kevin",Kevin,Lambe,Sr,M,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2128325
2023,Bellarmine Knights,37,Aidan Fearn,"Fearn, Aidan",Aidan,Fearn,So,FO,9,0,9,0,1,2,3,5,0.2,3,0.6,0,0,0,23,4,0,52,100,0.52,2,60,0,0,,0,0,0,0,0,0,0,0,0,0,2653790
2023,Bellarmine Knights,27,Jack Love,"Love, Jack",Jack,Love,Fr,LSM,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,180,0,0,,0,0,0,0,0,0,0,0,0,0,2802816
2023,Bellarmine Knights,53,Michael Blaymires,"Blaymires, Michael",Michael,Blaymires,Fr,M,7,0,7,0,2,1,3,4,0.5,2,0.5,0,1,0,0,1,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2802778
2023,Bellarmine Knights,3,Harrison Pate,"Pate, Harrison",Harrison,Pate,Sr,M,7,3,7,3,0,1,1,0,0,0,0,0,0,0,5,0,3,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2332061
2023,Bellarmine Knights,34,Nick Ferge,"Ferge, Nick",Nick,Ferge,Fr,LSM,7,0,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2802807
2023,Bellarmine Knights,1,Dante Batista,"Batista, Dante",Dante,Batista,So,GK,6,3,6,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,60,6,3,217:44,39,10.747,44,0.53,0,0,0,0,0,0,2653803
2023,Bellarmine Knights,13,Brandon Boyle,"Boyle, Brandon",Brandon,Boyle,Fr,ATT,6,0,6,0,0,2,2,2,0,1,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802799
2023,Bellarmine Knights,7,Jack Cunningham,"Cunningham, Jack",Jack,Cunningham,Jr,M,6,0,6,0,0,0,0,3,0,2,0.667,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2488121
2023,Bellarmine Knights,12,Cole Messick,"Messick, Cole",Cole,Messick,So,FO,6,0,6,0,2,0,2,3,0.667,2,0.667,0,0,0,22,1,0,45,95,0.474,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653807
2023,Bellarmine Knights,8,Jaden Wilkins,"Wilkins, Jaden",Jaden,Wilkins,So,M,6,0,6,0,2,0,2,4,0.5,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653804
2023,Bellarmine Knights,38,Shane Dzwilewski,"Dzwilewski, Shane",Shane,Dzwilewski,So,D,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653817
2023,Bellarmine Knights,30,Josh Healy,"Healy, Josh",Josh,Healy,Jr,M,5,0,5,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2480957
2023,Bellarmine Knights,11,Parker Freiberg,"Freiberg, Parker",Parker,Freiberg,Sr,M,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332035
2023,Bellarmine Knights,50,Jackson Hammersley,"Hammersley, Jackson",Jackson,Hammersley,Jr,M,4,0,4,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2481129
2023,Bellarmine Knights,15,Preston Winner,"Winner, Preston",Preston,Winner,Sr,M,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332064
2023,Bellarmine Knights,42,Nate Committee,"Committee, Nate",Nate,Committee,Fr,D,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802800
2023,Bellarmine Knights,6,John Imperato,"Imperato, John",John,Imperato,So,M,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653813
2023,Bellarmine Knights,55,Jayden Smith,"Smith, Jayden",Jayden,Smith,So,LSM,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2653828
2023,Bellarmine Knights,43,Brendan Lehrer,"Lehrer, Brendan",Brendan,Lehrer,Fr,M,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802845
2023,Bellarmine Knights,4,Jack Bozik,"Bozik, Jack",Jack,Bozik,Sr,GK,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6:29,4,37.018,2,0.333,0,0,0,0,0,0,2332044
2023,Bellarmine Knights,9,Matt Ury,"Ury, Matt",Matt,Ury,Sr,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332066
2023,Bellarmine Knights,17,Ziggy Iannessa,"Iannessa, Ziggy",Ziggy,Iannessa,Fr,M,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802821
2023,Bellarmine Knights,24,Josh Seipp,"Seipp, Josh",Josh,Seipp,Fr,ATT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802842
2023,Bellarmine Knights,20,Ethan Tunucci,"Tunucci, Ethan",Ethan,Tunucci,Fr,ATT,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2802844
2023,Binghamton Bearcats,7,Will Feldmann,"Feldmann, Will",Will,Feldmann,N/A,,10,1,10,1,2,0,2,8,0.25,5,0.625,0,0,0,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2824220
2023,Binghamton Bearcats,31,Matthew Keegan,"Keegan, Matthew",Matthew,Keegan,So,ATT,10,10,10,10,37,8,45,90,0.411,60,0.667,3,6,1,15,10,1,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,1,2664840
2023,Binghamton Bearcats,4,Paolo Capucciati,"Capucciati, Paolo",Paolo,Capucciati,N/A,,10,0,10,0,0,0,0,1,0,0,0,0,0,0,11,2,2,0,0,0,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2824129
2023,Binghamton Bearcats,10,Luke Rosaschi,"Rosaschi, Luke",Luke,Rosaschi,Sr,M,10,0,10,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2310772
2023,Binghamton Bearcats,2,Thomas Greenblatt,"Greenblatt, Thomas",Thomas,Greenblatt,Sr,M,10,10,10,10,18,27,45,60,0.3,36,0.6,1,1,0,10,16,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2310793
2023,Binghamton Bearcats,20,Declan Ferris,"Ferris, Declan",Declan,Ferris,Sr,D,10,0,10,0,2,3,5,9,0.222,4,0.444,0,0,0,16,7,12,0,0,0,5,270,0,0,,0,0,0,0,0,0,0,0,0,0,2310797
2023,Binghamton Bearcats,26,Matthew DeSouza,"DeSouza, Matthew",Matthew,DeSouza,Sr,FO,10,0,10,0,2,0,2,7,0.286,4,0.571,0,0,0,57,9,0,95,146,0.651,2,90,0,0,,0,0,0,0,0,0,0,0,0,0,2310800
2023,Binghamton Bearcats,32,Dylan Braddock,"Braddock, Dylan",Dylan,Braddock,Sr,M,10,0,10,0,0,0,0,9,0,6,0.667,0,0,0,1,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2310806
2023,Binghamton Bearcats,18,Quinn O'Hara,"O'Hara, Quinn",Quinn,O'Hara,Sr,M,10,10,10,10,17,4,21,56,0.304,36,0.643,1,2,0,8,8,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2310814
2023,Binghamton Bearcats,36,Patrick Murad,"Murad, Patrick",Patrick,Murad,Sr,M,10,0,10,0,2,2,4,3,0.667,3,1,0,0,0,8,6,2,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2310815
2023,Binghamton Bearcats,11,Max Verch,"Verch, Max",Max,Verch,Sr,M,10,10,10,10,0,0,0,0,0,0,0,0,0,0,19,2,8,0,0,0,1,120,0,0,,0,0,0,0,0,0,0,0,0,0,2341041
2023,Binghamton Bearcats,23,Max Napoli,"Napoli, Max",Max,Napoli,Sr,M,10,0,10,0,0,1,1,2,0,1,0.5,0,0,0,14,4,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2341179
2023,Binghamton Bearcats,23,Gage Adams,"Adams, Gage",Gage,Adams,Fr,ATT,10,10,10,10,24,5,29,60,0.4,38,0.633,1,4,0,16,11,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2669418
2023,Binghamton Bearcats,34,Lorenzo Ramos,"Ramos, Lorenzo",Lorenzo,Ramos,So,D,10,10,10,10,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,0,5,180,0,0,,0,0,0,0,0,0,0,0,0,0,2664851
2023,Binghamton Bearcats,3,Ross Chazanow,"Chazanow, Ross",Ross,Chazanow,Jr,FO,10,0,10,0,3,1,4,10,0.3,6,0.6,0,0,0,39,4,0,68,137,0.496,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2503595
2023,Binghamton Bearcats,30,Connor Winters,"Winters, Connor",Connor,Winters,So,GK,10,10,10,10,1,0,1,2,0.5,1,0.5,0,0,0,23,19,2,0,0,0,1,30,10,10,587:50,111,11.33,141,0.56,0,0,0,0,0,0,2664849
2023,Binghamton Bearcats,16,Aaron Tebo,"Tebo, Aaron",Aaron,Tebo,Jr,M,10,0,10,0,1,0,1,2,0.5,2,1,0,0,0,13,4,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2503599
2023,Binghamton Bearcats,19,Ethan Insinga,"Insinga, Ethan",Ethan,Insinga,Jr,M,10,10,10,10,15,10,25,47,0.319,31,0.66,1,1,0,11,15,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2503603
2023,Binghamton Bearcats,44,Christian Hanko,"Hanko, Christian",Christian,Hanko,So,D,10,10,10,10,0,0,0,0,0,0,0,0,0,0,12,8,11,0,0,0,5,240,0,0,,0,0,0,0,0,0,0,0,0,0,2664842
2023,Binghamton Bearcats,8,Nicholas Imburgia,"Imburgia, Nicholas",Nicholas,Imburgia,Sr,M,9,9,9,9,8,6,14,38,0.211,15,0.395,0,2,0,7,10,2,0,0,0,3,180,0,0,,0,0,0,0,0,0,0,0,0,0,2310771
2023,Binghamton Bearcats,40,Trey Sofield,"Sofield, Trey",Trey,Sofield,Jr,M,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2503658
2023,Binghamton Bearcats,5,Eoin MacKay,"MacKay, Eoin",Eoin,MacKay,N/A,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2824222
2023,Binghamton Bearcats,27,Nick Cartmill,"Cartmill, Nick",Nick,Cartmill,So,M,6,0,6,0,0,0,0,4,0,2,0.5,0,0,0,4,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2664838
2023,Binghamton Bearcats,9,Rob Kreush,"Kreush, Rob",Rob,Kreush,Jr,M,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2503596
2023,Binghamton Bearcats,25,Thomas Kelly,"Kelly, Thomas",Thomas,Kelly,So,M,5,0,5,0,0,0,0,2,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2664837
2023,Binghamton Bearcats,21,Colin Delay,"Delay, Colin",Colin,Delay,Fr,,5,0,5,0,1,1,2,5,0.2,2,0.4,0,0,0,2,1,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2836715
2023,Binghamton Bearcats,13,Gavin Jacobsen,"Jacobsen, Gavin",Gavin,Jacobsen,N/A,,4,0,4,0,1,2,3,10,0.1,4,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2838772
2023,Binghamton Bearcats,53,Daniel Garone,"Garone, Daniel",Daniel,Garone,Fr,ATT,3,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2653193
2023,Binghamton Bearcats,33,Anthony Bilello,"Bilello, Anthony",Anthony,Bilello,N/A,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2838840
2023,Binghamton Bearcats,30,Kenneth Hildreth,"Hildreth, Kenneth",Kenneth,Hildreth,N/A,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2838841
2023,Binghamton Bearcats,17,Billy Sullivan,"Sullivan, Billy",Billy,Sullivan,So,M,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2664783
2023,Binghamton Bearcats,22,Tyler Martini,"Martini, Tyler",Tyler,Martini,N/A,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2829739
2023,Binghamton Bearcats,1,Anthony Todaro,"Todaro, Anthony",Anthony,Todaro,Jr,ATT,2,0,2,0,1,0,1,4,0.25,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2503593
2023,Binghamton Bearcats,11,Anthony Carroll,"Carroll, Anthony",Anthony,Carroll,So,D,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2479921
2023,Binghamton Bearcats,42,Matthew Rincon,"Rincon, Matthew",Matthew,Rincon,N/A,,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2838773
2023,Binghamton Bearcats,14,Garrett Taylor,"Taylor, Garrett",Garrett,Taylor,Fr,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1:35,0,0,2,1,0,0,0,0,0,0,2840347
2023,Binghamton Bearcats,35,Owen Walker,"Walker, Owen",Owen,Walker,Fr,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1:35,0,0,2,1,0,0,0,0,0,0,2840362
2023,Boston U. Terriers,12,Zach Travaglini,"Travaglini, Zach",Zach,Travaglini,So,ATT,10,8,10,8,4,6,10,27,0.148,15,0.556,1,0,0,5,5,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2674106
2023,Boston U. Terriers,46,Dane DeGoler,"DeGoler, Dane",Dane,DeGoler,Jr,DM,10,9,10,9,2,1,3,3,0.667,2,0.667,0,0,0,29,5,14,0,0,0,3,120,0,0,,0,0,0,0,0,0,0,0,0,0,2494136
2023,Boston U. Terriers,51,Tommy Bourque,"Bourque, Tommy",Tommy,Bourque,Jr,ATT,10,10,10,10,14,4,18,53,0.264,26,0.491,0,1,0,6,15,1,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2494134
2023,Boston U. Terriers,77,Patrick Morrison,"Morrison, Patrick",Patrick,Morrison,Sr,D,10,10,10,10,1,1,2,3,0.333,1,0.333,0,0,0,30,7,18,0,0,0,2,60,0,0,,0,0,0,0,0,0,0,0,0,0,2332884
2023,Boston U. Terriers,55,Roy Meyer,"Meyer, Roy",Roy,Meyer,Sr,DM,10,0,10,0,3,0,3,6,0.5,6,1,0,0,0,52,9,20,0,0,0,3,120,0,0,,0,0,0,0,0,0,0,0,0,0,2332878
2023,Boston U. Terriers,48,Walker Ker,"Ker, Walker",Walker,Ker,Sr,DM,10,0,10,0,0,2,2,1,0,1,1,0,0,0,11,1,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332877
2023,Boston U. Terriers,7,Miles Lipton,"Lipton, Miles",Miles,Lipton,Sr,M,10,0,10,0,2,0,2,9,0.222,7,0.778,0,0,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332876
2023,Boston U. Terriers,2,Thomas Niedringhaus,"Niedringhaus, Thomas",Thomas,Niedringhaus,Sr,ATT,10,8,10,8,13,1,14,44,0.295,25,0.568,1,0,0,9,5,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,1,2332870
2023,Boston U. Terriers,11,Vince D'Alto,"D'Alto, Vince",Vince,D'Alto,Sr,ATT,10,10,10,10,32,18,50,109,0.294,62,0.569,1,7,0,26,9,5,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2332817
2023,Boston U. Terriers,8,Louis Perfetto,"Perfetto, Louis",Louis,Perfetto,Sr,ATT,10,10,10,10,21,24,45,65,0.323,43,0.662,2,2,0,22,12,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2332816
2023,Boston U. Terriers,19,Timmy Ley,"Ley, Timmy",Timmy,Ley,Sr,ATT,10,10,10,10,30,9,39,76,0.395,48,0.632,1,5,0,11,19,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2127973
2023,Boston U. Terriers,3,Jett Dziama,"Dziama, Jett",Jett,Dziama,Sr,M,10,0,10,0,3,3,6,10,0.3,6,0.6,0,0,0,22,3,11,0,0,0,5,240,0,0,,0,0,0,0,0,0,0,0,0,0,2127983
2023,Boston U. Terriers,33,Matt Hilburn,"Hilburn, Matt",Matt,Hilburn,Sr,ATT,10,0,10,0,4,4,8,11,0.364,9,0.818,0,0,0,5,6,1,0,0,0,1,60,0,0,,0,0,0,0,0,0,0,0,0,0,2128004
2023,Boston U. Terriers,41,Matt Garber,"Garber, Matt",Matt,Garber,Sr,GK,10,10,10,10,0,1,1,0,0,0,0,0,0,0,16,8,1,0,0,0,0,0,10,10,580:50,112,11.57,97,0.464,0,0,0,0,0,0,2128022
2023,Boston U. Terriers,29,Trey Brown,"Brown, Trey",Trey,Brown,So,D,10,10,10,10,0,0,0,2,0,1,0.5,0,0,0,18,4,17,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2674940
2023,Boston U. Terriers,6,Conor Calderone,"Calderone, Conor",Conor,Calderone,Sr,FO,10,0,10,0,0,0,0,2,0,0,0,0,0,0,59,7,0,118,212,0.557,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2321658
2023,Boston U. Terriers,30,Robert Gallop,"Gallop, Robert",Robert,Gallop,Sr,M,9,0,9,0,1,0,1,2,0.5,2,1,0,0,0,7,5,8,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2332875
2023,Boston U. Terriers,16,Blake Phillips,"Phillips, Blake",Blake,Phillips,Sr,M,9,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2127994
2023,Boston U. Terriers,37,Benjamin Ferrara,"Ferrara, Benjamin",Benjamin,Ferrara,So,FO,9,0,9,0,0,1,1,0,0,0,0,0,0,0,10,3,1,17,48,0.354,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2675002
2023,Boston U. Terriers,43,Donnie Howard,"Howard, Donnie",Donnie,Howard,Sr,M,9,0,9,0,1,2,3,1,1,1,1,0,0,0,5,4,0,0,0,0,4,210,0,0,,0,0,0,0,0,0,0,0,0,0,2332881
2023,Boston U. Terriers,9,Tommy Jepson,"Jepson, Tommy",Tommy,Jepson,Jr,,9,1,9,1,2,3,5,10,0.2,7,0.7,1,0,0,1,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2500870
2023,Boston U. Terriers,22,Jimmy O'Connell,"O'Connell, Jimmy",Jimmy,O'Connell,So,ATT,9,1,9,1,1,5,6,3,0.333,1,0.333,0,0,0,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2674116
2023,Boston U. Terriers,18,Jason Child,"Child, Jason",Jason,Child,Sr,ATT,8,0,8,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,3,150,0,0,,0,0,0,0,0,0,0,0,0,0,2332880
2023,Boston U. Terriers,4,Anthony Forziati,"Forziati, Anthony",Anthony,Forziati,Sr,ATT,7,0,7,0,1,1,2,4,0.25,2,0.5,0,0,0,0,2,0,0,0,0,2,120,0,0,,0,0,0,0,0,0,0,0,0,0,2332871
2023,Boston U. Terriers,36,Brenden Kelly,"Kelly, Brenden",Brenden,Kelly,Fr,ATT,5,0,5,0,1,0,1,6,0.167,3,0.5,0,0,0,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2659884
2023,Boston U. Terriers,17,Michael Gottlieb,"Gottlieb, Michael",Michael,Gottlieb,Sr,M,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2332818
2023,Boston U. Terriers,44,Connor Kehm,"Kehm, Connor",Connor,Kehm,Fr,D,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2808401
2023,Boston U. Terriers,71,Matt Baugher,"Baugher, Matt",Matt,Baugher,Sr,ATT,3,0,3,0,1,0,1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2128187
2023,Boston U. Terriers,52,Aden Johnson,"Johnson, Aden",Aden,Johnson,Fr,D,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2808446
2023,Boston U. Terriers,15,Rich Rindos,"Rindos, Rich",Rich,Rindos,Fr,FO,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,23,0.435,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2808393
2023,Boston U. Terriers,5,Cole Van Meter,"Van Meter, Cole",Cole,Van Meter,Fr,M,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,30,0,0,,0,0,0,0,0,0,0,0,0,0,2808388
2023,Boston U. Terriers,10,Colby Kim,"Kim, Colby",Colby,Kim,So,D,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2674112
2023,Boston U. Terriers,42,Jake Cates,"Cates, Jake",Jake,Cates,Sr,M,2,2,2,2,1,0,1,2,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2128023
2023,Boston U. Terriers,14,Jimmy Kohr,"Kohr, Jimmy",Jimmy,Kohr,Fr,ATT,2,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2808392
2023,Boston U. Terriers,38,Mario Hemann,"Hemann, Mario",Mario,Hemann,Jr,GK,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2:54,0,0,0,0,0,0,0,0,0,0,2675003
2023,Boston U. Terriers,0,Kabran Clark,"Clark, Kabran",Kabran,Clark,Fr,M,1,0,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2808387
2023,Boston U. Terriers,35,Matt Caccese,"Caccese, Matt",Matt,Caccese,So,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2675001
2023,Boston U. Terriers,28,Will Barnes,"Barnes, Will",Will,Barnes,So,GK,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16:51,0,0,3,1,0,0,0,0,0,0,2674939
2023,Boston U. Terriers,27,Jax Popovich,"Popovich, Jax",Jax,Popovich,Jr,FO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2462268
