season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,sh_att,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2020,Texas Longhorns,29, Jennessa Groves,"Groves, Jennessa", Jennessa,Groves,So,D,8,3,NA,NA,0,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Longhorns,24, Morgan Pace,"Pace, Morgan", Morgan,Pace,Fr,D,6,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Longhorns,9, Teni Akindoju,"Akindoju, Teni", Teni,Akindoju,So,F,4,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Longhorns,8, Avery Vander Ven,"Vander Ven, Avery", Avery,Vander Ven,Fr,M,4,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Longhorns,10, Lexi Missimo,"Missimo, Lexi", Lexi,Missimo,Fr,M,3,3,3,2,8,17,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
2020,Texas Longhorns,55, Sophia Claros,"Claros, Sophia", Sophia,Claros,Fr,M,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,16, Macie Kolb,"Kolb, Macie", Macie,Kolb,Jr,M,17,17,1,3,5,11,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,9, Taylor Pounds,"Pounds, Taylor", Taylor,Pounds,Fr,M,17,17,3,1,7,22,17,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Texas A&M Aggies,7, Katie Smith,"Smith, Katie", Katie,Smith,So,D,17,17,NA,2,2,9,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,21, Karlina Sample,"Sample, Karlina", Karlina,Sample,Jr,D,17,17,NA,1,1,4,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,5, Taylor Ziemer,"Ziemer, Taylor", Taylor,Ziemer,Sr,F,16,16,3,2,8,62,18,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas A&M Aggies,17, Lauren Geczik,"Geczik, Lauren", Lauren,Geczik,Fr,F,16,10,3,1,7,20,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Texas A&M Aggies,13, Barbara Olivieri,"Olivieri, Barbara", Barbara,Olivieri,Fr,M,16,16,8,5,21,47,37,NA,5,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3
2020,Texas A&M Aggies,12, Ali Russell,"Russell, Ali", Ali,Russell,So,F,16,5,2,1,5,12,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,19, Kendall Bates,"Bates, Kendall", Kendall,Bates,So,M,16,8,1,1,3,15,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,2, Kate Colvin,"Colvin, Kate", Kate,Colvin,Fr,M,15,6,1,1,3,15,9,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,15, Laney Carroll,"Carroll, Laney", Laney,Carroll,Fr,F,14,14,3,3,9,21,8,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
2020,Texas A&M Aggies,0, Kenna Caldwell,"Caldwell, Kenna", Kenna,Caldwell,So,GK,12,12,NA,NA,0,2,NA,NA,NA,NA,1,1,1109:43,11,0.892,35,0.761,7,NA,8,3,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,25, Jai Smith,"Smith, Jai", Jai,Smith,So,F,12,1,NA,1,1,7,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,14, Jimena Lopez,"Lopez, Jimena", Jimena,Lopez,Sr,M,10,10,3,4,10,19,5,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3
2020,Texas A&M Aggies,20, Sawyer Dumond,"Dumond, Sawyer", Sawyer,Dumond,Fr,D,10,5,NA,NA,0,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,18, Addie McCain,"McCain, Addie", Addie,McCain,Sr,M,10,10,5,2,12,23,13,NA,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas A&M Aggies,4, Daria Britton,"Britton, Daria", Daria,Britton,Jr,D,3,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,34, Shantel Hutton,"Hutton, Shantel", Shantel,Hutton,So,GK,3,3,NA,NA,0,NA,NA,NA,NA,NA,1,1,270:00,3,1,12,0.8,1,NA,2,1,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,44, Jordan Burbank,"Burbank, Jordan", Jordan,Burbank,So,GK,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,180:00,1,0.5,3,0.75,1,NA,2,NA,NA,NA,NA,NA,NA
2020,Texas A&M Aggies,22, Rheagen Smith,"Smith, Rheagen", Rheagen,Smith,Sr,F,1,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,17, Sammie Garcia,"Garcia, Sammie", Sammie,Garcia,Fr,F,10,8,1,1,3,5,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2020,Texas Southern Lady Tigers,11, Makayla Lewis,"Lewis, Makayla", Makayla,Lewis,So,M,10,9,NA,NA,0,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,9, Mia Ontiveros,"Ontiveros, Mia", Mia,Ontiveros,Jr,D,10,10,2,NA,4,19,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Texas Southern Lady Tigers,8, Camile Robinson,"Robinson, Camile", Camile,Robinson,Fr,D,10,NA,NA,NA,0,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,2, Stephanie Robles,"Robles, Stephanie", Stephanie,Robles,Jr,D,10,8,NA,1,1,3,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,13, Crisley Pavon,"Pavon, Crisley", Crisley,Pavon,So,M,10,10,1,2,4,20,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2020,Texas Southern Lady Tigers,3, Carissa Reese,"Reese, Carissa", Carissa,Reese,Sr,M,10,6,1,NA,2,9,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,16, Kayla Martinez,"Martinez, Kayla", Kayla,Martinez,Jr,M,10,10,1,NA,2,8,5,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,7, Brooke Ianiero,"Ianiero, Brooke", Brooke,Ianiero,Sr,D,10,9,NA,NA,0,1,2,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2020,Texas Southern Lady Tigers,5, Mireya Del Abra,"Del Abra, Mireya", Mireya,Del Abra,Sr,M,10,8,NA,NA,0,NA,3,NA,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,1, Oriana Palacios,"Palacios, Oriana", Oriana,Palacios,Jr,GK,9,9,NA,NA,0,NA,1,NA,1,NA,4,1,765:00,29,3.412,62,0.681,2,NA,2,6,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,23, Lex Luna,"Luna, Lex", Lex,Luna,So,M,7,4,NA,NA,0,7,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,15, Desiree Harte,"Harte, Desiree", Desiree,Harte,Jr,D,7,5,NA,NA,0,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,4, Johana Anaya,"Anaya, Johana", Johana,Anaya,Jr,M,7,4,NA,NA,0,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,21, Maurie Johnson,"Johnson, Maurie", Maurie,Johnson,Sr,F,6,5,1,NA,2,11,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,22, Mackenzie Johnson,"Johnson, Mackenzie", Mackenzie,Johnson,So,D,3,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,0, Jaidyn Christophe,"Christophe, Jaidyn", Jaidyn,Christophe,So,GK,3,1,NA,NA,0,NA,NA,NA,NA,NA,2,1,135:00,4,2.667,9,0.692,NA,NA,NA,1,NA,NA,NA,NA,NA
2020,Texas Southern Lady Tigers,12, Taylor Stokes,"Stokes, Taylor", Taylor,Stokes,So,D,2,2,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,16, Kiara Gonzales,"Gonzales, Kiara", Kiara,Gonzales,So,F,17,16,2,2,6,22,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,0, Beth Agee,"Agee, Beth", Beth,Agee,Fr,GK,17,17,NA,NA,0,NA,NA,NA,NA,NA,1,1,1595:29,29,1.636,87,0.75,NA,NA,4,12,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,25, Emma Jones,"Jones, Emma", Emma,Jones,Fr,M,17,10,2,2,6,17,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas St. Bobcats,23, Gabie Jones,"Jones, Gabie", Gabie,Jones,Jr,D,17,17,NA,1,1,2,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,4, Alana Clark,"Clark, Alana", Alana,Clark,Fr,M,16,14,1,NA,2,3,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,12, Ally Kewish,"Kewish, Ally", Ally,Kewish,Jr,M,16,1,1,NA,2,12,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,19, Haley Shaw,"Shaw, Haley", Haley,Shaw,Fr,F,16,0,NA,1,1,11,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,20, Olivia Wright,"Wright, Olivia", Olivia,Wright,Fr,F,15,0,1,2,4,9,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,3, Kamaria Williams,"Williams, Kamaria", Kamaria,Williams,So,F,15,14,NA,1,1,5,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,21, Wimberley Wright,"Wright, Wimberley", Wimberley,Wright,Fr,M,15,1,NA,NA,0,15,15,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,22, Addison Gaetano,"Gaetano, Addison", Addison,Gaetano,Jr,D,15,15,NA,NA,0,NA,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,10, Sydney Kammer,"Kammer, Sydney", Sydney,Kammer,Sr,F,14,13,3,NA,6,28,12,NA,3,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,32, Avery Thies,"Thies, Avery", Avery,Thies,So,D,14,13,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,18, Mackenzie Smith,"Smith, Mackenzie", Mackenzie,Smith,Sr,M,14,9,1,1,3,16,15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2020,Texas St. Bobcats,8, Renny Moore,"Moore, Renny", Renny,Moore,Sr,M,14,13,1,2,4,18,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas St. Bobcats,17, Bailey Peschel,"Peschel, Bailey", Bailey,Peschel,So,M,14,9,1,1,3,6,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas St. Bobcats,5, Karlee Torisk,"Torisk, Karlee", Karlee,Torisk,So,M,13,5,1,NA,2,9,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,14, Holly Streber,"Streber, Holly", Holly,Streber,Sr,D,11,8,NA,NA,0,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,11, Kayla Streber,"Streber, Kayla", Kayla,Streber,Sr,M,11,4,NA,1,1,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,9, Hannah Solano,"Solano, Hannah", Hannah,Solano,Jr,F,9,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,31, Alyssa Price,"Price, Alyssa", Alyssa,Price,Fr,M,7,0,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,26, Lindsey Salisbury,"Salisbury, Lindsey", Lindsey,Salisbury,So,M,5,0,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,13, Trinity Clark,"Clark, Trinity", Trinity,Clark,Fr,M,3,3,NA,1,1,5,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,6, Mya Ulloa,"Ulloa, Mya", Mya,Ulloa,Fr,M,3,3,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas St. Bobcats,7, Madison Humphrey,"Humphrey, Madison", Madison,Humphrey,So,F,2,2,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,14, Hannah Anderson,"Anderson, Hannah", Hannah,Anderson,So,D,12,12,NA,1,1,14,10,1,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,3, Macy Schultz,"Schultz, Macy", Macy,Schultz,So,F,12,9,3,1,7,14,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,15, Gisselle Kozarski,"Kozarski, Gisselle", Gisselle,Kozarski,Fr,F,12,6,1,1,3,9,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas Tech Red Raiders,22, Kirsten Davis,"Davis, Kirsten", Kirsten,Davis,Sr,F,12,12,4,2,10,44,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
2020,Texas Tech Red Raiders,7, Briley Weatherford,"Weatherford, Briley", Briley,Weatherford,Fr,D,11,11,1,NA,2,8,5,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,5, Jordie Harr,"Harr, Jordie", Jordie,Harr,Sr,M,11,9,NA,NA,0,6,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,19, Madison Drenowatz,"Drenowatz, Madison", Madison,Drenowatz,So,F,10,1,NA,NA,0,3,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,0, Madison White,"White, Madison", Madison,White,So,GK,10,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,929:06,11,1.066,35,0.761,3,1,4,5,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,10, Haley Smith,"Smith, Haley", Haley,Smith,So,M,10,7,NA,NA,0,9,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,24, Margaret Begley,"Begley, Margaret", Margaret,Begley,Sr,D,9,9,NA,NA,0,1,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,21, Cassandra Hiatt,"Hiatt, Cassandra", Cassandra,Hiatt,Jr,D,9,8,NA,NA,0,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,20, Elise Anderson,"Anderson, Elise", Elise,Anderson,Fr,D,9,6,NA,NA,0,3,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,4, Charlotte Teeter,"Teeter, Charlotte", Charlotte,Teeter,Jr,M,9,9,2,1,5,15,10,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
2020,Texas Tech Red Raiders,8, Brittany Martin,"Martin, Brittany", Brittany,Martin,Jr,D,7,3,1,NA,2,4,5,1,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,Texas Tech Red Raiders,17, Macy Hairgrove,"Hairgrove, Macy", Macy,Hairgrove,Sr,D,7,3,NA,NA,0,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,27, Jen Rose,"Rose, Jen", Jen,Rose,Jr,M,7,5,NA,NA,0,3,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,18, Katie Odum,"Odum, Katie", Katie,Odum,Fr,D,6,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,6, Amanda Porter,"Porter, Amanda", Amanda,Porter,Sr,D,5,3,NA,1,1,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,29, Avery Chaney,"Chaney, Avery", Avery,Chaney,Fr,M,5,2,NA,NA,0,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,2, Sierra Jones,"Jones, Sierra", Sierra,Jones,So,D,5,3,NA,NA,0,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,1, Madison Martin,"Martin, Madison", Madison,Martin,Fr,GK,3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,290:00,1,0.31,12,0.923,2,NA,1,1,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,9, Jade King,"King, Jade", Jade,King,Sr,F,3,2,NA,NA,0,3,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Texas Tech Red Raiders,20, Marisa Weichel,"Weichel, Marisa", Marisa,Weichel,So,F,2,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",13, McKenna Falarski,"Falarski, McKenna", McKenna,Falarski,Fr,D,19,18,NA,NA,0,10,7,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",10, Rachel Posner,"Posner, Rachel", Rachel,Posner,Sr,M,19,19,NA,2,2,10,16,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",24, Megan McLaughlin,"McLaughlin, Megan", Megan,McLaughlin,Sr,D,19,19,NA,1,1,6,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",18, Leanne Bryant,"Bryant, Leanne", Leanne,Bryant,Sr,M,19,17,2,NA,4,24,12,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,"The Citadel Bulldogs, Cadets",9, Hannah Roth,"Roth, Hannah", Hannah,Roth,Sr,M,17,2,NA,1,1,8,13,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",11, Suzuka Yosue,"Yosue, Suzuka", Suzuka,Yosue,So,F,17,15,2,5,9,36,21,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,"The Citadel Bulldogs, Cadets",14, Devyn Nyhart,"Nyhart, Devyn", Devyn,Nyhart,Jr,M,17,4,2,1,5,9,5,NA,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,"The Citadel Bulldogs, Cadets",21, Maria Contreras,"Contreras, Maria", Maria,Contreras,Sr,M,17,17,2,1,5,12,14,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
2020,"The Citadel Bulldogs, Cadets",23, Marie Le Gallo,"Le Gallo, Marie", Marie,Le Gallo,So,M,17,16,NA,1,1,2,11,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",15, Ellie Burgess,"Burgess, Ellie", Ellie,Burgess,Sr,F,17,7,3,NA,6,14,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",20, Kate Manzione,"Manzione, Kate", Kate,Manzione,Sr,D,17,4,NA,1,1,2,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",16, Logan Dix,"Dix, Logan", Logan,Dix,Sr,F,16,16,10,2,22,46,19,NA,4,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3
2020,"The Citadel Bulldogs, Cadets",5, Mel Mikoy,"Mikoy, Mel", Mel,Mikoy,Jr,D,16,15,NA,NA,0,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",6, Ani Ford,"Ford, Ani", Ani,Ford,So,M,15,7,1,1,3,5,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,"The Citadel Bulldogs, Cadets",28, Zoey Conrad,"Conrad, Zoey", Zoey,Conrad,Fr,F,13,12,1,1,3,10,8,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",25, Ryleigh Jenkins,"Jenkins, Ryleigh", Ryleigh,Jenkins,Fr,D,13,2,NA,NA,0,4,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",26, Jess Newton,"Newton, Jess", Jess,Newton,Fr,GK,11,10,NA,NA,0,NA,1,NA,1,NA,1,1,995:25,11,0.995,38,0.776,3,NA,3,3,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",27, Brie Sikes,"Sikes, Brie", Brie,Sikes,So,GK,9,7,NA,NA,0,NA,1,NA,1,NA,2,1,671:21,10,1.341,38,0.792,2,NA,3,5,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",7, Taylor Diggs,"Diggs, Taylor", Taylor,Diggs,Jr,F,6,NA,NA,NA,0,2,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",22, Ashley James,"James, Ashley", Ashley,James,So,M,5,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"The Citadel Bulldogs, Cadets",0, Maddie Somogyi,"Somogyi, Maddie", Maddie,Somogyi,Jr,GK,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,90:00,2,2,4,0.667,NA,NA,NA,1,NA,NA,NA,NA,NA
