season,team,team_id,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,goals,assists,points,shots,sog,ct,ncaa_id,fouls,ground_balls,turnovers,freepos_shots,freepos_goals,draw_controls
2022,UMBC,391,4.0,Ellie Lawton,Ellie Lawton,Ellie,Lawton,Fr,M,8.0,5.0,,,0.0,,,2.0,7557755,10.0,9.0,4.0,,,
2022,UMass Lowell,368,14.0,Natalie Choate,Natalie Choate,Natalie,Choate,Jr,ATT,3.0,1.0,1.0,,1.0,1.0,1.0,,7318494,,,,,,
2022,UMass Lowell,368,7.0,Meredith Woo,Meredith Woo,Meredith,Woo,Sr,M,1.0,0.0,,,0.0,1.0,,,7320605,,,,,,
2022,UMass Lowell,368,31.0,Kiley McCarthy,Kiley McCarthy,Kiley,McCarthy,So,M,7.0,0.0,,,0.0,,,,7318714,,2.0,3.0,,,
2022,UMass Lowell,368,13.0,Julia Napolitano,Julia Napolitano,Julia,Napolitano,Jr,D,17.0,16.0,,,0.0,,,14.0,7316971,24.0,14.0,6.0,,,2.0
2022,UMass Lowell,368,9.0,Izzy Liquori,Izzy Liquori,Izzy,Liquori,Jr,ATT,17.0,16.0,30.0,8.0,38.0,88.0,61.0,3.0,7317016,17.0,5.0,34.0,14.0,5.0,59.0
2022,UMass Lowell,368,16.0,Audrey Ehler,Audrey Ehler,Audrey,Ehler,So,ATT,4.0,0.0,1.0,,1.0,4.0,2.0,,7317138,2.0,1.0,,1.0,,1.0
2022,UMass Lowell,368,26.0,Kaitlin Tobin,Kaitlin Tobin,Kaitlin,Tobin,So,M,15.0,10.0,7.0,2.0,9.0,16.0,14.0,4.0,7319844,5.0,8.0,7.0,4.0,2.0,12.0
2022,UMass Lowell,368,17.0,Abby McLaughlin,Abby McLaughlin,Abby,McLaughlin,Jr,M,17.0,16.0,13.0,4.0,17.0,23.0,20.0,6.0,7314828,21.0,15.0,16.0,5.0,5.0,1.0
2022,UMass Lowell,368,8.0,Emily Stratton,Emily Stratton,Emily,Stratton,So,M,8.0,5.0,14.0,5.0,19.0,25.0,22.0,6.0,7317289,7.0,5.0,8.0,2.0,2.0,4.0
2022,UMass Lowell,368,6.0,Rylee Kelly,Rylee Kelly,Rylee,Kelly,So,D,17.0,17.0,,,0.0,,,7.0,7316582,22.0,20.0,6.0,,,4.0
2022,UMass Lowell,368,10.0,Caroline Klim,Caroline Klim,Caroline,Klim,Jr,D,17.0,14.0,,,0.0,,,18.0,7319378,21.0,14.0,8.0,,,2.0
2022,UMass Lowell,368,49.0,Jillian Schumacher,Jillian Schumacher,Jillian,Schumacher,So,GK,8.0,4.0,,,0.0,,,1.0,7317629,,8.0,2.0,,,
2022,UMass Lowell,368,23.0,Grace Hansen,Grace Hansen,Grace,Hansen,Jr,D,17.0,17.0,15.0,2.0,17.0,38.0,29.0,8.0,7316765,35.0,21.0,17.0,12.0,4.0,4.0
2022,UMass Lowell,368,4.0,Molly Shaw,Molly Shaw,Molly,Shaw,Jr,M,17.0,16.0,32.0,1.0,33.0,87.0,58.0,4.0,7315232,15.0,9.0,13.0,7.0,2.0,
2022,UMass Lowell,368,28.0,Jaime Notarangelo,Jaime Notarangelo,Jaime,Notarangelo,So,M,6.0,0.0,,,0.0,4.0,4.0,,7314737,,1.0,1.0,3.0,,
2022,UMass Lowell,368,20.0,Anna Bauter,Anna Bauter,Anna,Bauter,Jr,ATT,16.0,7.0,7.0,,7.0,20.0,14.0,1.0,7311232,4.0,4.0,7.0,7.0,4.0,
2022,UMass Lowell,368,3.0,Megan Brockbank,Megan Brockbank,Megan,Brockbank,So,ATT,13.0,5.0,11.0,15.0,26.0,30.0,24.0,4.0,7313591,7.0,9.0,28.0,6.0,,1.0
2022,UMass Lowell,368,11.0,Layton Nass,Layton Nass,Layton,Nass,Jr,D,17.0,17.0,6.0,6.0,12.0,27.0,21.0,19.0,7313187,30.0,22.0,18.0,,,46.0
2022,UMass Lowell,368,30.0,Emerson Laundry,Emerson Laundry,Emerson,Laundry,So,M,5.0,0.0,,,0.0,,,,7313716,4.0,1.0,2.0,,,
2022,UMass Lowell,368,2.0,Megan Milkowich,Megan Milkowich,Megan,Milkowich,Fr,M,1.0,0.0,,,0.0,,,,7570814,,1.0,,,,
2022,UMass Lowell,368,33.0,Hailee Lomasney,Hailee Lomasney,Hailee,Lomasney,Fr,ATT,5.0,0.0,1.0,1.0,2.0,4.0,3.0,,7570878,,,,1.0,,
2022,UMass Lowell,368,5.0,Sophia Scialdone,Sophia Scialdone,Sophia,Scialdone,Fr,M,7.0,6.0,8.0,3.0,11.0,25.0,17.0,1.0,7570873,4.0,9.0,6.0,3.0,2.0,1.0
2022,UMass Lowell,368,15.0,Sofia D'Agostino,Sofia D'Agostino,Sofia,D'Agostino,Fr,M,4.0,0.0,2.0,,2.0,3.0,3.0,,7570874,,1.0,,,,
2022,UMass Lowell,368,29.0,Daia Hansford,Daia Hansford,Daia,Hansford,Fr,M,17.0,16.0,1.0,1.0,2.0,3.0,1.0,15.0,7570876,45.0,11.0,14.0,,,19.0
2022,UMass Lowell,368,32.0,Kendall Whalen,Kendall Whalen,Kendall,Whalen,Fr,GK,3.0,0.0,,,0.0,,,,7570877,,1.0,1.0,,,
2022,UMass Lowell,368,25.0,Jade Catlin,Jade Catlin,Jade,Catlin,Fr,M,17.0,8.0,13.0,7.0,20.0,49.0,30.0,6.0,7570881,29.0,12.0,32.0,15.0,4.0,48.0
2022,UMass Lowell,368,44.0,Alex Salim,Alex Salim,Alex,Salim,Sr,GK,16.0,13.0,,,0.0,,,2.0,7570880,,29.0,3.0,,,
2022,UMass Lowell,368,1.0,Jenn McCarry,Jenn McCarry,Jenn,McCarry,Fr,ATT,13.0,0.0,3.0,3.0,6.0,3.0,3.0,1.0,7570872,,6.0,1.0,,,
2022,VCU,740,1.0,Faith Anna,Faith Anna,Faith,Anna,Sr,ATT,1.0,0.0,,,0.0,2.0,2.0,,7315270,1.0,1.0,,,,
2022,VCU,740,31.0,Marcella Nostrant,Marcella Nostrant,Marcella,Nostrant,Sr,,3.0,0.0,,,0.0,,,,7319467,2.0,,,,,
2022,VCU,740,19.0,Morgan Reed,Morgan Reed,Morgan,Reed,So,M,16.0,3.0,8.0,5.0,13.0,29.0,22.0,4.0,7317684,7.0,6.0,14.0,4.0,2.0,1.0
2022,VCU,740,20.0,Riley O'Malley,Riley O'Malley,Riley,O'Malley,Jr,ATT,17.0,6.0,11.0,6.0,17.0,21.0,18.0,1.0,7318684,6.0,6.0,25.0,6.0,3.0,
2022,VCU,740,12.0,Leah Spalding,Leah Spalding,Leah,Spalding,So,M,17.0,17.0,,,0.0,,,15.0,7315465,11.0,28.0,14.0,,,4.0
2022,VCU,740,2.0,Bella Herrera,Bella Herrera,Bella,Herrera,Jr,ATT,3.0,0.0,,1.0,1.0,3.0,3.0,,7317863,,1.0,2.0,,,
2022,VCU,740,15.0,Kelsey McDonnell,Kelsey McDonnell,Kelsey,McDonnell,So,,17.0,17.0,30.0,4.0,34.0,69.0,48.0,4.0,7317890,19.0,14.0,21.0,15.0,7.0,33.0
2022,VCU,740,28.0,Annie Morris,Annie Morris,Annie,Morris,Sr,D,16.0,16.0,,,0.0,,,10.0,7318020,27.0,20.0,11.0,,,2.0
2022,VCU,740,4.0,Meghan McLaughlin,Meghan McLaughlin,Meghan,McLaughlin,Jr,ATT,17.0,17.0,14.0,8.0,22.0,35.0,23.0,5.0,7316399,4.0,11.0,9.0,7.0,,
2022,VCU,740,24.0,Maggie Bornyek,Maggie Bornyek,Maggie,Bornyek,So,D,7.0,1.0,,,0.0,,,1.0,7315713,6.0,4.0,4.0,,,1.0
2022,VCU,740,10.0,Juliana George,Juliana George,Juliana,George,Jr,ATT,16.0,15.0,31.0,11.0,42.0,86.0,57.0,6.0,7318112,33.0,13.0,37.0,23.0,11.0,
2022,VCU,740,7.0,Sarah Jones,Sarah Jones,Sarah,Jones,So,M,17.0,17.0,,1.0,1.0,2.0,2.0,4.0,7320125,20.0,5.0,10.0,,,83.0
2022,VCU,740,14.0,Cammie Mann,Cammie Mann,Cammie,Mann,Sr,,13.0,0.0,2.0,1.0,3.0,6.0,5.0,2.0,7320129,4.0,5.0,5.0,2.0,,5.0
2022,VCU,740,22.0,Autumn Kash,Autumn Kash,Autumn,Kash,So,M,15.0,9.0,7.0,1.0,8.0,10.0,9.0,7.0,7316574,9.0,9.0,8.0,,,10.0
2022,VCU,740,48.0,Mary O'Toole,Mary O'Toole,Mary,O'Toole,Sr,,2.0,0.0,1.0,,1.0,3.0,2.0,,7316621,2.0,1.0,2.0,3.0,1.0,
2022,VCU,740,16.0,Emma Barber,Emma Barber,Emma,Barber,Jr,M,15.0,2.0,3.0,1.0,4.0,15.0,11.0,5.0,7317422,15.0,11.0,14.0,1.0,1.0,5.0
2022,VCU,740,5.0,Savannah Slack,Savannah Slack,Savannah,Slack,Sr,,15.0,9.0,17.0,2.0,19.0,35.0,26.0,7.0,7317530,8.0,19.0,11.0,10.0,2.0,21.0
2022,VCU,740,25.0,Kerri Radomski,Kerri Radomski,Kerri,Radomski,Jr,D,3.0,0.0,,,0.0,,,,7316698,1.0,,1.0,,,
2022,VCU,740,35.0,Abby Osmeyer,Abby Osmeyer,Abby,Osmeyer,Sr,,16.0,5.0,23.0,9.0,32.0,59.0,44.0,2.0,7312202,10.0,13.0,17.0,10.0,6.0,1.0
2022,VCU,740,39.0,Meghna Dawar,Meghna Dawar,Meghna,Dawar,Sr,,17.0,17.0,,,0.0,,,2.0,7312875,,36.0,12.0,,,
2022,VCU,740,9.0,Julia Klein,Julia Klein,Julia,Klein,Jr,D,3.0,0.0,,,0.0,,,,7311303,1.0,,1.0,,,
2022,VCU,740,21.0,Grace Hyde,Grace Hyde,Grace,Hyde,Jr,GK,4.0,0.0,,,0.0,,,1.0,7311422,,5.0,2.0,,,
2022,VCU,740,23.0,Lauren Marosi,Lauren Marosi,Lauren,Marosi,Jr,M,16.0,1.0,7.0,2.0,9.0,17.0,14.0,5.0,7312552,17.0,7.0,13.0,6.0,2.0,8.0
2022,VCU,740,3.0,Ashley Karn,Ashley Karn,Ashley,Karn,Fr,,2.0,0.0,2.0,,2.0,2.0,2.0,,7557786,,1.0,,,,
2022,VCU,740,6.0,Casey Murray,Casey Murray,Casey,Murray,Fr,,9.0,4.0,5.0,1.0,6.0,15.0,9.0,9.0,7557807,9.0,9.0,7.0,7.0,2.0,3.0
2022,VCU,740,29.0,Ali Zadeh,Ali Zadeh,Ali,Zadeh,Sr,D,17.0,17.0,1.0,1.0,2.0,1.0,1.0,12.0,7576016,21.0,25.0,5.0,,,1.0
2022,VCU,740,26.0,Mia George,Mia George,Mia,George,Fr,,17.0,13.0,18.0,7.0,25.0,44.0,34.0,3.0,7576015,19.0,11.0,10.0,16.0,5.0,2.0
2022,VCU,740,34.0,Caroline Glenn,Caroline Glenn,Caroline,Glenn,Sr,D,15.0,7.0,,,0.0,1.0,,11.0,7582323,22.0,24.0,6.0,,,16.0
2022,VCU,740,17.0,Molly Metz,Molly Metz,Molly,Metz,Fr,,6.0,0.0,1.0,,1.0,4.0,3.0,,7557809,,4.0,1.0,,,
2022,VCU,740,8.0,Mason Whitmore,Mason Whitmore,Mason,Whitmore,Fr,,8.0,0.0,4.0,2.0,6.0,9.0,6.0,3.0,7557788,2.0,4.0,4.0,1.0,,9.0
2022,VCU,740,27.0,Bryanna Stalnaker,Bryanna Stalnaker,Bryanna,Stalnaker,Fr,,17.0,11.0,,,0.0,,,7.0,7557794,9.0,6.0,6.0,,,
2022,VCU,740,32.0,Toni Gismondi,Toni Gismondi,Toni,Gismondi,Fr,,4.0,0.0,,,0.0,,,,7557797,1.0,,1.0,,,1.0
2022,VCU,740,18.0,Claire Harris,Claire Harris,Claire,Harris,Fr,,9.0,0.0,,,0.0,1.0,1.0,2.0,7557793,14.0,2.0,2.0,,,11.0
2022,Vanderbilt,736,17.0,Lexie de Roziere,Lexie de Roziere,Lexie,de Roziere,So,GK,7.0,0.0,,,0.0,,,,7318522,,2.0,1.0,,,
2022,Vanderbilt,736,15.0,Cailin Bracken,Cailin Bracken,Cailin,Bracken,So,ATT,5.0,0.0,,3.0,3.0,,,1.0,7315370,1.0,1.0,,,,
2022,Vanderbilt,736,10.0,Devin Fitzpatrick,Devin Fitzpatrick,Devin,Fitzpatrick,Jr,D,17.0,6.0,,1.0,1.0,,,7.0,7316844,18.0,16.0,7.0,,,1.0
2022,Vanderbilt,736,12.0,Maddie Souza,Maddie Souza,Maddie,Souza,Sr,ATT,16.0,10.0,32.0,5.0,37.0,68.0,54.0,1.0,7320629,8.0,3.0,10.0,11.0,4.0,
2022,Vanderbilt,736,20.0,Paige Gunning,Paige Gunning,Paige,Gunning,Jr,GK,18.0,18.0,,,0.0,,,9.0,7317133,,41.0,10.0,,,
2022,Vanderbilt,736,24.0,Emily Brooks,Emily Brooks,Emily,Brooks,Sr,D,16.0,9.0,,,0.0,,,3.0,7318039,16.0,7.0,5.0,,,
2022,Vanderbilt,736,40.0,Shaye Henderson,Shaye Henderson,Shaye,Henderson,Jr,M,18.0,0.0,3.0,1.0,4.0,4.0,4.0,2.0,7318977,19.0,3.0,5.0,,,2.0
2022,Vanderbilt,736,14.0,Haley Gochnauer,Haley Gochnauer,Haley,Gochnauer,So,ATT,12.0,0.0,2.0,4.0,6.0,3.0,3.0,,7317255,1.0,6.0,6.0,,,
2022,Vanderbilt,736,5.0,Kayla Rieu,Kayla Rieu,Kayla,Rieu,Jr,M,18.0,18.0,10.0,1.0,11.0,25.0,21.0,6.0,7318188,17.0,15.0,7.0,10.0,3.0,40.0
2022,Vanderbilt,736,8.0,Paige Finneran,Paige Finneran,Paige,Finneran,Jr,M,18.0,17.0,8.0,10.0,18.0,33.0,20.0,3.0,7316495,26.0,30.0,10.0,6.0,1.0,15.0
2022,Vanderbilt,736,25.0,Megan Graziano,Megan Graziano,Megan,Graziano,So,ATT,5.0,0.0,3.0,,3.0,10.0,8.0,,7319273,,,1.0,2.0,,
2022,Vanderbilt,736,44.0,Remy Ricciardi,Remy Ricciardi,Remy,Ricciardi,So,D,11.0,1.0,,,0.0,,,,7315184,4.0,1.0,2.0,,,
2022,Vanderbilt,736,18.0,Nellie Blaze,Nellie Blaze,Nellie,Blaze,Jr,M,16.0,0.0,,,0.0,6.0,3.0,1.0,7311576,2.0,2.0,6.0,2.0,,10.0
2022,Vanderbilt,736,19.0,Kate Murphy,Kate Murphy,Kate,Murphy,Jr,ATT,7.0,0.0,,2.0,2.0,1.0,1.0,,7313816,,,3.0,1.0,,
2022,Vanderbilt,736,32.0,Megan Macgillis,Megan Macgillis,Megan,Macgillis,Sr,D,18.0,17.0,,,0.0,,,8.0,7314736,23.0,11.0,6.0,,,1.0
2022,Vanderbilt,736,7.0,Callie Sundin,Callie Sundin,Callie,Sundin,Sr,M,18.0,15.0,30.0,2.0,32.0,51.0,38.0,8.0,7314038,5.0,13.0,10.0,3.0,1.0,3.0
2022,Vanderbilt,736,26.0,Ella Smith,Ella Smith,Ella,Smith,So,M,18.0,0.0,6.0,5.0,11.0,10.0,9.0,2.0,7314520,8.0,5.0,18.0,4.0,2.0,19.0
2022,Vanderbilt,736,28.0,Karlie Bucci,Karlie Bucci,Karlie,Bucci,Sr,M,18.0,18.0,29.0,10.0,39.0,62.0,44.0,2.0,7311097,12.0,13.0,27.0,7.0,4.0,2.0
2022,Vanderbilt,736,33.0,Bri Gross,Bri Gross,Bri,Gross,Sr,M,18.0,18.0,31.0,10.0,41.0,76.0,59.0,22.0,7312826,29.0,32.0,31.0,15.0,6.0,74.0
2022,Vanderbilt,736,16.0,Ellie Hilsabeck,Ellie Hilsabeck,Ellie,Hilsabeck,So,ATT,18.0,0.0,11.0,5.0,16.0,27.0,20.0,3.0,7312938,4.0,6.0,6.0,1.0,,
2022,Vanderbilt,736,21.0,Lila Huddles,Lila Huddles,Lila,Huddles,Jr,ATT,13.0,0.0,14.0,3.0,17.0,25.0,18.0,1.0,7313065,1.0,4.0,8.0,2.0,,
2022,Vanderbilt,736,34.0,Mikela McCauley,Mikela McCauley,Mikela,McCauley,Jr,M,4.0,0.0,4.0,1.0,5.0,6.0,5.0,,7313693,2.0,1.0,,1.0,1.0,4.0
2022,Vanderbilt,736,3.0,Cate Bradley,Cate Bradley,Cate,Bradley,Fr,ATT,12.0,0.0,2.0,1.0,3.0,3.0,3.0,,7553158,1.0,2.0,2.0,1.0,1.0,
2022,Vanderbilt,736,13.0,Melissa Hawkins,Melissa Hawkins,Melissa,Hawkins,Sr,D,18.0,18.0,,3.0,3.0,2.0,1.0,31.0,7576004,30.0,27.0,3.0,,,2.0
2022,Vanderbilt,736,31.0,Cooper Garrett,Cooper Garrett,Cooper,Garrett,Fr,D,1.0,0.0,,,0.0,,,,7553160,1.0,,,,,
2022,Vanderbilt,736,35.0,Nancy Halleron,Nancy Halleron,Nancy,Halleron,Fr,ATT,18.0,1.0,10.0,2.0,12.0,15.0,14.0,,7553161,2.0,2.0,12.0,6.0,5.0,9.0
2022,Vanderbilt,736,30.0,Megan Mangines,Megan Mangines,Megan,Mangines,Jr,M,18.0,10.0,,1.0,1.0,,,2.0,7553162,10.0,,5.0,,,39.0
2022,Vanderbilt,736,38.0,Taylor Sampone,Taylor Sampone,Taylor,Sampone,So,D,17.0,10.0,,,0.0,1.0,1.0,23.0,7553163,15.0,20.0,7.0,,,
2022,Vanderbilt,736,1.0,Gabby Fornia,Gabby Fornia,Gabby,Fornia,Sr,ATT,18.0,18.0,27.0,56.0,83.0,59.0,44.0,3.0,7553186,16.0,13.0,39.0,13.0,8.0,3.0
2022,Vanderbilt,736,4.0,Josie Ward,Josie Ward,Josie,Ward,Fr,M,10.0,0.0,2.0,2.0,4.0,9.0,6.0,,7553187,,,4.0,3.0,1.0,
2022,Vanderbilt,736,11.0,Kemper Robinson,Kemper Robinson,Kemper,Robinson,Fr,M,16.0,0.0,7.0,,7.0,13.0,11.0,6.0,7553188,6.0,8.0,10.0,1.0,1.0,22.0
2022,Vanderbilt,736,22.0,Sammy Nuchow,Sammy Nuchow,Sammy,Nuchow,Fr,M,6.0,0.0,,,0.0,3.0,2.0,,7553189,1.0,,,,,
2022,Vanderbilt,736,23.0,Jackie Nuchow,Jackie Nuchow,Jackie,Nuchow,Fr,D,5.0,0.0,,,0.0,,,,7553190,2.0,,,,,
2022,Vanderbilt,736,36.0,Molly Finlay,Molly Finlay,Molly,Finlay,Fr,ATT,10.0,0.0,2.0,,2.0,5.0,4.0,,7553191,2.0,,3.0,1.0,,
2022,Vanderbilt,736,37.0,Ashley Sampone,Ashley Sampone,Ashley,Sampone,So,D,17.0,12.0,,,0.0,,,10.0,7553192,17.0,13.0,3.0,,,2.0
2022,Vermont,738,18.0,Maris Large,Maris Large,Maris,Large,Sr,ATT,10.0,7.0,11.0,1.0,12.0,24.0,17.0,2.0,7318506,3.0,3.0,10.0,2.0,,1.0
2022,Vermont,738,3.0,Ava Vasile,Ava Vasile,Ava,Vasile,Jr,M,18.0,18.0,63.0,16.0,79.0,130.0,96.0,23.0,7318526,31.0,22.0,41.0,32.0,20.0,51.0
2022,Vermont,738,11.0,Molly McDonough,Molly McDonough,Molly,McDonough,Sr,M,19.0,19.0,,3.0,3.0,1.0,,20.0,7316879,29.0,27.0,10.0,,,9.0
2022,Vermont,738,28.0,Charlotte Nevins,Charlotte Nevins,Charlotte,Nevins,So,M,18.0,13.0,,,0.0,,,13.0,7318633,23.0,14.0,8.0,,,1.0
2022,Vermont,738,8.0,Erin Kloostra,Erin Kloostra,Erin,Kloostra,Jr,M,19.0,5.0,7.0,4.0,11.0,19.0,13.0,10.0,7318749,22.0,22.0,22.0,5.0,3.0,35.0
2022,Vermont,738,19.0,Dani Paterno,Dani Paterno,Dani,Paterno,Sr,ATT,12.0,5.0,7.0,4.0,11.0,11.0,9.0,,7318762,5.0,3.0,8.0,,,
2022,Vermont,738,30.0,Taylor Mullen,Taylor Mullen,Taylor,Mullen,Sr,ATT,18.0,17.0,31.0,13.0,44.0,68.0,46.0,12.0,7316286,22.0,13.0,25.0,11.0,6.0,1.0
2022,Vermont,738,9.0,Grace Giancola,Grace Giancola,Grace,Giancola,Sr,M,19.0,19.0,34.0,8.0,42.0,88.0,59.0,10.0,7316357,17.0,18.0,28.0,14.0,9.0,38.0
2022,Vermont,738,15.0,Riley Holloran,Riley Holloran,Riley,Holloran,Sr,ATT,19.0,2.0,23.0,8.0,31.0,49.0,38.0,,7314823,4.0,5.0,15.0,6.0,2.0,
2022,Vermont,738,40.0,Jen Williams,Jen Williams,Jen,Williams,Sr,M,17.0,7.0,,,0.0,,,3.0,7318382,5.0,2.0,1.0,,,29.0
2022,Vermont,738,1.0,Carolyn Carrera,Carolyn Carrera,Carolyn,Carrera,Sr,D,18.0,18.0,1.0,,1.0,1.0,1.0,52.0,7316023,51.0,59.0,11.0,,,2.0
2022,Vermont,738,34.0,Brittany Barton,Brittany Barton,Brittany,Barton,So,D,7.0,1.0,,,0.0,,,5.0,7318443,2.0,8.0,,,,
2022,Vermont,738,32.0,Ciera Licare,Ciera Licare,Ciera,Licare,So,M,9.0,0.0,3.0,1.0,4.0,9.0,6.0,2.0,7315233,1.0,4.0,3.0,2.0,1.0,
2022,Vermont,738,7.0,Kristiana Strtak,Kristiana Strtak,Kristiana,Strtak,Jr,ATT,2.0,0.0,1.0,,1.0,1.0,1.0,,7312601,,,,,,
2022,Vermont,738,33.0,Sophie McLaughlin,Sophie McLaughlin,Sophie,McLaughlin,Sr,GK,19.0,19.0,,,0.0,,,8.0,7312091,,56.0,2.0,,,
2022,Vermont,738,17.0,Kenzie Vasque,Kenzie Vasque,Kenzie,Vasque,Jr,M,10.0,2.0,,,0.0,,,5.0,7314085,10.0,2.0,,,,
2022,Vermont,738,21.0,Jackie Shipp,Jackie Shipp,Jackie,Shipp,Jr,GK,5.0,0.0,,,0.0,,,,7314134,1.0,2.0,,,,
2022,Vermont,738,22.0,McKenzie Ballard,McKenzie Ballard,McKenzie,Ballard,Jr,ATT,19.0,10.0,24.0,12.0,36.0,52.0,38.0,2.0,7312226,13.0,2.0,29.0,13.0,4.0,1.0
2022,Vermont,738,6.0,Celia Begonia,Celia Begonia,Celia,Begonia,So,M,1.0,0.0,,,0.0,,,,7313483,,,1.0,,,
2022,Vermont,738,24.0,Meghan O'Connor,Meghan O'Connor,Meghan,O'Connor,So,M,19.0,9.0,11.0,6.0,17.0,33.0,21.0,8.0,7311412,15.0,14.0,19.0,7.0,3.0,4.0
2022,Vermont,738,26.0,Camille Argentieri,Camille Argentieri,Camille,Argentieri,Jr,D,19.0,19.0,,,0.0,,,18.0,7312980,25.0,19.0,5.0,,,1.0
2022,Vermont,738,16.0,Lily Trainor,Lily Trainor,Lily,Trainor,Jr,ATT,7.0,2.0,1.0,,1.0,2.0,2.0,,7312461,1.0,,1.0,,,1.0
2022,Vermont,738,36.0,Claire Adelhelm,Claire Adelhelm,Claire,Adelhelm,Fr,ATT,15.0,5.0,5.0,11.0,16.0,8.0,8.0,1.0,7556880,11.0,2.0,21.0,,,
2022,Vermont,738,2.0,Anabel Gicewicz,Anabel Gicewicz,Anabel,Gicewicz,Fr,ATT,2.0,0.0,,,0.0,,,,7556988,1.0,1.0,,,,
2022,Vermont,738,29.0,Annie O'Hara,Annie O'Hara,Annie,O'Hara,Fr,D,2.0,0.0,,,0.0,,,,7556991,2.0,,,,,
2022,Vermont,738,4.0,Jessica English,Jessica English,Jessica,English,Sr,D,19.0,19.0,,,0.0,1.0,1.0,14.0,7556995,27.0,11.0,5.0,,,
2022,Vermont,738,14.0,Kerry Gerety,Kerry Gerety,Kerry,Gerety,Sr,M,16.0,12.0,13.0,9.0,22.0,36.0,24.0,11.0,7575827,25.0,11.0,16.0,12.0,4.0,54.0
2022,Vermont,738,13.0,Caroline Kagan,Caroline Kagan,Caroline,Kagan,Fr,D,3.0,0.0,,,0.0,1.0,1.0,,7556989,,,1.0,1.0,,1.0
2022,Vermont,738,20.0,Maddie Erskine,Maddie Erskine,Maddie,Erskine,Fr,ATT,9.0,0.0,7.0,1.0,8.0,18.0,13.0,2.0,7556987,4.0,,7.0,3.0,1.0,
2022,Vermont,738,12.0,Kendall Traveis,Kendall Traveis,Kendall,Traveis,Fr,M,13.0,0.0,4.0,,4.0,13.0,10.0,5.0,7556975,5.0,8.0,8.0,5.0,2.0,7.0
2022,Vermont,738,20.0,Lexie Ruff,Lexie Ruff,Lexie,Ruff,Jr,ATT,3.0,0.0,3.0,1.0,4.0,4.0,3.0,,7556977,1.0,,2.0,,,
2022,Villanova,739,2.0,Molly Dunphey,Molly Dunphey,Molly,Dunphey,Jr,D,16.0,16.0,,,0.0,,,13.0,7320551,24.0,18.0,2.0,,,2.0
2022,Villanova,739,5.0,Caroline Phelps,Caroline Phelps,Caroline,Phelps,Sr,M,16.0,13.0,,1.0,1.0,1.0,,6.0,7318858,13.0,19.0,6.0,,,10.0
2022,Villanova,739,11.0,Sydney Frank,Sydney Frank,Sydney,Frank,Sr,D,16.0,15.0,,,0.0,,,15.0,7319918,22.0,26.0,14.0,,,32.0
2022,Villanova,739,14.0,Libby McKenna,Libby McKenna,Libby,McKenna,Sr,M,16.0,16.0,22.0,5.0,27.0,65.0,46.0,12.0,7315735,34.0,12.0,19.0,7.0,4.0,17.0
2022,Villanova,739,12.0,Harriette Overend,Harriette Overend,Harriette,Overend,Jr,M,7.0,0.0,2.0,,2.0,3.0,3.0,1.0,7315943,2.0,2.0,1.0,3.0,2.0,
2022,Villanova,739,23.0,Hanna Driscoll,Hanna Driscoll,Hanna,Driscoll,Sr,D,15.0,14.0,,,0.0,,,11.0,7320162,28.0,10.0,2.0,,,2.0
2022,Villanova,739,6.0,Isabella Francati,Isabella Francati,Isabella,Francati,So,ATT,6.0,0.0,2.0,,2.0,2.0,2.0,1.0,7320171,1.0,1.0,5.0,2.0,2.0,
2022,Villanova,739,19.0,Olivia Stoddard,Olivia Stoddard,Olivia,Stoddard,So,D,3.0,2.0,,,0.0,,,,7319358,,1.0,1.0,,,
2022,Villanova,739,54.0,Alexa Moro,Alexa Moro,Alexa,Moro,Sr,GK,16.0,16.0,,,0.0,,,6.0,7317618,,43.0,5.0,,,
2022,Villanova,739,36.0,Alexa Tsahalis,Alexa Tsahalis,Alexa,Tsahalis,Sr,M,14.0,11.0,16.0,8.0,24.0,45.0,38.0,5.0,7316788,12.0,9.0,37.0,9.0,3.0,1.0
2022,Villanova,739,13.0,Claire Chmiel,Claire Chmiel,Claire,Chmiel,So,D,3.0,0.0,,,0.0,,,,7316795,,1.0,,,,
2022,Villanova,739,22.0,Caroline Curnal,Caroline Curnal,Caroline,Curnal,Sr,M,15.0,15.0,39.0,5.0,44.0,88.0,58.0,3.0,7313786,26.0,12.0,24.0,8.0,6.0,121.0
2022,Villanova,739,24.0,Mary Kate Conniff,Mary Kate Conniff,Mary Kate,Conniff,So,D,12.0,8.0,,,0.0,,,8.0,7311962,6.0,13.0,2.0,,,4.0
2022,Villanova,739,15.0,Addie Fischer,Addie Fischer,Addie,Fischer,Jr,M,16.0,16.0,13.0,3.0,16.0,31.0,23.0,7.0,7311969,6.0,14.0,20.0,11.0,6.0,1.0
2022,Villanova,739,16.0,Jessie Lee,Jessie Lee,Jessie,Lee,So,M,5.0,0.0,2.0,1.0,3.0,7.0,4.0,,7311758,,,2.0,1.0,,
2022,Villanova,739,31.0,Nina Mainello,Nina Mainello,Nina,Mainello,Jr,D,8.0,3.0,,,0.0,,,1.0,7314025,,4.0,3.0,,,
