Season,Team,jersey,Full Name,Roster Name,First Name,Last Name,Year,Position,Jersey Number,Games Played,Games Started,Goals,Assists,Points,Shots,Shots on Goal,Ground Balls,Turnovers,Caused Turnovers,Faceoffs Won,Faceoffs Taken,NCAA id
2025,Binghamton,26,Drew Filanowski,Drew Filanowski,Drew,Filanowski,So,ATT,26,8,5,4,3,7,15,9,3,5,0,0,0,8771975
2025,Binghamton,42,Matthew Rincon,Matthew Rincon,Matthew,Rincon,Jr,M,42,8,0,2,2,4,5,3,25,6,5,0,0,8761052
2025,Binghamton,27,Nick Cartmill,Nick Cartmill,Nick,Cartmill,Sr,M,27,7,1,2,0,2,9,4,4,3,1,0,0,8765218
2025,Binghamton,12,Jack Fearnley,Jack Fearnley,Jack,Fearnley,Sr,D,12,7,3,0,0,0,0,0,7,3,1,0,0,8764608
2025,Binghamton,30,Ty Duchouquette,Ty Duchouquette,Ty,Duchouquette,Fr,M,30,6,0,0,0,0,0,0,3,1,0,0,0,9093451
2025,Binghamton,8,John Angelicola,John Angelicola,John,Angelicola,So,M,8,3,0,0,0,0,0,0,2,0,0,1,1,8773329
2025,Binghamton,16,Greg Marinelli,Greg Marinelli,Greg,Marinelli,Fr,D,16,2,0,0,0,0,0,0,0,0,0,0,0,9093469
2025,Binghamton,35,Nick Jaferis,Nick Jaferis,Nick,Jaferis,So,D,35,2,0,0,0,0,0,0,0,0,0,0,0,8765987
2025,Binghamton,19,Danny Healy,Danny Healy,Danny,Healy,Fr,D,19,1,0,0,0,0,0,0,0,0,0,0,0,9093460
2025,Binghamton,14,Garrett Taylor,Garrett Taylor,Garrett,Taylor,Jr,GK,14,1,0,0,0,0,0,0,2,0,1,0,0,8769576
2025,Binghamton,23,Aidan McMinn,Aidan McMinn,Aidan,McMinn,Fr,D,23,1,0,0,0,0,0,0,1,0,0,0,0,9093475
2025,Boston U.,27,Matt Ferraro,Matt Ferraro,Matt,Ferraro,Fr,M,27,11,0,0,0,0,5,3,3,2,2,0,0,9216771
2025,Boston U.,23,Madden Murphy,Madden Murphy,Madden,Murphy,Fr,FO,23,11,0,0,0,0,0,0,32,2,0,71,127,9216768
2025,Boston U.,11,Timothy Shannehan,Timothy Shannehan,Timothy,Shannehan,Fr,ATT,11,11,11,24,24,48,72,46,22,27,1,0,0,9216761
2025,Boston U.,5,Ben Morris,Ben Morris,Ben,Morris,Fr,ATT,5,11,0,4,3,7,19,10,4,5,0,0,0,9216752
2025,Boston U.,71,Tyler Fox,Tyler Fox,Tyler,Fox,So,ATT,71,11,1,6,4,10,21,12,5,8,0,0,0,8771207
2025,Boston U.,48,Jackson Matthews,Jackson Matthews,Jackson,Matthews,So,M,48,11,0,0,0,0,1,0,7,4,0,0,0,8773992
2025,Boston U.,20,Luke Davis,Luke Davis,Luke,Davis,So,M,20,11,0,0,0,0,5,2,9,1,4,0,0,8760074
2025,Boston U.,18,Logan Styles,Logan Styles,Logan,Styles,So,D,18,11,11,0,0,0,2,1,14,4,14,0,0,8774618
2025,Boston U.,16,Donald Varnerin,Donald Varnerin,Donald,Varnerin,So,LSM,16,11,0,2,1,3,11,6,34,7,11,0,0,8777979
2025,Boston U.,44,Connor Kehm,Connor Kehm,Connor,Kehm,Jr,D,44,11,11,0,1,1,3,0,38,10,23,0,0,8767890
2025,Boston U.,14,Jimmy Kohr,Jimmy Kohr,Jimmy,Kohr,Jr,ATT,14,11,11,31,8,39,85,53,14,17,5,0,0,8763610
2025,Boston U.,40,Tommy Garofalo,Tommy Garofalo,Tommy,Garofalo,Jr,ATT,40,11,0,6,2,8,13,10,3,2,1,0,0,8762932
2025,Boston U.,37,Benjamin Ferrara,Benjamin Ferrara,Benjamin,Ferrara,Sr,SSDM,37,11,0,0,0,0,3,0,18,8,4,0,0,8759755
2025,Boston U.,29,Trey Brown,Trey Brown,Trey,Brown,Sr,D,29,11,3,1,0,1,2,2,25,1,10,0,0,8767532
2025,Boston U.,28,Will Barnes,Will Barnes,Will,Barnes,Sr,GK,28,11,11,0,1,1,0,0,21,5,7,0,0,8776812
2025,Boston U.,1,Jimmy O'Connell,Jimmy O'Connell,Jimmy,O'Connell,Sr,ATT,1,11,11,23,22,45,57,39,28,13,3,0,0,8776996
2025,Boston U.,3,Brenden Kelly,Brenden Kelly,Brenden,Kelly,Sr,ATT,3,11,0,0,3,3,12,4,3,5,0,0,0,8760669
2025,Boston U.,99,Andrew Pape,Andrew Pape,Andrew,Pape,Fr,M,99,10,6,11,1,12,53,21,3,7,0,0,0,9216785
2025,Boston U.,26,Matthew Fritz,Matthew Fritz,Matthew,Fritz,Sr,FO,26,10,0,0,1,1,1,0,24,4,0,38,82,8764684
2025,Boston U.,12,Zach Travaglini,Zach Travaglini,Zach,Travaglini,Sr,ATT,12,10,10,4,5,9,25,13,6,7,0,0,0,8770522
2025,Boston U.,7,Ethan Hart,Ethan Hart,Ethan,Hart,Jr,M,7,9,0,0,0,0,6,6,3,4,1,0,0,8767168
2025,Boston U.,55,Mike Luce,Mike Luce,Mike,Luce,Fr,D,55,9,0,1,0,1,1,1,10,3,1,0,0,9216782
2025,Boston U.,21,Charlie Huntley,Charlie Huntley,Charlie,Huntley,Jr,M,21,9,0,1,0,1,2,2,4,4,0,0,0,8760883
2025,Boston U.,66,James Corcoran,James Corcoran,James,Corcoran,Sr,ATT,66,9,9,4,7,11,22,8,7,14,1,0,0,9111196
2025,Boston U.,33,Matt Freeman,Matt Freeman,Matt,Freeman,Jr,D,33,8,8,0,2,2,2,1,26,5,12,0,0,8767482
2025,Boston U.,43,Daine Kostes,Daine Kostes,Daine,Kostes,Fr,FO,43,8,0,0,0,0,0,0,11,1,0,27,51,9216778
2025,Boston U.,4,James Lapina,James Lapina,James,Lapina,So,M,4,7,0,0,1,1,0,0,2,0,0,0,0,8763625
2025,Boston U.,35,Matt Caccese,Matt Caccese,Matt,Caccese,Sr,D,35,7,0,0,0,0,0,0,1,0,0,0,0,8776463
2025,Boston U.,9,Stephen Gaskill III,Stephen Gaskill III,Stephen,Gaskill,Sr,M,9,6,0,0,0,0,1,0,2,3,0,0,0,8763473
2025,Boston U.,0,Kabran Clark,Kabran Clark,Kabran,Clark,Jr,M,0,6,1,0,0,0,2,1,0,0,0,0,0,8760324
2025,Boston U.,30,Simon Miklaszewski,Simon Miklaszewski,Simon,Miklaszewski,Fr,M,30,5,0,0,0,0,0,0,0,0,0,0,0,9216772
2025,Boston U.,2,Michael Allieri,Michael Allieri,Michael,Allieri,Sr,GK,2,5,0,0,0,0,0,0,1,0,0,0,0,8760079
2025,Boston U.,13,Tre Moore,Tre Moore,Tre,Moore,So,M,13,5,0,0,0,0,1,0,2,0,1,0,0,8777588
2025,Boston U.,6,Mike Rooney,Mike Rooney,Mike,Rooney,Fr,M,6,5,5,10,1,11,33,20,5,4,2,0,0,9216756
2025,Boston U.,38,Zac Maggiacomo,Zac Maggiacomo,Zac,Maggiacomo,Fr,D,38,4,0,0,0,0,0,0,1,0,0,0,0,9216775
2025,Boston U.,92,Charlie Howard,Charlie Howard,Charlie,Howard,Jr,ATT,92,4,0,0,0,0,0,0,1,1,0,0,0,8764405
2025,Boston U.,32,Kenny Russo,Kenny Russo,Kenny,Russo,Fr,M,32,4,0,0,0,0,0,0,0,0,0,0,0,9216773
2025,Boston U.,10,Colby Kim,Colby Kim,Colby,Kim,Sr,D,10,4,0,0,0,0,0,0,0,0,0,0,0,8769345
2025,Boston U.,77,Finn Lawrence,Finn Lawrence,Finn,Lawrence,Fr,ATT,77,4,0,2,0,2,5,5,2,2,1,0,0,9216783
2025,Boston U.,51,Will Pesanelli,Will Pesanelli,Will,Pesanelli,So,M,51,3,0,0,0,0,0,0,0,0,0,0,0,8761869
2025,Boston U.,42,Connor Phillips,Connor Phillips,Connor,Phillips,Fr,GK,42,3,0,0,0,0,0,0,1,0,0,0,0,9216777
2025,Boston U.,8,Bryce Gunn,Bryce Gunn,Bryce,Gunn,Fr,M,8,3,0,0,0,0,2,0,0,1,0,0,0,9216757
2025,Boston U.,41,Michael Kitevski,Michael Kitevski,Michael,Kitevski,So,FO,41,3,0,0,0,0,0,0,0,0,0,2,4,8762879
2025,Boston U.,22,Murphy McLaughlin,Murphy McLaughlin,Murphy,McLaughlin,So,D,22,3,0,0,0,0,0,0,0,0,0,0,0,8775080
2025,Boston U.,88,Kaidan Suh,Kaidan Suh,Kaidan,Suh,Fr,LSM,88,3,0,0,0,0,0,0,0,0,0,0,0,9216784
2025,Boston U.,19,Sam Burns,Sam Burns,Sam,Burns,Jr,M,19,3,1,0,1,1,2,0,1,1,0,0,0,9111194
2025,Boston U.,34,Kaden Freelove,Kaden Freelove,Kaden,Freelove,Fr,D,34,2,0,0,0,0,0,0,2,0,0,0,0,9216774
2025,Boston U.,47,Carter Hall,Carter Hall,Carter,Hall,Fr,D,47,2,0,0,0,0,0,0,0,0,0,0,0,9216781
2025,Boston U.,17,Mikey Moynihan,Mikey Moynihan,Mikey,Moynihan,Fr,M,17,2,0,0,0,0,0,0,1,1,1,0,0,9216788
2025,Boston U.,81,Kevin Barrett,Kevin Barrett,Kevin,Barrett,Jr,GK,81,1,0,0,0,0,0,0,0,1,0,0,0,8760137
2025,Boston U.,25,Gannon Kessler,Gannon Kessler,Gannon,Kessler,So,ATT,25,1,0,0,0,0,0,0,0,0,1,0,0,8776798
2025,Brown,46,Ennis Udo,Ennis Udo,Ennis,Udo,Fr,ATT,46,10,7,3,3,6,29,19,5,9,1,0,0,9094290
2025,Brown,39,Owen Richter,Owen Richter,Owen,Richter,Fr,D,39,10,2,2,0,2,4,2,13,4,8,0,0,9094282
2025,Brown,37,Connor Foley,Connor Foley,Connor,Foley,So,GK,37,10,9,1,1,2,2,1,19,6,4,0,0,8760813
2025,Brown,12,Oliver Bligh,Oliver Bligh,Oliver,Bligh,So,M,12,10,0,0,0,0,4,2,5,2,3,0,0,8760798
2025,Brown,66,Jeremy Hopsicker,Jeremy Hopsicker,Jeremy,Hopsicker,Jr,ATT,66,10,6,14,2,16,36,25,8,5,2,0,0,8759944
2025,Brown,20,Luke Dellicicchi,Luke Dellicicchi,Luke,Dellicicchi,Jr,ATT,20,10,3,3,4,7,22,11,4,8,0,0,0,8768600
2025,Brown,23,Samari Staten,Samari Staten,Samari,Staten,Jr,M,23,10,0,0,0,0,0,0,20,5,5,0,0,8764151
2025,Brown,21,Charlie Cave,Charlie Cave,Charlie,Cave,Jr,D,21,10,9,0,0,0,4,3,28,8,17,0,0,8777006
2025,Brown,2,PJ Behan,PJ Behan,PJ,Behan,Jr,M,2,10,0,0,0,0,0,0,5,3,3,0,0,8765598
2025,Brown,29,Ben Scandone,Ben Scandone,Ben,Scandone,Jr,M,29,10,9,6,7,13,44,28,13,15,0,0,0,8773153
2025,Brown,77,Dash Sachs,Dash Sachs,Dash,Sachs,Sr,FO,77,10,1,2,0,2,3,2,39,3,0,93,181,8771192
2025,Brown,9,Jake Demert,Jake Demert,Jake,Demert,Sr,D,9,10,0,0,0,0,0,0,9,3,6,0,0,8759889
2025,Brown,4,Ryan Behrens,Ryan Behrens,Ryan,Behrens,Sr,M,4,10,0,1,1,2,2,2,14,4,3,0,0,8761171
2025,Brown,45,Wells Bligh,Wells Bligh,Wells,Bligh,Sr,ATT,45,10,5,3,2,5,14,9,4,4,1,0,0,8764514
2025,Brown,35,Mark Witt,Mark Witt,Mark,Witt,Sr,D,35,10,8,1,1,2,7,3,16,7,13,0,0,9094297
2025,Brown,43,Aidan McLane,Aidan McLane,Aidan,McLane,Sr,ATT,43,9,8,16,6,22,68,38,7,18,2,0,0,8761970
2025,Brown,13,Marcus Wertheim,Marcus Wertheim,Marcus,Wertheim,Jr,M,13,9,9,14,8,22,55,28,12,15,4,0,0,8773841
2025,Brown,36,Christian Rasmussen,Christian Rasmussen,Christian,Rasmussen,Sr,ATT,36,9,1,1,0,1,3,1,1,2,0,0,0,8763151
2025,Brown,24,Spencer Hughes,Spencer Hughes,Spencer,Hughes,Sr,M,24,9,1,3,1,4,18,13,1,0,1,0,0,8761765
2025,Brown,22,Forrest Demetri,Forrest Demetri,Forrest,Demetri,Sr,ATT,22,8,3,0,2,2,7,4,2,6,0,0,0,8765801
2025,Brown,42,Matteo Corsi,Matteo Corsi,Matteo,Corsi,Sr,M,42,8,0,3,3,6,14,8,3,3,1,0,0,8768161
2025,Brown,5,Kevin Sweeney,Kevin Sweeney,Kevin,Sweeney,Sr,M,5,8,0,0,0,0,0,0,9,1,1,0,0,9094289
2025,Brown,52,Brady O'Kane,Brady O'Kane,Brady,O'Kane,Fr,ATT,52,8,0,6,2,8,15,11,2,2,0,0,0,9094279
2025,Brown,18,Kurt Dillmeier,Kurt Dillmeier,Kurt,Dillmeier,Fr,D,18,8,0,0,0,0,0,0,4,0,3,0,0,9094268
2025,Brown,48,Henry Brayer,Henry Brayer,Henry,Brayer,So,M,48,7,0,0,0,0,0,0,4,0,1,16,35,8777489
2025,Brown,50,Max Warden,Max Warden,Max,Warden,Fr,ATT,50,7,2,0,0,0,4,2,2,1,0,0,0,9094292
2025,Brown,38,Ben Locke,Ben Locke,Ben,Locke,Sr,ATT,38,7,3,0,0,0,1,0,4,2,0,0,0,9094275
2025,Brown,88,Isaac Sacks,Isaac Sacks,Isaac,Sacks,Sr,DM,88,7,0,0,0,0,0,0,1,1,0,0,0,9094285
2025,Brown,44,Trey Taylor,Trey Taylor,Trey,Taylor,Jr,D,44,7,6,0,1,1,2,1,5,0,5,0,0,8771281
2025,Brown,10,Michael Dowd,Michael Dowd,Michael,Dowd,Fr,D,10,5,0,1,0,1,1,1,5,1,1,0,0,9094269
2025,Brown,28,Felix Rockefeller,Felix Rockefeller,Felix,Rockefeller,So,M,28,5,0,2,0,2,6,4,0,2,0,0,0,8767565
2025,Brown,31,Harry Laferriere,Harry Laferriere,Harry,Laferriere,Jr,GK,31,4,1,0,0,0,0,0,0,1,0,0,0,8763084
2025,Brown,27,Ethan Rubenstein,Ethan Rubenstein,Ethan,Rubenstein,So,ATT,27,4,0,0,0,0,1,1,0,0,0,0,0,8777492
2025,Brown,15,Drew Morris,Drew Morris,Drew,Morris,Jr,M,15,3,1,0,0,0,1,1,0,0,0,0,0,8768418
2025,Brown,14,Tanner Burns,Tanner Burns,Tanner,Burns,Sr,M,14,3,1,0,0,0,0,0,0,0,0,0,0,8765449
2025,Brown,53,Michael Moon,Michael Moon,Michael,Moon,Fr,FO,53,3,0,0,0,0,0,0,0,0,0,1,4,9094276
2025,Brown,30,Kieran Anzelone,Kieran Anzelone,Kieran,Anzelone,Jr,M,30,3,0,0,0,0,0,0,0,0,0,0,0,8762379
2025,Brown,40,Scotty Hilgartner,Scotty Hilgartner,Scotty,Hilgartner,Sr,D,40,3,2,0,0,0,0,0,0,0,0,0,0,8772143
2025,Brown,18,George Wandoff,George Wandoff,George,Wandoff,Jr,D,18,2,1,0,0,0,0,0,0,0,0,0,0,8772230
2025,Brown,32,Henry Niehaus,Henry Niehaus,Henry,Niehaus,Sr,M,32,2,1,0,0,0,0,0,0,0,0,0,0,8762528
2025,Brown,55,Brady O'Sullivan,Brady O'Sullivan,Brady,O'Sullivan,So,D,55,2,1,0,0,0,0,0,0,0,0,0,0,8778137
2025,Brown,51,Kyle Bilello,Kyle Bilello,Kyle,Bilello,Fr,M,51,2,0,0,0,0,1,0,0,0,0,0,0,9094264
2025,Brown,54,Anthony Noto,Anthony Noto,Anthony,Noto,Fr,SSDM,54,1,0,0,0,0,0,0,0,1,0,0,0,9094278
2025,Brown,26,Anthony Koehler,Anthony Koehler,Anthony,Koehler,So,M,26,1,0,0,0,0,0,0,0,1,0,0,0,8768635
2025,Brown,1,Andy Demopoulos,Andy Demopoulos,Andy,Demopoulos,Sr,GK,1,1,0,1,0,1,1,1,0,1,0,0,0,8768435
2025,Brown,47,Murphy Paul,Murphy Paul,Murphy,Paul,So,M,47,1,0,0,0,0,0,0,0,0,0,0,1,8769327
2025,Bryant,10,Zac Amend,Zac Amend,Zac,Amend,Fr,M,10,10,4,15,7,22,40,27,15,8,5,0,0,9097704
2025,Bryant,7,Owen West,Owen West,Owen,West,Fr,ATT,7,10,0,8,4,12,19,16,4,5,1,0,0,9097701
2025,Bryant,55,Scott Einarson,Scott Einarson,Scott,Einarson,So,GK,55,10,10,0,0,0,0,0,23,5,5,0,0,8763227
2025,Bryant,36,Max Dantona,Max Dantona,Max,Dantona,So,M,36,10,0,8,1,9,28,16,6,4,2,0,2,8762075
2025,Bryant,33,Sam Klein,Sam Klein,Sam,Klein,So,M,33,10,0,0,0,0,6,2,16,4,9,1,1,8767846
2025,Bryant,24,AJ Monaco,AJ Monaco,AJ,Monaco,So,M,24,10,0,1,0,1,4,3,16,7,3,0,0,8771726
2025,Bryant,1,Patrick Walsh,Patrick Walsh,Patrick,Walsh,So,ATT,1,10,6,8,9,17,26,17,7,14,1,0,0,8773692
2025,Bryant,99,Luke Mead,Luke Mead,Luke,Mead,Jr,LSM,99,10,10,0,0,0,0,0,18,6,13,0,0,8766151
2025,Bryant,18,JJ Murphy,JJ Murphy,JJ,Murphy,So,FO,18,10,0,0,2,2,1,0,60,5,0,104,191,8762458
2025,Bryant,16,Dawson Rielly,Dawson Rielly,Dawson,Rielly,So,ATT,16,10,10,27,5,32,87,51,15,12,2,0,1,8768466
2025,Bryant,4,John Tomsheck,John Tomsheck,John,Tomsheck,Jr,ATT,4,10,9,7,8,15,24,15,12,11,2,0,0,8766014
2025,Bryant,30,Drew Lucas,Drew Lucas,Drew,Lucas,Sr,D,30,10,10,1,3,4,8,4,28,10,16,0,1,8762191
2025,Bryant,12,Jack Lonsinger,Jack Lonsinger,Jack,Lonsinger,Jr,ATT,12,10,10,14,8,22,47,24,13,11,4,0,0,8766922
2025,Bryant,2,Spencer Clark,Spencer Clark,Spencer,Clark,Sr,M,2,10,0,0,0,0,2,0,11,2,8,0,0,8764917
2025,Bryant,8,Brian Russell,Brian Russell,Brian,Russell,Sr,ATT,8,10,10,14,17,31,67,32,15,23,2,0,0,9097702
2025,Bryant,31,Nick Vance,Nick Vance,Nick,Vance,Sr,M,31,10,0,3,3,6,6,4,15,3,4,0,0,9097717
2025,Bryant,42,Gabe Chinitz,Gabe Chinitz,Gabe,Chinitz,Jr,D,42,9,0,1,1,2,3,1,11,0,4,0,0,8761346
2025,Bryant,21,Luca Elmaleh,Luca Elmaleh,Luca,Elmaleh,N/A,,21,9,6,8,3,11,15,12,3,9,0,0,0,9300644
2025,Bryant,48,Jack McCloskey,Jack McCloskey,Jack,McCloskey,So,D,48,9,4,0,0,0,0,0,9,3,9,0,0,8765426
2025,Bryant,77,Tanner Alexander,Tanner Alexander,Tanner,Alexander,Sr,D,77,9,6,0,0,0,2,0,18,1,9,0,0,8775137
2025,Bryant,38,Jordan Hernando,Jordan Hernando,Jordan,Hernando,Fr,FO,38,9,0,0,0,0,0,0,12,3,0,21,43,9097726
2025,Bryant,5,Tiernan Lathrop,Tiernan Lathrop,Tiernan,Lathrop,So,M,5,7,4,1,1,2,9,5,6,2,0,0,0,8762317
2025,Bryant,22,Gavin Mccarthy,Gavin Mccarthy,Gavin,Mccarthy,N/A,,22,6,0,0,0,0,0,0,0,1,3,0,0,9220208
2025,Bryant,14,Kyle Bacso,Kyle Bacso,Kyle,Bacso,So,M,14,5,0,0,0,0,3,2,2,3,2,0,0,8766331
2025,Bryant,29,Kyle Fedorcha,Kyle Fedorcha,Kyle,Fedorcha,So,M,29,5,0,4,1,5,8,6,0,0,0,0,0,8765169
2025,Bryant,46,Will Murphy,Will Murphy,Will,Murphy,Fr,GK,46,4,0,0,0,0,0,0,1,2,1,0,0,9097737
2025,Bryant,54,James Carr,James Carr,James,Carr,So,GK,54,3,0,0,0,0,0,0,0,0,0,0,0,8760066
2025,Bryant,28,Jack Barton,Jack Barton,Jack,Barton,Jr,D,28,3,0,0,0,0,0,0,0,0,0,0,0,8771557
2025,Bryant,44,Brett Callahan,Brett Callahan,Brett,Callahan,Sr,M,44,3,0,1,0,1,1,1,0,3,0,0,0,9097731
2025,Bryant,50,Ian Peck,Ian Peck,Ian,Peck,Sr,D,50,3,0,0,0,0,0,0,0,0,0,0,0,8761308
2025,Bryant,47,Trevor Preston,Trevor Preston,Trevor,Preston,So,D,47,3,0,0,0,0,0,0,0,1,0,0,0,8771057
2025,Bryant,25,Matt Groeninger,Matt Groeninger,Matt,Groeninger,Jr,M,25,3,0,1,0,1,1,1,0,3,0,0,0,8765358
2025,Bryant,23,Tom Caito,Tom Caito,Tom,Caito,Jr,M,23,3,0,0,0,0,0,0,0,0,0,0,0,8764843
2025,Bryant,17,Nate Patterson,Nate Patterson,Nate,Patterson,So,M,17,2,0,0,0,0,0,0,1,0,0,0,0,8764413
2025,Bryant,41,Kijana Lloyd,Kijana Lloyd,Kijana,Lloyd,So,D,41,2,0,0,0,0,0,0,0,0,0,0,0,8761662
2025,Bryant,19,Graham Tyson,Graham Tyson,Graham,Tyson,Sr,FO,19,2,0,0,0,0,0,0,0,0,0,0,2,8761158
2025,Bryant,97,Cole Braun,Cole Braun,Cole,Braun,Sr,M,97,2,0,0,0,0,4,1,0,0,0,0,0,8774615
2025,Bryant,43,Austin Daigneault,Austin Daigneault,Austin,Daigneault,Jr,M,43,2,0,0,0,0,0,0,0,0,0,0,0,8762681
2025,Bryant,37,JT Werkmeister,JT Werkmeister,JT,Werkmeister,Fr,D,37,2,0,0,0,0,0,0,1,0,0,0,0,9097723
2025,Bryant,26,Zack Bender,Zack Bender,Zack,Bender,So,M,26,2,0,0,0,0,0,0,0,0,0,0,0,8760454
2025,Bryant,39,Brayden Fuller,Brayden Fuller,Brayden,Fuller,So,D,39,1,0,0,0,0,0,0,0,0,1,0,0,8769285
2025,Bryant,52,Sam Baker,Sam Baker,Sam,Baker,Fr,FO,52,1,0,0,0,0,0,0,0,0,0,0,1,8772957
2025,Bryant,3,Nick Pisano,Nick Pisano,Nick,Pisano,Jr,ATT,3,1,1,0,0,0,0,0,0,0,0,0,0,8765824
2025,Bryant,15,Luke Bayne,Luke Bayne,Luke,Bayne,Fr,ATT,15,1,0,0,0,0,0,0,1,0,0,0,0,9097708
2025,Bryant,51,Sage GARITO,Sage GARITO,Sage,GARITO,N/A,,51,1,0,0,0,0,0,0,0,0,0,0,0,9315013
2025,Bucknell,19,Jack Tully,Jack Tully,Jack,Tully,Fr,M,19,11,0,0,1,1,1,1,28,13,4,0,0,9099946
2025,Bucknell,22,Anthony Panetti,Anthony Panetti,Anthony,Panetti,Fr,ATT,22,11,1,7,7,14,29,18,12,7,2,0,0,9099945
2025,Bucknell,10,Brandon Edwards,Brandon Edwards,Brandon,Edwards,Fr,FO,10,11,0,0,0,0,2,1,7,0,0,31,67,9099926
2025,Bucknell,3,Luke Brunner,Luke Brunner,Luke,Brunner,So,M,3,11,1,13,4,17,28,16,24,6,1,0,0,8775082
2025,Bucknell,77,Owen Kovacs,Owen Kovacs,Owen,Kovacs,Jr,ATT,77,11,6,14,4,18,48,29,10,5,3,0,0,8762723
2025,Bucknell,8,John Young,John Young,John,Young,Jr,LSM,8,11,0,0,0,0,1,0,36,7,11,0,0,8772254
2025,Bucknell,16,Will Pickering,Will Pickering,Will,Pickering,Jr,D,16,11,11,0,1,1,1,0,23,4,20,0,0,8761964
2025,Bucknell,5,Michael Meyer,Michael Meyer,Michael,Meyer,Jr,ATT,5,11,11,22,31,53,81,43,23,10,5,0,0,8761053
2025,Bucknell,30,Louie Germain,Louie Germain,Louie,Germain,Jr,D,30,11,11,0,1,1,2,1,5,1,7,0,0,8760263
2025,Bucknell,45,Connor Davis,Connor Davis,Connor,Davis,Sr,ATT,45,11,11,34,10,44,112,72,24,11,2,0,0,8760750
2025,Bucknell,18,George Talarico,George Talarico,George,Talarico,Sr,D,18,11,11,0,1,1,0,0,18,2,5,0,0,8777595
2025,Bucknell,27,Grant Malas,Grant Malas,Grant,Malas,Sr,ATT,27,11,0,0,1,1,2,0,13,1,4,0,0,8764166
2025,Bucknell,17,Cam Doolan,Cam Doolan,Cam,Doolan,Sr,M,17,11,11,11,4,15,37,21,6,10,1,0,0,8771934
2025,Bucknell,99,Colin McLoy,Colin McLoy,Colin,McLoy,So,FO,99,10,0,0,0,0,0,0,37,5,2,77,165,8776843
2025,Bucknell,41,Peter Grandolfo,Peter Grandolfo,Peter,Grandolfo,So,M,41,10,10,11,5,16,39,20,12,11,2,0,0,8767844
2025,Bucknell,55,Will Hopkins,Will Hopkins,Will,Hopkins,Jr,M,55,10,9,14,11,25,36,23,8,9,2,0,0,8762308
2025,Bucknell,28,Luke Renaud,Luke Renaud,Luke,Renaud,Jr,GK,28,10,6,0,0,0,0,0,17,6,3,0,0,9099960
2025,Bucknell,44,Ollie Hau,Ollie Hau,Ollie,Hau,Fr,LSM,44,10,0,0,0,0,0,0,12,1,10,0,0,9099934
2025,Bucknell,13,Henry Boykin,Henry Boykin,Henry,Boykin,So,M,13,9,0,1,2,3,14,9,1,1,0,0,0,8774302
2025,Bucknell,21,Sean Berrigan,Sean Berrigan,Sean,Berrigan,So,ATT,21,9,6,9,8,17,25,17,5,8,0,0,0,8770651
2025,Bucknell,50,Charlie Miller,Charlie Miller,Charlie,Miller,Fr,M,50,9,0,0,0,0,1,1,0,3,2,0,0,9099943
2025,Bucknell,49,Sean Kerwick,Sean Kerwick,Sean,Kerwick,Fr,ATT,49,8,0,4,1,5,9,7,3,2,0,0,0,9099938
2025,Bucknell,25,Steven Pepe,Steven Pepe,Steven,Pepe,Jr,FO,25,7,0,0,0,0,0,0,5,0,0,14,32,9099956
2025,Bucknell,2,Ben Bonafede,Ben Bonafede,Ben,Bonafede,Sr,M,2,7,0,0,0,0,0,0,2,3,2,0,0,8766906
2025,Bucknell,23,Chris Begier,Chris Begier,Chris,Begier,Jr,M,23,6,0,1,1,2,3,3,0,3,0,0,0,8761269
2025,Bucknell,14,Patrick Mullen,Patrick Mullen,Patrick,Mullen,So,M,14,6,0,0,0,0,1,0,2,2,2,0,0,8763885
2025,Bucknell,20,Brennan Lane,Brennan Lane,Brennan,Lane,Fr,D,20,6,0,0,0,0,0,0,2,0,2,0,0,9099940
2025,Bucknell,6,Ben Concepcion,Ben Concepcion,Ben,Concepcion,So,FO,6,5,0,0,0,0,0,0,11,1,1,28,49,8760254
2025,Bucknell,42,Jaz Zanelli,Jaz Zanelli,Jaz,Zanelli,Jr,GK,42,5,5,0,0,0,0,0,8,1,0,0,0,8759908
2025,Bucknell,39,Leyton Zorumski,Leyton Zorumski,Leyton,Zorumski,Fr,LSM,39,5,0,0,0,0,0,0,1,0,1,0,0,9099947
2025,Bucknell,0,Jack Dudas,Jack Dudas,Jack,Dudas,Sr,M,0,5,0,2,0,2,6,5,0,2,0,0,0,8775732
2025,Bucknell,11,Mac O'Neil,Mac O'Neil,Mac,O'Neil,So,D,11,4,0,0,0,0,0,0,1,0,0,0,0,8775103
2025,Bucknell,4,Brandon Riggione,Brandon Riggione,Brandon,Riggione,So,D,4,4,0,0,0,0,0,0,0,0,0,0,0,9099951
2025,Bucknell,37,Luke Brennan,Luke Brennan,Luke,Brennan,Fr,M,37,4,0,1,1,2,4,2,0,2,0,0,0,9099921
2025,Bucknell,32,Parker Day,Parker Day,Parker,Day,Fr,GK,32,4,0,0,0,0,0,0,3,0,0,0,0,9099923
2025,Bucknell,36,Graham Garrigan,Graham Garrigan,Graham,Garrigan,Fr,ATT,36,4,0,1,0,1,1,1,2,1,0,0,0,9099930
2025,Bucknell,33,Caleb Lewis,Caleb Lewis,Caleb,Lewis,So,D,33,4,0,0,0,0,0,0,3,1,1,0,0,8762357
2025,Bucknell,88,Mac McGahren,Mac McGahren,Mac,McGahren,So,D,88,3,0,0,0,0,0,0,0,0,0,0,0,8776982
